104 1 2 1 1 0.930930
104 2 1 1 1 0.672630
104 3 2 0 1 0.521780
104 4 2 1 1 0.541210
104 5 2 0 1 0.631860
104 6 1 0 1 0.603300
104 7 1 1 1 0.797190
104 8 1 1 1 0.591110
104 9 1 0 1 0.672980
104 10 2 0 1 0.553750
104 11 1 1 1 0.445170
104 12 2 1 1 0.442890
104 13 2 0 1 0.484780
104 14 2 1 1 0.468420
104 15 1 0 1 0.485180
104 17 1 0 1 0.769750
104 18 1 0 1 0.597160
104 19 1 1 1 0.786880
104 20 1 1 1 0.548780
104 21 1 0 1 0.426490
104 22 2 1 1 0.522870
104 23 1 0 1 0.515620
104 24 1 1 1 0.791040
104 25 1 1 1 0.626080
104 26 1 0 1 0.673340
104 27 2 0 1 0.580760
104 28 2 1 1 0.511420
104 29 2 0 1 0.474850
104 30 1 1 1 0.573500
104 31 1 0 1 0.579220
104 32 1 1 1 0.517110
104 33 1 1 1 0.466840
104 34 1 0 1 0.937680
104 35 2 0 1 0.400930
104 36 2 1 1 0.516360
104 37 2 1 1 0.583780
104 38 2 0 1 0.472530
104 39 1 0 1 0.490430
104 40 1 0 1 0.673670
104 41 1 0 1 0.536540
104 42 1 1 1 0.616140
104 43 2 0 1 0.488900
104 44 2 1 1 0.466790
104 45 2 1 1 0.504530
104 46 1 1 1 0.667930
104 48 1 0 1 0.609270
104 50 2 1 1 0.530770
104 51 2 1 1 0.616510
104 52 2 1 1 0.760870
104 53 1 0 1 0.510580
104 54 2 0 1 0.554000
104 55 2 0 1 0.671820
104 56 1 0 1 0.546380
104 57 2 0 1 0.596280
104 58 2 1 1 0.663710
104 59 1 1 1 0.696480
104 60 2 1 1 0.673980
104 62 2 1 1 0.644660
104 63 1 0 1 0.562380
104 64 2 0 1 0.601980
104 65 2 1 1 0.797400
104 66 2 1 1 0.640830
104 67 1 0 1 0.517030
104 68 2 1 1 0.738740
104 69 2 1 1 0.757160
104 70 2 0 1 0.645930
104 71 2 0 1 0.603240
104 73 2 1 1 0.578850
104 74 1 0 1 0.458100
104 75 2 0 1 0.507990
104 76 1 0 1 0.652780
104 77 1 0 0 0.672200
104 78 1 0 1 0.613920
104 79 1 1 1 0.775810
104 80 2 0 1 0.389540
104 81 1 0 1 0.679410
104 82 2 1 1 0.530850
104 83 2 0 1 0.474100
104 84 2 1 1 0.510290
104 85 2 1 1 0.507580
104 86 2 0 1 0.676360
104 87 1 0 1 0.540740
104 88 1 1 1 0.602460
104 90 2 1 1 0.600530
104 91 1 1 1 0.742230
104 92 1 1 1 0.651570
104 93 2 0 1 0.649290
104 94 1 1 1 0.833670
104 95 2 1 1 0.738440
104 96 1 1 0 0.861840
104 97 1 0 1 1.098050
104 98 2 1 1 0.683950
104 99 1 0 0 1.043550
104 100 1 1 0 0.697260
104 101 2 0 1 0.968870
104 102 1 1 1 1.220290
104 103 2 1 1 1.275560
104 105 2 0 1 0.873650
104 106 1 0 1 0.476310
104 107 2 0 1 1.003140
104 108 2 0 1 0.645070
104 109 1 1 1 0.613420
104 110 2 1 1 0.529610
104 111 2 1 1 0.774170
104 112 2 1 1 1.145580
104 113 1 0 1 0.568850
104 114 2 0 1 0.661390
104 115 1 0 1 0.756650
104 116 1 0 1 0.584080
104 118 1 1 1 0.906340
104 119 2 1 1 1.143650
104 120 1 0 1 0.606900
104 121 1 1 1 0.608790
104 122 2 0 1 0.697570
104 123 1 0 1 1.016410
104 124 1 0 1 0.823650
104 125 1 1 1 1.059080
104 126 1 1 1 0.629750
104 127 2 1 0 1.135630
104 128 2 1 0 0.808420
104 129 2 1 1 0.746300
104 130 1 0 1 1.203120
104 131 2 0 1 0.436990
104 132 2 1 1 0.834730
104 133 2 0 1 1.046110
104 134 1 0 1 0.795830
104 135 1 0 1 0.933720
104 136 1 1 1 0.879620
104 137 2 1 1 0.722730
104 138 2 0 1 0.552460
104 139 2 0 1 0.425600
104 140 2 1 1 0.733010
104 141 1 0 1 0.519690
104 142 1 1 1 0.667090
104 143 1 1 1 0.711650
104 144 1 1 1 0.718910
104 145 2 1 1 0.672810
104 146 1 1 1 0.825570
104 147 2 1 1 0.908980
104 150 1 0 1 1.164230
104 151 1 0 1 0.791630
104 152 2 1 1 0.749360
104 153 1 0 1 0.537560
104 154 2 0 1 0.732980
104 155 2 0 1 0.498700
104 156 1 1 1 1.084570
104 157 1 0 1 0.498320
104 159 1 1 1 0.742110
104 160 1 0 1 0.702870
104 161 2 0 1 0.657910
104 162 1 1 1 0.745160
104 163 1 0 0 0.756560
104 164 1 1 1 0.639230
104 165 2 1 1 0.562660
104 166 1 0 1 0.885330
104 167 2 0 1 0.573690
104 169 1 1 1 0.690640
104 170 1 0 1 0.537480
104 171 1 0 1 0.608740
104 172 2 1 1 0.756170
104 173 2 0 1 0.711580
104 174 1 0 1 0.600350
104 175 2 1 1 0.682250
104 176 1 1 0 0.497500
104 177 1 1 0 0.856340
104 178 1 1 1 0.487790
104 179 2 0 1 0.640730
104 180 1 1 1 0.482620
104 181 1 1 0 0.576340
104 182 1 0 0 0.819750
104 183 1 0 1 0.461640
104 184 2 1 1 0.673100
104 185 2 0 1 0.780490
104 186 2 1 1 0.674600
104 187 2 1 1 0.760320
104 188 1 0 1 0.640670
104 189 2 1 1 0.526390
104 190 2 0 1 0.593830
104 191 2 0 1 0.577070
104 192 2 0 1 0.524850
104 193 2 0 1 0.924110
104 194 1 0 1 0.591530
104 195 2 0 1 0.784290
104 196 1 1 1 0.897810
104 197 2 1 1 0.789210
104 198 1 0 1 0.604450
104 199 1 0 1 0.700860
104 200 2 1 1 0.604430
104 201 2 0 1 0.693230
104 202 2 1 1 0.464630
104 203 2 0 1 0.436840
104 204 2 0 1 0.533210
104 206 1 1 1 0.958400
104 207 2 1 1 0.579720
104 208 2 1 1 0.626950
104 209 2 1 1 0.579320
104 210 2 1 1 0.650480
104 211 1 0 1 0.588470
104 212 2 0 1 0.477260
104 213 2 1 1 0.768670
104 214 1 0 1 0.574380
104 215 2 0 1 0.608280
104 217 1 1 1 0.535880
104 218 2 1 1 1.035290
104 219 2 1 1 0.562550
104 222 1 1 1 0.804830
104 223 2 1 1 0.605200
104 224 1 0 1 0.514910
104 225 1 0 1 0.729760
104 226 1 0 0 0.873020
104 227 2 0 1 0.753370
104 228 2 0 1 0.724040
104 229 2 1 1 0.681750
104 230 1 1 1 0.834130
104 231 2 0 1 0.466900
104 232 2 0 1 0.782310
104 233 1 0 0 0.770500
104 234 1 0 1 0.540410
104 235 2 0 1 0.540000
104 236 2 0 1 0.473740
104 237 1 0 1 0.513360
104 238 2 0 1 0.620780
104 239 1 0 1 0.820020
104 240 1 1 1 0.714850
104 241 1 0 0 0.730110
104 242 1 1 1 0.668780
104 243 2 1 1 0.691600
104 244 2 0 1 0.464170
104 245 2 1 1 0.797900
104 246 2 1 1 0.618080
104 247 1 0 1 0.814650
104 248 2 1 1 0.762060
104 249 2 1 1 0.721320
104 250 2 0 0 0.917880
104 251 2 0 1 0.463770
104 252 1 0 1 1.080520
104 253 2 0 1 0.693100
104 254 1 1 0 0.890830
104 255 1 1 1 0.568120
104 256 1 1 1 0.671380
104 257 1 0 1 0.753260
104 258 2 1 1 0.514050
104 259 2 1 1 0.560870
104 260 2 0 1 0.728120
104 261 1 0 1 0.787540
104 262 2 1 1 0.758220
104 263 2 1 1 0.640090
104 264 1 1 1 0.712890
104 265 1 0 0 0.706770
104 266 1 0 0 0.875540
104 267 1 0 1 0.581450
104 268 1 0 0 0.563170
104 269 1 1 1 0.630570
104 270 1 0 1 0.590940
104 271 1 1 0 0.926200
104 272 1 1 0 1.104080
