subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BOA_124	2	39	Corny.bmp	0	1	0	5	3.012157e-02	5	1.900849e+00	0	5	2.466094e+00	5	1.392880e+00	
BOA_124	2	48	MikeAndIke.bmp	0	2	0	5	5.419524e+00	5	9.034536e-01	0	5	6.854456e+00	5	5.485137e-01	
BOA_124	2	56	bagaleShminiot.bmp	0	3	0	5	8.956705e+00	5	9.582703e-01	0	5	1.045843e+01	5	1.128540e+00	
BOA_124	2	22	PesekZman.bmp	7	4	1	1	1.314478e+01	1	1.146191e+00	0	5	1.483002e+01	5	1.612959e+00	
BOA_124	2	9	ChocolateParaMarir2.bmp	18	5	1	1	1.800020e+01	1	1.346760e+00	0	5	1.988568e+01	5	9.972964e-01	
BOA_124	2	2	BagaleShtuhim.bmp	45	6	1	1	2.243847e+01	1	2.276503e+00	0	5	2.525840e+01	5	1.888568e+00	
BOA_124	2	6	BisliPizza3.bmp	54	7	1	1	2.869547e+01	1	2.275495e+00	1	1	3.151538e+01	1	5.435915e-01	
BOA_124	2	28	Twix.bmp	14	8	1	1	3.361778e+01	1	2.185191e+00	1	1	3.633744e+01	1	8.655325e-01	
BOA_124	2	23	Shugi.bmp	50	9	1	1	3.875685e+01	1	1.238115e+00	0	5	4.052541e+01	5	6.855597e-01	
BOA_124	2	21	Mekupelet.bmp	49	10	1	1	4.276124e+01	1	8.897392e-01	1	1	4.419630e+01	1	6.466727e-01	
BOA_124	2	44	Kifkef.bmp	0	11	0	5	4.639871e+01	5	1.148266e+00	0	5	4.808392e+01	5	9.510472e-01	
BOA_124	2	47	Lotus.bmp	0	12	0	5	5.058671e+01	5	8.002599e-01	0	5	5.192151e+01	5	8.414642e-01	
BOA_124	2	15	GumiWine2.bmp	52	13	1	1	5.432431e+01	1	1.078662e+00	0	4	5.594267e+01	4	3.596302e+00	
BOA_124	2	12	ClickXLwhite4.bmp	12	14	1	1	6.109858e+01	1	2.248389e+00	0	5	6.388502e+01	5	7.179404e-01	
BOA_124	2	16	KashitSour.bmp	16	15	1	1	6.615418e+01	1	1.984791e+00	1	1	6.867369e+01	1	1.225280e+00	
BOA_124	2	3	Bamba.bmp	48	16	1	1	7.146009e+01	1	1.078873e+00	1	1	7.307863e+01	1	4.123422e-01	
BOA_124	2	11	ClickXLbrown4.bmp	5	17	1	1	7.504743e+01	1	9.475474e-01	0	5	7.653253e+01	5	4.544397e-01	
BOA_124	2	31	BisliBbq.bmp	0	18	0	5	7.853473e+01	5	1.180250e+00	0	5	8.025336e+01	5	4.936053e-01	
BOA_124	2	17	KinderBuenoWhite2.bmp	9	19	1	1	8.230564e+01	1	8.333298e-01	1	1	8.367383e+01	1	7.851375e-01	
BOA_124	2	7	Cheetos.bmp	53	20	1	1	8.600970e+01	1	1.449269e+00	0	5	8.799526e+01	5	5.837159e-01	
BOA_124	2	35	ChocolateParaNuts2.bmp	0	21	0	5	9.013110e+01	5	9.838697e-01	0	5	9.164943e+01	5	5.535321e-01	
BOA_124	2	4	BambaNugat.bmp	47	22	1	1	9.375177e+01	1	1.499195e+00	0	5	9.578752e+01	5	4.074559e-01	
BOA_124	2	32	BisliFalafel.bmp	0	23	0	5	9.773957e+01	5	8.473981e-01	0	5	9.912446e+01	5	3.505138e-01	
BOA_124	2	26	Tictac.bmp	46	24	1	1	1.010266e+02	1	1.464336e+00	1	1	1.030288e+02	1	4.141554e-01	
BOA_124	2	45	KifkefMaklotChocolate.bmp	0	25	0	5	1.049978e+02	5	1.757193e+00	0	5	1.072836e+02	5	6.233564e-01	
BOA_124	2	1	Apropo.bmp	44	26	1	1	1.094527e+02	1	8.542613e-01	0	5	1.108376e+02	5	4.213531e-01	
