subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BOA_108	2	19	Loacker.bmp	12	1	1	1	2.786567e-02	1	1.128306e+00	0	1	1.696437e+00	1	1.083734e+00	
BOA_108	2	2	BabyDoll.bmp	47	2	1	1	4.332637e+00	1	7.359533e+00	0	5	1.222488e+01	5	1.819297e+00	
BOA_108	2	8	ChocolateParaMarir2.bmp	56	3	1	1	1.559529e+01	1	2.752886e+00	0	3	1.888234e+01	3	2.265839e+00	
BOA_108	2	35	ChocolateParaNuts2.bmp	0	4	0	5	2.270331e+01	5	4.396859e+00	0	5	2.764210e+01	5	1.842059e+00	
BOA_108	2	3	BisliGrill.bmp	51	5	1	1	3.104593e+01	1	2.622245e+00	1	1	3.419947e+01	1	1.788699e+00	
BOA_108	2	52	PitaCrunch.bmp	0	6	0	5	3.753651e+01	5	4.643665e+00	0	5	4.272566e+01	5	1.070508e+00	
BOA_108	2	4	BisliOnion.bmp	9	7	1	1	4.534531e+01	1	1.106871e+00	1	1	4.699711e+01	1	3.110602e-01	
BOA_108	2	54	TapuchipsCrunch2.bmp	0	8	0	5	4.886585e+01	5	1.386331e+00	0	5	5.078477e+01	5	3.633948e-01	
BOA_108	2	12	DoritosNatural.bmp	46	9	1	1	5.270358e+01	1	1.428587e+00	1	1	5.467242e+01	1	4.277465e-01	
BOA_108	2	25	Taami.bmp	53	10	1	1	5.665792e+01	1	1.698252e+00	0	3	5.889381e+01	3	7.836792e-02	
BOA_108	2	29	Abadi2.bmp	0	11	0	5	6.052903e+01	5	1.195148e+00	0	5	6.226421e+01	5	4.119643e-01	
BOA_108	2	39	Corny.bmp	0	12	0	5	6.423306e+01	5	1.475112e+00	0	5	6.625202e+01	5	3.761548e-01	
BOA_108	2	23	Popco.bmp	16	13	1	1	6.818751e+01	1	1.664668e+00	1	2	7.039002e+01	2	6.861417e-01	
BOA_108	2	28	Tictac.bmp	13	14	1	1	7.262589e+01	1	4.890313e+00	0	4	7.804862e+01	4	1.251554e+00	
BOA_108	2	1	Apropo.bmp	17	15	1	1	8.085168e+01	1	9.204919e-01	1	2	8.230333e+01	2	1.700839e+00	
BOA_108	2	21	Mentos.bmp	11	16	1	1	8.555700e+01	1	2.239178e+00	1	2	8.834341e+01	2	4.127549e-01	
BOA_108	2	20	Mars.bmp	7	17	1	1	9.031230e+01	1	8.918645e-01	0	1	9.174739e+01	1	3.287823e-01	
BOA_108	2	37	ClickCornflakes.bmp	0	18	0	5	9.363273e+01	5	1.331434e+00	0	5	9.550149e+01	5	1.106840e-01	
BOA_108	2	50	MnM2.bmp	0	19	0	5	9.717001e+01	5	2.042164e+00	0	5	9.975622e+01	5	1.535951e+00	
BOA_108	2	43	Hispusim.bmp	0	20	0	5	1.028431e+02	5	2.593092e+00	0	5	1.059799e+02	5	3.843144e-01	
BOA_108	2	18	Kitkat.bmp	5	21	1	1	1.079154e+02	1	2.032744e+00	0	2	1.104849e+02	2	2.392318e-01	
BOA_108	2	46	KinderFingers.bmp	0	22	0	5	1.122869e+02	5	2.117268e+00	0	5	1.149399e+02	5	1.202872e-01	
BOA_108	2	11	CrunchShokoVanil.bmp	50	23	1	1	1.166084e+02	1	1.491759e+00	0	3	1.186441e+02	3	7.920558e-01	
BOA_108	2	27	TapuchipsCrunch.bmp	43	24	1	1	1.209968e+02	1	1.367416e+00	1	2	1.228988e+02	2	7.613274e-01	
BOA_108	2	22	PesekZman.bmp	6	25	1	1	1.252181e+02	1	8.660451e-01	0	2	1.266197e+02	2	4.404263e-01	
BOA_108	2	40	Crunch4.bmp	0	26	0	5	1.286053e+02	5	2.166913e+00	0	5	1.313083e+02	5	4.479026e-01	
BOA_108	2	13	Egozi.bmp	54	27	1	5	1.333105e+02	5	2.613595e+00	1	5	1.364640e+02	5	3.881561e-01	
BOA_108	2	31	BisliBbq.bmp	0	28	0	5	1.383996e+02	5	1.532565e+00	0	5	1.404685e+02	5	3.196494e-01	
BOA_108	2	17	KinderBuenoBrown3.bmp	10	29	1	1	1.423374e+02	1	9.788207e-01	0	1	1.438557e+02	1	3.884782e-01	
BOA_108	2	14	Halva2.bmp	55	30	1	1	1.457912e+02	1	1.620977e+00	0	4	1.479436e+02	4	6.605352e-01	
BOA_108	2	34	ChocolateChipsCookies.bmp	0	31	0	5	1.501628e+02	5	1.233397e+00	0	5	1.519314e+02	5	3.278138e-02	
BOA_108	2	16	HispusimShatiah.bmp	52	32	1	1	1.535165e+02	1	1.367675e+00	0	5	1.554186e+02	5	1.593522e+00	
BOA_108	2	26	Tapuchips.bmp	44	33	1	1	1.585722e+02	1	1.487980e+00	0	3	1.605911e+02	3	4.210846e-01	
BOA_108	2	5	BisliPizza3.bmp	8	34	1	1	1.625600e+02	1	1.028187e+00	1	3	1.641285e+02	3	6.196821e-01	
BOA_108	2	48	MikeAndIke.bmp	0	35	0	5	1.662975e+02	5	9.387020e-01	0	5	1.677658e+02	5	1.206377e+00	
BOA_108	2	9	ClickBalls5.bmp	49	36	1	1	1.705355e+02	1	3.244628e+00	1	2	1.743232e+02	2	7.210176e-01	
BOA_108	2	47	Lotus.bmp	0	37	0	5	1.765924e+02	5	9.477977e-01	0	5	1.780774e+02	5	5.828040e-01	
BOA_108	2	55	Toblerone.bmp	0	38	0	5	1.802131e+02	5	7.910835e-01	0	5	1.815479e+02	5	1.496222e+00	
BOA_108	2	56	bagaleShminiot.bmp	0	39	0	5	1.846013e+02	5	1.274834e+00	0	5	1.864200e+02	5	4.721827e-01	
BOA_108	2	36	ChocolateWhite.bmp	0	40	0	5	1.884390e+02	5	7.891399e-01	0	5	1.897738e+02	5	1.423545e-01	
BOA_108	2	51	Oreo.bmp	0	41	0	5	1.914757e+02	5	7.364934e-01	0	5	1.927438e+02	5	1.028324e+00	
BOA_108	2	10	ClickBlackWhite3.bmp	45	42	1	1	1.953301e+02	1	1.250121e+00	0	2	1.971154e+02	2	8.887749e-01	
BOA_108	2	32	BisliFalafel.bmp	0	43	0	5	1.995514e+02	5	1.244745e+00	0	5	2.013368e+02	5	7.313650e-01	
BOA_108	2	30	Argaliyot.bmp	0	44	0	5	2.036226e+02	5	1.445544e+00	0	5	2.056083e+02	5	6.678994e-01	
BOA_108	2	33	CheetosSpicey.bmp	0	45	0	5	2.078273e+02	5	7.528741e-01	0	5	2.091122e+02	5	1.156023e+00	
BOA_108	2	6	Bounty.bmp	15	46	1	1	2.118151e+02	1	1.109088e+00	0	2	2.134671e+02	2	5.050509e-01	
BOA_108	2	53	Pringles.bmp	0	47	0	5	2.155193e+02	5	8.768869e-01	0	5	2.169375e+02	5	2.266385e-01	
BOA_108	2	15	HappyHippo.bmp	48	48	1	1	2.187229e+02	1	1.041235e+00	1	1	2.203080e+02	1	2.402002e-01	
BOA_108	2	7	Cheetos.bmp	18	49	1	1	2.220933e+02	1	1.142840e+00	0	1	2.237785e+02	1	6.016647e-01	
BOA_108	2	38	CookiesSmile.bmp	0	50	0	5	2.259309e+02	5	1.033247e+00	0	5	2.274993e+02	5	7.288219e-01	
BOA_108	2	44	Kifkef.bmp	0	51	0	1	2.297853e+02	1	8.748495e-01	0	1	2.312035e+02	1	3.926765e-01	
BOA_108	2	42	DoritusMexicanNacho.bmp	0	52	0	2	2.331558e+02	2	5.136384e+00	0	4	2.388289e+02	4	2.935261e+00	
BOA_108	2	24	Snickers.bmp	14	53	1	1	2.433172e+02	1	1.174975e+00	1	1	2.450357e+02	1	1.445147e-01	
BOA_108	2	41	DoritosMenupahBbq.bmp	0	54	0	5	2.467376e+02	5	1.026607e+00	0	5	2.483060e+02	5	1.141911e-01	
BOA_108	2	49	MilkeyWay.bmp	0	55	0	5	2.499746e+02	5	9.575209e-01	0	5	2.514762e+02	5	4.879628e-01	
BOA_108	2	45	KifkefMaklotChocolate.bmp	0	56	0	1	2.535119e+02	1	2.364288e+00	0	5	2.564151e+02	5	1.285070e+00	
