Trial	StimName	Liking	RT
1	158.jpg	3.62222222222	17398
2	121.jpg	9.08888888889	3250
3	120.jpg	8.93333333333	2506
4	149.jpg	2.62222222222	2415
5	111.jpg	9.48888888889	2244
6	104.jpg	8.95555555556	2685
7	150.jpg	2.02222222222	2521
8	123.jpg	8.6	1785
9	137.jpg	2.15555555556	2035
10	134.jpg	1.02222222222	1874
11	153.jpg	1.6	1783
12	140.jpg	8.17777777778	1968
13	112.jpg	3.77777777778	1919
14	155.jpg	3.06666666667	1817
15	157.jpg	1.95555555556	1505
16	154.jpg	2.17777777778	1798
17	133.jpg	2.08888888889	2121
18	136.jpg	4.66666666667	2521
19	132.jpg	4.53333333333	2391
20	152.jpg	4.86666666667	4203
21	151.jpg	4.86666666667	2355
22	139.jpg	3.77777777778	1217
23	130.jpg	7.8	1734
24	146.jpg	4.33333333333	1882
25	119.jpg	2.91111111111	1485
26	145.jpg	7.02222222222	1385
27	110.jpg	8.02222222222	1384
28	138.jpg	1.86666666667	1500
29	147.jpg	8.0	1600
30	124.jpg	2.48888888889	2374
31	144.jpg	6.13333333333	3504
32	129.jpg	2.95555555556	1852
33	109.jpg	0.977777777778	1819
34	126.jpg	7.15555555556	1786
35	156.jpg	1.46666666667	1368
36	107.jpg	1.66666666667	2074
37	103.jpg	8.82222222222	2296
38	160.jpg	9.53333333333	2674
39	131.jpg	1.88888888889	2236
40	102.jpg	8.68888888889	2121
41	105.jpg	8.06666666667	1954
42	101.jpg	3.06666666667	1853
43	115.jpg	7.37777777778	1566
44	127.jpg	8.02222222222	2089
45	116.jpg	3.53333333333	1316
46	125.jpg	2.62222222222	1397
47	106.jpg	7.02222222222	1461
48	159.jpg	1.4	1252
49	122.jpg	7.22222222222	1590
50	108.jpg	2.0	1269
51	135.jpg	1.97777777778	1217
52	141.jpg	1.8	1217
53	113.jpg	7.95555555556	1354
54	142.jpg	2.84444444444	1104
55	148.jpg	1.6	1267
56	143.jpg	6.68888888889	1582
57	118.jpg	7.06666666667	2321
58	114.jpg	8.26666666667	1366
59	117.jpg	2.02222222222	1972
60	128.jpg	1.2	1659
