subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	
BOA_100	 0	 2	 01	 1	 1	 2.018733e+00	 SkittlesFruits2.bmp	 Cheetos.bmp	 14	 12	 1	 u	 1	 1	 815.99	 7.93	 8.02	 
BOA_100	 0	 2	 01	 1	 2	 5.022111e+00	 ClickBisquit2.bmp	 Loacker.bmp	 44	 46	 0	 i	 2	 1	 308.63	 3.89	 3.69	 
BOA_100	 0	 2	 01	 1	 3	 1.002777e+01	 KifkefMaklot2.bmp	 ClickXLbrown4.bmp	 49	 47	 1	 u	 2	 1	 334.96	 3.07	 3.40	 
BOA_100	 0	 2	 01	 1	 4	 2.002228e+01	 Shugi.bmp	 ClickXLbrown4.bmp	 48	 47	 1	 i	 2	 0	 300.46	 3.18	 3.40	 
BOA_100	 0	 2	 01	 1	 5	 2.502786e+01	 BisliOnion.bmp	 ClickXLbrown4.bmp	 54	 47	 1	 i	 2	 0	 502.88	 1.91	 3.40	 
BOA_100	 0	 2	 01	 1	 6	 3.101793e+01	 CrunchBisquitBrown3.bmp	 Shugi.bmp	 52	 48	 0	 u	 2	 0	 360.80	 2.38	 3.18	 
BOA_100	 0	 2	 01	 1	 7	 3.602348e+01	 BagaleShtuhim.bmp	 HappyHippo.bmp	 7	 17	 0	 u	 1	 0	 355.26	 8.16	 7.87	 
BOA_100	 0	 2	 01	 1	 8	 3.902684e+01	 Halva2.bmp	 Kitkat.bmp	 53	 51	 0	 u	 2	 0	 823.89	 2.20	 2.51	 
BOA_100	 0	 2	 01	 1	 9	 4.203019e+01	 Halva2.bmp	 Shugi.bmp	 53	 48	 0	 u	 2	 0	 364.55	 2.20	 3.18	 
BOA_100	 0	 2	 01	 1	 10	 4.802032e+01	 Bamba.bmp	 KifkefMaklot2.bmp	 45	 49	 0	 u	 2	 0	 342.42	 3.71	 3.07	 
BOA_100	 0	 2	 01	 1	 11	 5.202478e+01	 Loacker.bmp	 SkittlesSour4.bmp	 46	 50	 1	 u	 2	 1	 313.96	 3.69	 2.96	 
BOA_100	 0	 2	 01	 1	 12	 5.703038e+01	 BisliOnion.bmp	 Halva2.bmp	 54	 53	 1	 u	 2	 1	 188.36	 1.91	 2.20	 
BOA_100	 0	 2	 01	 1	 13	 6.101821e+01	 Mentos.bmp	 Tapuchips.bmp	 56	 6	 0	 u	 4	 0	 280.53	 1.80	 8.16	 
BOA_100	 0	 2	 01	 1	 14	 6.502263e+01	 KinderBuenoWhite2.bmp	 SkittlesFruits2.bmp	 18	 14	 0	 u	 1	 0	 388.10	 7.87	 7.93	 
BOA_100	 0	 2	 01	 1	 15	 6.802604e+01	 Bamba.bmp	 BisliOnion.bmp	 45	 54	 0	 u	 2	 0	 248.70	 3.71	 1.91	 
BOA_100	 0	 2	 01	 1	 16	 7.102940e+01	 Popco.bmp	 Egozi.bmp	 15	 9	 0	 i	 1	 1	 293.34	 7.91	 8.11	 
BOA_100	 0	 2	 01	 1	 17	 8.302617e+01	 TapuchipsCrunch.bmp	 KinderBuenoWhite2.bmp	 11	 18	 1	 i	 1	 0	 368.57	 8.04	 7.87	 
BOA_100	 0	 2	 01	 1	 18	 9.201963e+01	 TapuchipsCrunch.bmp	 ClickBlackWhite3.bmp	 11	 13	 1	 i	 1	 0	 399.09	 8.04	 7.98	 
BOA_100	 0	 2	 01	 1	 19	 9.602404e+01	 Shugi.bmp	 SkittlesSour4.bmp	 48	 50	 1	 i	 2	 0	 786.69	 3.18	 2.96	 
BOA_100	 0	 2	 01	 1	 20	 1.020140e+02	 Twist.bmp	 KinderBuenoWhite2.bmp	 8	 18	 1	 x	 1	 999	 999000.00	 8.13	 7.87	 
BOA_100	 0	 2	 01	 1	 21	 1.050175e+02	 BambaNugat.bmp	 ClickBlackWhite3.bmp	 16	 13	 1	 i	 1	 0	 977.25	 7.89	 7.98	 
BOA_100	 0	 2	 01	 1	 22	 1.150286e+02	 ClickBisquit2.bmp	 KifkefMaklot2.bmp	 44	 49	 0	 i	 2	 1	 374.10	 3.89	 3.07	 
BOA_100	 0	 2	 01	 1	 23	 1.290276e+02	 Cheetos.bmp	 BambaNugat.bmp	 12	 16	 0	 u	 1	 0	 407.09	 8.02	 7.89	 
BOA_100	 0	 2	 01	 1	 24	 1.320141e+02	 Halva2.bmp	 DoritosNatural.bmp	 53	 43	 0	 i	 2	 1	 364.64	 2.20	 3.93	 
BOA_100	 0	 2	 01	 1	 25	 1.350177e+02	 SkittlesFruits2.bmp	 BambaSweet.bmp	 14	 10	 1	 i	 1	 0	 441.05	 7.93	 8.07	 
BOA_100	 0	 2	 01	 1	 26	 1.390222e+02	 Loacker.bmp	 Halva2.bmp	 46	 53	 1	 u	 2	 1	 300.57	 3.69	 2.20	 
BOA_100	 0	 2	 01	 1	 27	 1.430267e+02	 DoritosNatural.bmp	 Bamba.bmp	 43	 45	 1	 u	 2	 1	 304.01	 3.93	 3.71	 
BOA_100	 0	 2	 01	 1	 28	 1.470142e+02	 KifkefMaklot2.bmp	 Halva2.bmp	 49	 53	 1	 u	 2	 1	 372.59	 3.07	 2.20	 
BOA_100	 0	 2	 01	 1	 29	 1.500179e+02	 BagaleShtuhim.bmp	 Egozi.bmp	 7	 9	 0	 u	 1	 0	 312.85	 8.16	 8.11	 
BOA_100	 0	 2	 01	 1	 30	 1.560245e+02	 TapuchipsCrunch.bmp	 Popco.bmp	 11	 15	 1	 u	 1	 1	 386.19	 8.04	 7.91	 
BOA_100	 0	 2	 01	 1	 31	 1.600290e+02	 Twist.bmp	 ClickBlackWhite3.bmp	 8	 13	 1	 i	 1	 0	 341.71	 8.13	 7.98	 
