subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BOA_100	2	21	Mentos.bmp	56	1	1	1	3.086432e-02	1	5.225504e+00	0	2	5.804010e+00	2	1.300352e+00	
BOA_100	2	26	Tapuchips.bmp	6	2	1	1	8.657310e+00	1	5.350612e-01	0	3	9.725041e+00	3	8.433255e-01	
BOA_100	2	33	CheetosSpicey.bmp	0	3	0	1	1.212782e+01	1	6.485455e-01	0	3	1.331255e+01	3	6.238212e-01	
BOA_100	2	34	ChocolateChipsCookies.bmp	0	4	0	4	1.548156e+01	4	3.748131e-01	0	1	1.639926e+01	1	2.537104e+00	
BOA_100	2	19	Loacker.bmp	46	5	1	1	2.048717e+01	1	2.281197e+00	1	2	2.330714e+01	2	2.717223e+00	
BOA_100	2	20	Mekupelet.bmp	55	6	1	1	2.757843e+01	1	1.661935e+00	0	5	2.978094e+01	5	1.267430e+00	
BOA_100	2	23	Shugi.bmp	48	7	1	1	3.260067e+01	1	4.877128e-01	1	3	3.361857e+01	3	5.737912e-01	
BOA_100	2	18	Kitkat.bmp	51	8	1	1	3.573753e+01	1	5.588454e-01	1	4	3.683876e+01	4	1.066853e+00	
BOA_100	2	9	ClickXLbrown4.bmp	47	9	1	1	3.945839e+01	1	5.979797e-01	0	3	4.059302e+01	3	2.439352e+00	
BOA_100	2	4	BambaSweet.bmp	10	10	1	1	4.458082e+01	1	6.435537e-01	0	4	4.576551e+01	4	1.794856e+00	
BOA_100	2	42	DoritusMexicanNacho.bmp	0	11	0	2	4.911931e+01	2	1.417058e+00	0	3	5.107135e+01	3	7.850186e-01	
BOA_100	2	8	ClickBlackWhite3.bmp	13	12	1	3	5.340734e+01	3	3.530392e-01	0	2	5.429165e+01	2	1.348712e+00	
BOA_100	2	22	Popco.bmp	15	13	1	2	5.719492e+01	2	8.374493e-01	0	5	5.856313e+01	5	1.141237e+00	
BOA_100	2	28	Twist.bmp	8	14	1	2	6.124944e+01	2	6.789308e-01	1	4	6.246749e+01	4	9.488757e-01	
