subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BOA_112	2	56	bagaleShminiot.bmp	0	1	0	4	2.997769e-02	4	3.777439e+00	0	5	4.351596e+00	5	2.351814e+00	
BOA_112	2	19	Kitkat.bmp	10	2	1	1	8.255886e+00	1	2.711541e+00	0	3	1.150953e+01	3	3.777882e+00	
BOA_112	2	12	CrunchBisquitBrown3.bmp	5	3	1	1	1.684884e+01	1	2.102570e+00	0	4	1.948530e+01	4	2.810137e+00	
BOA_112	2	35	ChocolateParaNuts2.bmp	0	4	0	4	2.385672e+01	4	4.174691e+00	0	5	2.856210e+01	5	1.157313e+00	
BOA_112	2	40	Crunch4.bmp	0	5	0	5	3.128174e+01	5	1.533668e+00	0	5	3.335077e+01	5	3.206478e-01	
BOA_112	2	33	CheetosSpicey.bmp	0	6	0	5	3.521945e+01	5	1.627964e+00	0	5	3.738858e+01	5	5.788340e-01	
BOA_112	2	1	Bamba.bmp	43	7	1	1	3.952430e+01	1	1.435115e+00	1	1	4.149317e+01	1	7.462449e-01	
BOA_112	2	36	ChocolateWhite.bmp	0	8	0	5	4.379574e+01	5	2.371688e+00	0	5	4.669904e+01	5	4.843614e-01	
BOA_112	2	29	Abadi2.bmp	0	9	0	5	4.873463e+01	5	9.687854e-01	0	5	5.023625e+01	5	4.111740e-01	
BOA_112	2	41	DoritosMenupahBbq.bmp	0	10	0	5	5.222191e+01	5	9.455118e-01	0	5	5.370685e+01	5	4.045655e-01	
BOA_112	2	49	MilkeyWay.bmp	0	11	0	5	5.565903e+01	5	1.148393e+00	0	5	5.734420e+01	5	3.752220e-01	
BOA_112	2	22	PesekZman.bmp	11	12	1	1	5.927974e+01	1	1.631674e+00	1	3	6.144878e+01	3	8.706408e-01	
BOA_112	2	50	MnM2.bmp	0	13	0	5	6.386822e+01	5	1.115210e+00	0	5	6.552010e+01	5	3.593149e-01	
BOA_112	2	4	BisliOnion.bmp	48	14	1	1	6.743891e+01	1	1.776511e+00	1	4	6.975821e+01	4	7.132038e-01	
BOA_112	2	51	Oreo.bmp	0	15	0	5	7.202730e+01	5	1.068106e+00	0	5	7.362914e+01	5	3.302850e-01	
BOA_112	2	3	BambaSweet.bmp	51	16	1	5	7.551460e+01	5	7.888224e-01	1	5	7.683273e+01	5	2.718688e+00	
BOA_112	2	7	ChocolateParaCookies5.bmp	15	17	1	1	8.110423e+01	1	1.207191e+00	0	4	8.285619e+01	4	1.207234e+00	
BOA_112	2	45	KifkefMaklotChocolate.bmp	0	18	0	5	8.562599e+01	5	1.717422e+00	0	5	8.787847e+01	5	3.929443e-01	
BOA_112	2	23	Smarties.bmp	45	19	1	1	8.983059e+01	1	1.312824e+00	0	4	9.168267e+01	4	1.932742e+00	
BOA_112	2	11	ClickXLbrown4.bmp	9	20	1	1	9.516992e+01	1	1.677493e+00	1	3	9.738917e+01	3	9.302523e-01	
BOA_112	2	27	Tictac.bmp	54	21	1	1	9.987522e+01	1	1.188189e+00	1	1	1.015938e+02	1	3.575950e-01	
BOA_112	2	6	Cheetos.bmp	14	22	1	1	1.035293e+02	1	7.101354e-01	1	2	1.047808e+02	2	3.866540e-01	
BOA_112	2	10	ClickBlackWhite3.bmp	18	23	1	1	1.067163e+02	1	1.115089e+00	0	3	1.083681e+02	3	5.673180e-01	
BOA_112	2	38	CookiesSmile.bmp	0	24	0	5	1.104871e+02	5	1.368337e+00	0	5	1.123893e+02	5	3.301638e-01	
BOA_112	2	28	Tortit.bmp	50	25	1	1	1.142747e+02	1	1.188716e+00	0	3	1.160099e+02	3	1.037496e+00	
BOA_112	2	34	ChocolateChipsCookies.bmp	0	26	0	5	1.185962e+02	5	1.107201e+00	0	5	1.202481e+02	5	3.593213e-01	
BOA_112	2	8	ChocolateParaMarir2.bmp	47	27	1	1	1.221668e+02	1	1.232569e+00	0	4	1.239355e+02	4	5.118794e-01	
BOA_112	2	25	Taami.bmp	44	28	1	1	1.260045e+02	1	9.309431e-01	0	4	1.274729e+02	4	3.905579e-01	
BOA_112	2	39	Corny.bmp	0	29	0	5	1.294250e+02	5	9.343966e-01	0	5	1.308933e+02	5	3.061415e-01	
BOA_112	2	46	KinderFingers.bmp	0	30	0	5	1.327454e+02	5	5.819588e-01	0	5	1.338633e+02	5	3.121105e-01	
BOA_112	2	14	DoritosSourSpicy.bmp	56	31	1	1	1.357321e+02	1	1.171335e+00	0	2	1.374340e+02	2	1.013405e+00	
BOA_112	2	26	Tapuchips.bmp	52	32	1	1	1.400036e+02	1	1.395869e+00	0	3	1.419390e+02	3	5.164049e-01	
BOA_112	2	53	Pringles.bmp	0	33	0	5	1.440080e+02	5	1.119382e+00	0	5	1.456599e+02	5	7.955065e-01	
