Trial	StimName	Liking	RT
Trial	StimName	Liking	RT
1	107.jpg	9.02222222222	1515
2	129.jpg	1.28888888889	1331
3	115.jpg	9.08888888889	1855
4	111.jpg	1.51111111111	1651
5	145.jpg	8.15555555556	2473
6	128.jpg	6.62222222222	1839
7	160.jpg	1.35555555556	1496
8	126.jpg	8.17777777778	1684
9	153.jpg	3.24444444444	1066
10	154.jpg	7.8	1901
11	102.jpg	1.82222222222	1208
12	112.jpg	8.17777777778	1152
13	117.jpg	2.0	1539
14	119.jpg	9.51111111111	1201
15	130.jpg	1.53333333333	2508
16	149.jpg	8.37777777778	2049
17	122.jpg	1.62222222222	1871
18	127.jpg	8.95555555556	1334
19	151.jpg	2.6	1105
20	120.jpg	9.33333333333	1071
21	116.jpg	0.644444444444	1685
22	140.jpg	9.04444444444	1316
23	109.jpg	5.02222222222	1134
24	158.jpg	3.66666666667	2568
25	105.jpg	1.84444444444	1091
26	137.jpg	8.33333333333	1415
27	110.jpg	2.0	3235
28	133.jpg	8.62222222222	2977
29	114.jpg	2.35555555556	1688
30	108.jpg	9.66666666667	1418
31	134.jpg	9.4	1874
32	138.jpg	9.57777777778	1084
33	103.jpg	9.53333333333	2061
34	155.jpg	9.31111111111	1206
35	121.jpg	8.55555555556	2118
36	132.jpg	8.6	1457
37	131.jpg	8.17777777778	1551
38	152.jpg	8.57777777778	1754
39	146.jpg	7.97777777778	1418
40	143.jpg	9.08888888889	1232
41	142.jpg	8.42222222222	1235
42	113.jpg	2.88888888889	962
43	150.jpg	8.28888888889	1033
44	118.jpg	8.84444444444	2137
45	139.jpg	7.22222222222	1486
46	124.jpg	2.28888888889	1993
47	125.jpg	0.866666666667	2102
48	136.jpg	3.62222222222	1860
49	123.jpg	8.42222222222	2924
50	156.jpg	8.13333333333	1786
51	141.jpg	2.48888888889	1797
52	144.jpg	8.91111111111	1733
53	135.jpg	2.62222222222	1248
54	104.jpg	8.15555555556	1734
55	101.jpg	1.55555555556	1588
56	148.jpg	9.46666666667	1550
57	106.jpg	1.64444444444	1024
58	157.jpg	7.86666666667	1652
59	147.jpg	1.57777777778	1199
60	159.jpg	9.13333333333	1834
