subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
p_125	0	1	02	2	1	2.015911e+00	2655.jpg	7480.jpg	11	15	0	i	1	1	776.53	0.71	0.68
p_125	0	1	02	2	2	5.015783e+00	8090.jpg	7508.jpg	46	50	0	i	2	1	672.58	0.28	0.25
p_125	0	1	02	2	3	1.201550e+01	5829.jpg	4612.jpg	7	14	1	i	1	0	920.76	0.76	0.69
p_125	0	1	02	2	4	1.601532e+01	7482.jpg	1721.jpg	56	5	0	i	4	1	792.91	0.19	0.79
p_125	0	1	02	2	5	2.101512e+01	7390.jpg	7508.jpg	48	50	0	i	2	1	769.06	0.27	0.25
p_125	0	1	02	2	6	2.501494e+01	8130.jpg	8001.jpg	51	53	0	i	2	1	737.14	0.24	0.23
p_125	0	1	02	2	7	2.901477e+01	5982.jpg	4612.jpg	18	14	1	i	1	0	561.29	0.68	0.69
p_125	0	1	02	2	8	3.201466e+01	7390.jpg	8340.jpg	48	45	0	u	2	0	825.37	0.27	0.31
p_125	0	1	02	2	9	3.501452e+01	8090.jpg	8340.jpg	46	45	0	i	2	1	529.46	0.28	0.31
p_125	0	1	02	2	10	4.001431e+01	7480.jpg	4597.jpg	15	16	1	u	1	1	953.60	0.68	0.68
p_125	0	1	02	2	11	4.401415e+01	5626.jpg	4610.jpg	8	10	0	i	1	1	793.71	0.75	0.72
p_125	0	1	02	2	12	4.901394e+01	5982.jpg	5626.jpg	18	8	1	i	1	0	1265.84	0.68	0.75
p_125	0	1	02	2	13	5.301377e+01	7470.jpg	7482.jpg	6	56	1	u	4	1	721.97	0.78	0.19
p_125	0	1	02	2	14	5.601364e+01	7291.jpg	8420.jpg	44	49	1	u	2	1	762.03	0.31	0.27
p_125	0	1	02	2	15	6.001347e+01	4597.jpg	5260.jpg	16	12	0	u	1	0	746.15	0.68	0.70
p_125	0	1	02	2	16	6.601323e+01	5480.jpg	7291.jpg	43	44	0	i	2	1	618.31	0.36	0.31
p_125	0	1	02	2	17	7.301294e+01	8090.jpg	8467.jpg	46	52	0	u	2	0	882.54	0.28	0.24
p_125	0	1	02	2	18	7.601281e+01	8467.jpg	8420.jpg	52	49	1	i	2	0	954.63	0.24	0.27
p_125	0	1	02	2	19	8.101263e+01	8510.jpg	7390.jpg	47	48	1	u	2	1	930.71	0.28	0.27
p_125	0	1	02	2	20	8.601238e+01	5982.jpg	4597.jpg	18	16	1	i	1	0	634.93	0.68	0.68
p_125	0	1	02	2	21	9.202879e+01	5829.jpg	5199.jpg	7	9	1	u	1	1	858.39	0.76	0.73
p_125	0	1	02	2	22	9.602862e+01	8420.jpg	8340.jpg	49	45	0	i	2	1	906.52	0.27	0.31
p_125	0	1	02	2	23	1.010284e+02	7260.jpg	4597.jpg	13	16	1	u	1	1	674.68	0.69	0.68
p_125	0	1	02	2	24	1.080281e+02	8467.jpg	8371.jpg	52	54	1	i	2	0	794.90	0.24	0.23
p_125	0	1	02	2	25	1.130279e+02	5626.jpg	5260.jpg	8	12	0	u	1	0	1123.00	0.75	0.70
p_125	0	1	02	2	26	1.180277e+02	5982.jpg	5199.jpg	18	9	1	u	1	1	1099.15	0.68	0.73
p_125	0	1	02	2	27	1.210276e+02	8467.jpg	7390.jpg	52	48	1	i	2	0	867.27	0.24	0.27
p_125	0	1	02	2	28	1.240274e+02	5626.jpg	7260.jpg	8	13	0	x	1	999	999000.00	0.75	0.69
p_125	0	1	02	2	29	1.300272e+02	4612.jpg	7260.jpg	14	13	0	x	1	999	999000.00	0.69	0.69
p_125	0	1	02	2	30	1.340270e+02	2655.jpg	4610.jpg	11	10	0	i	1	1	763.62	0.71	0.72
p_125	0	1	02	2	31	1.430267e+02	7508.jpg	8420.jpg	50	49	1	u	2	1	1043.85	0.25	0.27
p_125	0	1	02	2	32	1.480264e+02	8467.jpg	8130.jpg	52	51	1	u	2	1	1196.00	0.24	0.24
p_125	0	1	02	2	33	1.570261e+02	5626.jpg	5829.jpg	8	7	0	u	1	0	1012.31	0.75	0.76
p_125	0	1	02	2	34	1.600259e+02	4610.jpg	4612.jpg	10	14	1	u	1	1	844.35	0.72	0.69
p_125	0	1	02	2	35	1.640258e+02	8420.jpg	8001.jpg	49	53	0	u	2	0	492.52	0.27	0.23
p_125	0	1	02	2	36	1.700255e+02	8130.jpg	8510.jpg	51	47	0	i	2	1	748.65	0.24	0.28
p_125	0	1	02	2	37	1.740253e+02	7480.jpg	5199.jpg	15	9	1	u	1	1	588.75	0.68	0.73
p_125	0	1	02	2	38	1.810250e+02	8001.jpg	7390.jpg	53	48	1	u	2	1	773.00	0.23	0.27
