subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
p_141	1	8461.jpg	23	55	1	1	1	0	1	3.906026e-02	u	7.161267e+00
p_141	1	8510.jpg	28	53	2	1	1	1	1	8.272161e+00	u	1.136192e+00
p_141	1	4628.jpg	10	47	3	1	1	1	1	1.048877e+01	u	1.175518e+00
p_141	1	4614.jpg	8	12	4	1	1	1	1	1.273867e+01	u	9.256038e-01
p_141	1	7480.jpg	17	54	5	1	1	0	1	1.473859e+01	u	8.457269e-01
p_141	1	7200.jpg	14	46	6	1	1	0	1	1.665520e+01	u	1.169086e+00
p_141	1	8158.jpg	22	6	7	1	1	0	1	1.890514e+01	u	7.431085e-01
p_141	1	2352.1.jpg	3	43	8	1	1	0	0	2.072176e+01	i	6.865040e-01
p_141	1	8470.jpg	25	45	9	1	1	1	0	2.248835e+01	i	8.558994e-01
p_141	1	4619.jpg	9	7	10	1	1	1	1	2.442162e+01	u	1.002577e+00
p_141	1	4612.jpg	7	16	11	1	1	0	0	2.650489e+01	i	1.031331e+00
p_141	1	7430.jpg	16	48	12	1	1	0	0	2.862149e+01	i	1.106688e+00
p_141	1	8001.jpg	21	5	13	1	1	0	1	3.080476e+01	u	1.003453e+00
p_141	1	8500.jpg	26	52	14	1	1	1	0	3.288798e+01	i	7.921671e-01
p_141	1	2209.jpg	2	8	15	1	1	0	0	3.475463e+01	i	1.101501e+00
p_141	1	2362.jpg	4	44	16	1	1	1	1	3.693785e+01	u	1.414300e+00
p_141	1	5260.jpg	13	9	17	1	1	0	1	3.943781e+01	u	1.234337e+00
p_141	1	5199.jpg	12	17	18	1	1	0	0	4.175441e+01	i	9.337178e-01
p_141	1	8502.jpg	27	49	19	1	1	0	1	4.377102e+01	u	8.690554e-01
p_141	1	7508.jpg	20	15	20	1	1	1	1	4.572093e+01	u	8.391819e-01
p_141	1	7499.jpg	19	11	21	1	1	0	1	4.763754e+01	u	1.146553e+00
p_141	1	7482.jpg	18	56	22	1	1	0	0	4.985412e+01	i	4.659158e-01
p_141	1	2655.jpg	5	18	23	1	1	1	0	5.140405e+01	i	1.268023e+00
p_141	1	8467.jpg	24	13	24	1	1	1	0	5.375401e+01	i	6.780140e-01
p_141	1	1720.jpg	1	50	25	1	1	1	0	5.550397e+01	i	5.120487e-01
p_141	1	4641.jpg	11	10	26	1	1	1	1	5.708724e+01	u	6.727960e-01
p_141	1	4610.jpg	6	14	27	1	1	0	0	5.883719e+01	i	4.428004e-01
p_141	1	7260.jpg	15	51	28	1	1	0	1	6.035380e+01	u	1.326174e+00
