subjectID	runtrial	onsettime	ImageLeft	ImageRight	StimNumLeft	StimNumRight	Response	Outcome	RT
p_128	1	5.331544e-01	4610.jpg	2347.jpg	18	11	x	999	999000
p_128	2	4.033191e+00	2155.jpg	1540.jpg	8	1	x	999	999000
p_128	3	7.533181e+00	4612.jpg	1720.jpg	19	4	x	999	999000
p_128	4	1.103304e+01	7260.jpg	5199.jpg	33	25	x	999	999000
p_128	5	1.453289e+01	8001.jpg	7390.jpg	42	35	x	999	999000
p_128	6	1.803275e+01	7482.jpg	7508.jpg	39	41	x	999	999000
p_128	7	2.153261e+01	7470.jpg	8090.jpg	37	43	x	999	999000
p_128	8	2.503247e+01	7480.jpg	5829.jpg	38	30	x	999	999000
p_128	9	2.853235e+01	2655.jpg	5814.jpg	16	29	x	999	999000
p_128	10	3.203220e+01	8130.jpg	8510.jpg	44	59	x	999	999000
p_128	11	3.553206e+01	8540.jpg	8158.jpg	60	45	x	999	999000
p_128	12	3.904857e+01	8467.jpg	2345.jpg	54	10	x	999	999000
p_128	13	4.254843e+01	8170.jpg	1660.jpg	46	3	x	999	999000
p_128	14	4.604827e+01	8500.jpg	4641.jpg	57	24	x	999	999000
p_128	15	4.954814e+01	2058.jpg	2209.jpg	7	9	x	999	999000
p_128	16	5.304803e+01	2550.jpg	8380.jpg	15	51	x	999	999000
p_128	17	5.654786e+01	8208.jpg	7499.jpg	47	40	x	999	999000
p_128	18	6.004773e+01	2398.jpg	5260.jpg	14	26	x	999	999000
p_128	19	6.354758e+01	8280.jpg	8502.jpg	48	58	x	999	999000
p_128	20	6.704745e+01	2352.1.jpg	5626.jpg	12	28	x	999	999000
p_128	21	7.054731e+01	8420.jpg	7291.jpg	52	34	x	999	999000
p_128	22	7.404717e+01	5982.jpg	7200.jpg	31	32	x	999	999000
p_128	23	7.754702e+01	2362.jpg	1590.jpg	13	2	x	999	999000
p_128	24	8.104688e+01	8461.jpg	8499.jpg	53	56	x	999	999000
p_128	25	8.454675e+01	7430.jpg	4640.jpg	36	23	x	999	999000
p_128	26	8.804660e+01	4628.jpg	4614.jpg	22	20	x	999	999000
p_128	27	9.154646e+01	8470.jpg	8340.jpg	55	49	x	999	999000
p_128	28	9.504631e+01	4597.jpg	2030.jpg	17	6	x	999	999000
p_128	29	9.854618e+01	8371.jpg	5480.jpg	50	27	x	999	999000
p_128	30	1.020460e+02	1721.jpg	4619.jpg	5	21	x	999	999000
p_128	31	1.055459e+02	4612.jpg	8001.jpg	19	42	x	999	999000
p_128	32	1.090458e+02	7482.jpg	7200.jpg	39	32	x	999	999000
p_128	33	1.125456e+02	8340.jpg	7430.jpg	49	36	x	999	999000
p_128	34	1.160455e+02	8499.jpg	2352.1.jpg	56	12	x	999	999000
p_128	35	1.195453e+02	4610.jpg	8208.jpg	18	47	x	999	999000
p_128	36	1.230452e+02	4628.jpg	2058.jpg	22	7	x	999	999000
p_128	37	1.265450e+02	8420.jpg	8461.jpg	52	53	x	999	999000
p_128	38	1.300449e+02	8510.jpg	1660.jpg	59	3	x	999	999000
p_128	39	1.335448e+02	8280.jpg	2209.jpg	48	9	x	999	999000
p_128	40	1.370446e+02	1721.jpg	5260.jpg	5	26	x	999	999000
p_128	41	1.405445e+02	2655.jpg	2030.jpg	16	6	x	999	999000
p_128	42	1.440444e+02	8470.jpg	8090.jpg	55	43	x	999	999000
p_128	43	1.475442e+02	5480.jpg	8502.jpg	27	58	x	999	999000
p_128	44	1.510441e+02	4619.jpg	1720.jpg	21	4	x	999	999000
p_128	45	1.545439e+02	2347.jpg	8380.jpg	11	51	x	999	999000
p_128	46	1.580438e+02	4641.jpg	7508.jpg	24	41	x	999	999000
p_128	47	1.615436e+02	7470.jpg	7499.jpg	37	40	x	999	999000
p_128	48	1.650435e+02	4597.jpg	8540.jpg	17	60	x	999	999000
p_128	49	1.685434e+02	7390.jpg	5982.jpg	35	31	x	999	999000
p_128	50	1.720432e+02	8130.jpg	1540.jpg	44	1	x	999	999000
p_128	51	1.755431e+02	2550.jpg	4640.jpg	15	23	x	999	999000
p_128	52	1.790429e+02	8467.jpg	5626.jpg	54	28	x	999	999000
p_128	53	1.825428e+02	2155.jpg	8170.jpg	8	46	x	999	999000
p_128	54	1.860427e+02	7260.jpg	7480.jpg	33	38	x	999	999000
p_128	55	1.895425e+02	7291.jpg	5829.jpg	34	30	x	999	999000
p_128	56	1.930424e+02	5814.jpg	8500.jpg	29	57	x	999	999000
p_128	57	1.965422e+02	2362.jpg	4614.jpg	13	20	x	999	999000
p_128	58	2.000421e+02	2398.jpg	5199.jpg	14	25	x	999	999000
p_128	59	2.035420e+02	2345.jpg	8158.jpg	10	45	x	999	999000
p_128	60	2.070418e+02	8371.jpg	1590.jpg	50	2	x	999	999000
p_128	61	2.105417e+02	4614.jpg	2209.jpg	20	9	x	999	999000
p_128	62	2.140415e+02	8502.jpg	8208.jpg	58	47	x	999	999000
p_128	63	2.175414e+02	2362.jpg	8130.jpg	13	44	x	999	999000
p_128	64	2.210413e+02	4612.jpg	4597.jpg	19	17	x	999	999000
p_128	65	2.245411e+02	8461.jpg	7390.jpg	53	35	x	999	999000
p_128	66	2.280410e+02	7508.jpg	2655.jpg	41	16	x	999	999000
p_128	67	2.315408e+02	7470.jpg	7480.jpg	37	38	x	999	999000
p_128	68	2.350407e+02	2155.jpg	7200.jpg	8	32	x	999	999000
