subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
p_125	1	8380.jpg	25	55	1	1	1	0	0	3.917360e-02	i	6.228926e+00
p_125	1	2655.jpg	3	11	2	1	1	0	0	7.338813e+00	i	9.772608e-01
p_125	1	5626.jpg	10	8	3	1	1	0	0	9.388763e+00	i	1.231279e+00
p_125	1	7260.jpg	13	13	4	1	1	1	1	1.170533e+01	u	9.146928e-01
p_125	1	7390.jpg	15	48	5	1	1	0	0	1.370524e+01	i	9.947529e-01
p_125	1	4597.jpg	4	16	6	1	1	0	0	1.577183e+01	i	1.104129e+00
p_125	1	8090.jpg	21	46	7	1	1	0	0	1.795503e+01	i	1.704854e+00
p_125	1	4612.jpg	6	14	8	1	1	0	0	2.073828e+01	i	8.256123e-01
p_125	1	7508.jpg	19	50	9	1	1	1	0	2.263817e+01	i	4.141653e+00
p_125	1	8510.jpg	28	47	10	1	1	1	1	2.785465e+01	u	4.237095e+00
p_125	1	8371.jpg	24	54	11	1	1	0	1	3.317110e+01	u	3.176571e+00
p_125	1	5260.jpg	8	12	12	1	1	1	0	3.742091e+01	i	9.907265e-01
p_125	1	8420.jpg	26	49	13	1	1	0	0	3.948750e+01	i	1.036113e+00
p_125	1	5829.jpg	11	7	14	1	1	1	1	4.160407e+01	u	1.447507e+00
p_125	1	7482.jpg	18	56	15	1	1	0	0	4.413731e+01	i	2.258252e+00
p_125	1	8130.jpg	22	51	16	1	1	0	1	4.747049e+01	u	3.276986e+00
p_125	1	5982.jpg	12	18	17	1	1	1	1	5.182031e+01	u	3.423126e+00
p_125	1	7291.jpg	14	44	18	1	1	1	1	5.632013e+01	u	1.371257e+00
p_125	1	8467.jpg	27	52	19	1	1	1	1	5.877002e+01	u	8.093387e-01
p_125	1	5199.jpg	7	9	20	1	1	0	0	6.065324e+01	i	1.646083e+00
p_125	1	8001.jpg	20	53	21	1	1	1	1	6.336982e+01	u	1.089499e+00
p_125	1	4610.jpg	5	10	22	1	1	1	1	6.553636e+01	u	3.418870e+00
p_125	1	2345.jpg	2	17	23	1	1	0	0	7.003617e+01	i	8.070662e-01
p_125	1	1721.jpg	1	5	24	1	1	0	0	7.191947e+01	i	1.147716e+00
p_125	1	7480.jpg	17	15	25	1	1	1	0	7.415267e+01	i	1.042515e+00
p_125	1	5480.jpg	9	43	26	1	1	0	0	7.626930e+01	i	1.773813e+00
p_125	1	7470.jpg	16	6	27	1	1	0	0	7.911916e+01	i	8.599204e-01
p_125	1	8340.jpg	23	45	28	1	1	1	1	8.105242e+01	u	1.406669e+00
