subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
p_141	0	1	01	2	1	2.032623e+00	7499.jpg	8467.jpg	11	13	0	x	1	999	999000.00	0.74	0.73
p_141	0	1	01	2	2	8.032420e+00	4619.jpg	4610.jpg	7	14	1	u	1	1	881.02	0.80	0.69
p_141	0	1	01	2	3	1.103234e+01	7499.jpg	4614.jpg	11	12	0	i	1	1	409.13	0.74	0.74
p_141	0	1	01	2	4	1.403224e+01	4619.jpg	5199.jpg	7	17	1	u	1	1	449.22	0.80	0.65
p_141	0	1	01	2	5	1.703213e+01	2655.jpg	5199.jpg	18	17	1	i	1	0	329.31	0.62	0.65
p_141	0	1	01	2	6	2.103201e+01	7430.jpg	2362.jpg	48	44	0	u	2	0	569.40	0.29	0.32
p_141	0	1	01	2	7	2.903175e+01	8001.jpg	8461.jpg	5	55	1	i	4	0	729.57	0.83	0.22
p_141	0	1	01	2	8	3.403159e+01	2352.1.jpg	1720.jpg	43	50	0	x	2	999	999000.00	0.33	0.28
p_141	0	1	01	2	9	3.903141e+01	2362.jpg	7480.jpg	44	54	1	i	2	0	361.84	0.32	0.25
p_141	0	1	01	2	10	4.203132e+01	8467.jpg	4610.jpg	13	14	1	u	1	1	481.95	0.73	0.69
p_141	0	1	01	2	11	4.503123e+01	7430.jpg	8470.jpg	48	45	0	i	2	1	505.97	0.29	0.31
p_141	0	1	01	2	12	5.103103e+01	4628.jpg	7260.jpg	47	51	1	x	2	999	999000.00	0.29	0.26
p_141	0	1	01	2	13	5.503091e+01	7260.jpg	8500.jpg	51	52	0	i	2	1	714.23	0.26	0.26
p_141	0	1	01	2	14	5.803081e+01	2209.jpg	7508.jpg	8	15	0	i	1	1	642.36	0.80	0.69
p_141	0	1	01	2	15	6.303063e+01	4641.jpg	5199.jpg	10	17	1	i	1	0	794.50	0.74	0.65
p_141	0	1	01	2	16	7.003042e+01	4628.jpg	7200.jpg	47	46	1	u	2	1	626.67	0.29	0.31
p_141	0	1	01	2	17	7.303036e+01	2362.jpg	2352.1.jpg	44	43	1	i	2	0	538.68	0.32	0.33
p_141	0	1	01	2	18	8.203004e+01	4641.jpg	7499.jpg	10	11	1	i	1	0	882.93	0.74	0.74
p_141	0	1	01	2	19	8.502994e+01	5260.jpg	4619.jpg	9	7	0	x	1	999	999000.00	0.75	0.80
p_141	0	1	01	2	20	9.102975e+01	4628.jpg	7480.jpg	47	54	1	i	2	0	603.20	0.29	0.25
p_141	0	1	01	2	21	9.602958e+01	7260.jpg	8510.jpg	51	53	0	i	2	1	579.31	0.26	0.25
p_141	0	1	01	2	22	9.902948e+01	8510.jpg	7200.jpg	53	46	1	i	2	0	619.42	0.25	0.31
p_141	0	1	01	2	23	1.060293e+02	8500.jpg	2352.1.jpg	52	43	1	i	2	0	611.57	0.26	0.33
p_141	0	1	01	2	24	1.110291e+02	7499.jpg	4619.jpg	11	7	0	i	1	1	427.73	0.74	0.80
p_141	0	1	01	2	25	1.170289e+02	4612.jpg	2655.jpg	16	18	0	i	1	1	507.84	0.68	0.62
p_141	0	1	01	2	26	1.210288e+02	4612.jpg	4619.jpg	16	7	0	u	1	0	539.99	0.68	0.80
p_141	0	1	01	2	27	1.250286e+02	2209.jpg	8467.jpg	8	13	0	i	1	1	572.04	0.80	0.73
p_141	0	1	01	2	28	1.280285e+02	7200.jpg	1720.jpg	46	50	0	i	2	1	468.13	0.31	0.28
p_141	0	1	01	2	29	1.310285e+02	4614.jpg	5199.jpg	12	17	1	i	1	0	652.24	0.74	0.65
p_141	0	1	01	2	30	1.360283e+02	7430.jpg	1720.jpg	48	50	0	i	2	1	436.35	0.29	0.28
p_141	0	1	01	2	31	1.400282e+02	2352.1.jpg	8510.jpg	43	53	0	i	2	1	404.44	0.33	0.25
p_141	0	1	01	2	32	1.430281e+02	4641.jpg	5260.jpg	10	9	1	u	1	1	316.52	0.74	0.75
p_141	0	1	01	2	33	1.480279e+02	4641.jpg	4610.jpg	10	14	1	i	1	0	596.63	0.74	0.69
p_141	0	1	01	2	34	1.510278e+02	7430.jpg	4628.jpg	48	47	0	x	2	999	999000.00	0.29	0.29
p_141	0	1	01	2	35	1.550277e+02	8502.jpg	2362.jpg	49	44	0	u	2	0	380.86	0.29	0.32
p_141	0	1	01	2	36	1.680273e+02	8001.jpg	7482.jpg	5	56	1	i	4	0	597.17	0.83	0.18
p_141	0	1	01	2	37	1.740271e+02	2209.jpg	4641.jpg	8	10	0	i	1	1	693.36	0.80	0.74
p_141	0	1	01	2	38	1.790269e+02	8510.jpg	8502.jpg	53	49	1	i	2	0	573.45	0.25	0.29
