subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bfr_103	1	121.jpg	11	11	1	1	1	0	0	2.924941e-02	i	1.322295e+00
BMI_bfr_103	1	159.jpg	27	46	2	1	1	0	1	2.398499e+00	u	1.065039e+00
BMI_bfr_103	1	120.jpg	10	12	3	1	1	1	1	4.517611e+00	u	1.633936e+00
BMI_bfr_103	1	122.jpg	12	14	4	1	1	0	1	7.203904e+00	u	3.563653e+00
BMI_bfr_103	1	115.jpg	6	56	5	1	1	0	1	1.182575e+01	u	2.397817e+00
BMI_bfr_103	1	114.jpg	5	45	6	1	1	1	0	1.527963e+01	i	2.759907e+00
BMI_bfr_103	1	152.jpg	23	10	7	1	1	1	1	1.908385e+01	u	6.196941e-01
BMI_bfr_103	1	106.jpg	2	13	8	1	1	1	1	2.075238e+01	u	7.031678e-01
BMI_bfr_103	1	119.jpg	9	47	9	1	1	1	1	2.250442e+01	u	6.391207e-01
BMI_bfr_103	1	126.jpg	14	7	10	1	1	1	1	2.418962e+01	u	1.001943e+00
BMI_bfr_103	1	125.jpg	13	52	11	1	0	1	0	2.624199e+01	i	6.455534e-01
BMI_bfr_103	1	157.jpg	25	53	12	1	0	1	1	2.794381e+01	u	1.390373e+01
BMI_bfr_103	1	138.jpg	18	48	13	1	1	0	1	4.289390e+01	u	2.465648e+00
BMI_bfr_103	1	101.jpg	1	43	14	1	1	0	1	4.641450e+01	u	6.810691e-01
BMI_bfr_103	1	118.jpg	8	6	15	1	1	0	0	4.814986e+01	i	2.089675e+00
BMI_bfr_103	1	127.jpg	15	15	16	1	1	1	1	5.128663e+01	u	5.689369e-01
BMI_bfr_103	1	147.jpg	20	17	17	1	1	0	1	5.290509e+01	u	5.424533e-01
BMI_bfr_103	1	158.jpg	26	49	18	1	1	0	0	5.450688e+01	i	1.308666e+00
BMI_bfr_103	1	151.jpg	22	44	19	1	1	1	1	5.685962e+01	u	6.119270e-01
BMI_bfr_103	1	130.jpg	16	9	20	1	1	0	0	5.852810e+01	i	2.511443e+00
BMI_bfr_103	1	131.jpg	17	55	21	1	0	0	0	6.209880e+01	i	3.980744e+00
BMI_bfr_103	1	160.jpg	28	16	22	1	1	0	1	6.713780e+01	u	1.701746e+00
BMI_bfr_103	1	239.jpg	67	0	23	0	1	0	1	6.989080e+01	u	8.847503e-01
BMI_bfr_103	1	142.jpg	19	5	24	1	1	0	0	7.182614e+01	i	8.614054e-01
BMI_bfr_103	1	112.jpg	4	8	25	1	1	0	0	7.374523e+01	i	8.270309e+00
BMI_bfr_103	1	150.jpg	21	54	26	1	1	0	1	8.307242e+01	u	6.631275e-01
BMI_bfr_103	1	108.jpg	3	50	27	1	1	1	0	8.479092e+01	i	1.616627e+00
BMI_bfr_103	1	117.jpg	7	51	28	1	1	0	0	8.746049e+01	i	1.230702e+01
BMI_bfr_103	1	155.jpg	24	18	29	1	1	1	1	1.008255e+02	u	1.133997e+00
