8480.jpg	 12	 1	 8.225135e-01	 34
9600.jpg	 12	 2	 7.936195e-01	 57
3500.jpg	 12	 3	 7.861032e-01	 21
9905.jpg	 12	 4	 7.860322e-01	 60
2683.jpg	 12	 5	 7.676555e-01	 15
9490.jpg	 12	 6	 7.401603e-01	 54
9050.jpg	 11	 7	 7.344951e-01	 37
6370.jpg	 12	 8	 7.238241e-01	 27
2455.jpg	 12	 9	 7.126082e-01	 12
9291.jpg	 11	 10	 6.886527e-01	 41
6210.jpg	 12	 11	 6.863506e-01	 22
2799.jpg	 11	 12	 6.859430e-01	 17
9120.jpg	 11	 13	 6.749967e-01	 39
9090.jpg	 12	 14	 6.710622e-01	 38
6555.jpg	 11	 15	 6.702111e-01	 28
9340.jpg	 12	 16	 6.661558e-01	 48
9495.jpg	 12	 17	 6.641621e-01	 55
6211.jpg	 11	 18	 6.536963e-01	 23
2457.jpg	 12	 19	 6.423840e-01	 14
9254.jpg	 11	 20	 6.184826e-01	 40
2039.jpg	 11	 21	 6.122629e-01	 10
6213.jpg	 12	 22	 6.083099e-01	 24
9622.jpg	 12	 23	 6.056446e-01	 58
6242.jpg	 11	 24	 5.989990e-01	 25
6560.JPG	 11	 25	 5.980756e-01	 29
6838.jpg	 12	 26	 5.898074e-01	 31
9903.jpg	 12	 27	 5.894005e-01	 59
6250.1.jpg	 12	 28	 5.700892e-01	 26
6570.1.JPG	 12	 29	 5.467711e-01	 30
9425.jpg	 12	 30	 5.340845e-01	 52
2750.jpg	 24	 31	 5.101128e-01	 16
9330.jpg	 24	 32	 4.762370e-01	 47
9480.jpg	 24	 33	 4.690615e-01	 53
2456.jpg	 24	 34	 4.614083e-01	 13
3180.jpg	 24	 35	 4.572410e-01	 20
9373.jpg	 22	 36	 4.387854e-01	 50
2205.jpg	 22	 37	 4.367688e-01	 11
9321.jpg	 24	 38	 4.219817e-01	 44
9322.jpg	 22	 39	 4.213516e-01	 45
7359.jpg	 24	 40	 4.173909e-01	 33
1111.jpg	 24	 41	 4.058324e-01	 5
1301.jpg	 22	 42	 3.910566e-01	 9
7078.jpg	 24	 43	 3.900852e-01	 32
10003.JPG	 22	 44	 3.778752e-01	 2
1205.jpg	 22	 45	 3.695674e-01	 6
9390.jpg	 24	 46	 3.233181e-01	 51
9042.jpg	 22	 47	 3.134816e-01	 36
1274.jpg	 24	 48	 2.941771e-01	 8
1019.jpg	 24	 49	 2.915207e-01	 4
3103.jpg	 22	 50	 2.720133e-01	 18
9561.jpg	 24	 51	 2.687304e-01	 56
9301.jpg	 22	 52	 2.642314e-01	 43
9325.jpg	 22	 53	 2.539744e-01	 46
9341.jpg	 24	 54	 2.359316e-01	 49
9300.jpg	 24	 55	 2.210909e-01	 42
3160.jpg	 24	 56	 1.985000e-01	 19
1271.jpg	 24	 57	 1.979301e-01	 7
9008.jpg	 24	 58	 1.593827e-01	 35
10002.JPG	 24	 59	 1.160874e-01	 1
10005.JPG	 24	 60	 1.023210e-01	 3

