3103.jpg	 12	 1	 7.998525e-01	 15
1019.jpg	 12	 2	 7.262301e-01	 1
9480.jpg	 12	 3	 6.948820e-01	 50
9341.jpg	 12	 4	 6.898653e-01	 46
9373.jpg	 12	 5	 6.812911e-01	 47
9340.jpg	 12	 6	 6.767387e-01	 45
9903.jpg	 12	 7	 6.708240e-01	 56
6370.jpg	 11	 8	 6.632818e-01	 24
2456.jpg	 11	 9	 6.581296e-01	 10
3500.jpg	 12	 10	 6.433273e-01	 18
9325.jpg	 11	 11	 6.368097e-01	 43
6242.jpg	 12	 12	 6.275918e-01	 22
disg5.JPG	 12	 13	 6.029557e-01	 60
9330.jpg	 11	 14	 5.833544e-01	 44
9008.jpg	 12	 15	 5.814608e-01	 32
9301.jpg	 11	 16	 5.780369e-01	 40
8480.jpg	 11	 17	 5.769081e-01	 31
6560.JPG	 12	 18	 5.764603e-01	 26
3160.jpg	 11	 19	 5.406513e-01	 16
2455.jpg	 12	 20	 5.344379e-01	 9
2205.jpg	 12	 21	 5.315625e-01	 8
9050.jpg	 11	 22	 5.293641e-01	 34
7359.jpg	 11	 23	 5.265807e-01	 30
1274.jpg	 12	 24	 5.221487e-01	 5
9561.jpg	 12	 25	 5.203025e-01	 53
9254.jpg	 11	 26	 5.192608e-01	 37
9390.jpg	 12	 27	 5.170974e-01	 48
2039.jpg	 12	 28	 5.040353e-01	 7
6213.jpg	 12	 29	 4.979206e-01	 21
7078.jpg	 12	 30	 4.971225e-01	 29
3180.jpg	 24	 31	 4.933860e-01	 17
6555.jpg	 24	 32	 4.932348e-01	 25
9495.jpg	 24	 33	 4.922514e-01	 52
6570.1.JPG	 24	 34	 4.811279e-01	 27
6838.jpg	 22	 35	 4.787653e-01	 28
disg3.JPG	 24	 36	 4.728363e-01	 59
2683.jpg	 24	 37	 4.676477e-01	 12
9120.jpg	 22	 38	 4.674280e-01	 36
1205.jpg	 24	 39	 4.663651e-01	 3
6210.jpg	 22	 40	 4.657993e-01	 19
1301.jpg	 22	 41	 4.598076e-01	 6
9490.jpg	 24	 42	 4.596957e-01	 51
2799.jpg	 22	 43	 4.549502e-01	 14
2750.jpg	 24	 44	 4.272656e-01	 13
2457.jpg	 24	 45	 4.255303e-01	 11
9905.jpg	 22	 46	 4.252465e-01	 57
1111.jpg	 24	 47	 4.168168e-01	 2
disg2.JPG	 22	 48	 4.034232e-01	 58
9321.jpg	 22	 49	 4.009968e-01	 41
1271.jpg	 24	 50	 3.724310e-01	 4
9300.jpg	 22	 51	 3.633961e-01	 39
6250.1.jpg	 24	 52	 3.608259e-01	 23
9042.jpg	 24	 53	 3.423866e-01	 33
9090.jpg	 22	 54	 3.345952e-01	 35
9622.jpg	 24	 55	 3.226377e-01	 55
9322.jpg	 24	 56	 3.172437e-01	 42
9425.jpg	 24	 57	 2.977184e-01	 49
9600.jpg	 24	 58	 2.557448e-01	 54
6211.jpg	 24	 59	 2.492957e-01	 20
9291.jpg	 24	 60	 2.226662e-01	 38

