subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
n_125	 1	 2455.jpg	 9	 19	 1	 1	 1	 0	 1	 2.146671e-02	 u	 5.203237e+00 
n_125	 1	 9321.jpg	 30	 44	 2	 1	 1	 1	 1	 6.284280e+00	 u	 2.284406e+00 
n_125	 1	 8480.jpg	 25	 12	 3	 1	 1	 1	 1	 9.622672e+00	 u	 1.265976e+00 
n_125	 1	 3160.jpg	 15	 47	 4	 1	 1	 1	 1	 1.194618e+01	 u	 2.638442e+00 
n_125	 1	 9903.jpg	 40	 39	 5	 1	 1	 1	 1	 1.564512e+01	 u	 1.163479e+00 
n_125	 1	 9340.jpg	 32	 18	 6	 1	 1	 1	 1	 1.786181e+01	 u	 2.338743e+00 
n_125	 1	 1271.jpg	 5	 48	 7	 1	 1	 0	 1	 2.125361e+01	 u	 6.589531e-01 
n_125	 1	 9425.jpg	 35	 15	 8	 1	 1	 1	 1	 2.296285e+01	 u	 5.656716e-01 
n_125	 1	 6570.1.JPG	 22	 10	 9	 1	 1	 1	 1	 2.457863e+01	 u	 5.658765e-01 
n_125	 1	 9050.jpg	 27	 13	 10	 1	 1	 1	 1	 2.619452e+01	 u	 5.019729e-01 
n_125	 1	 6211.jpg	 17	 25	 11	 1	 1	 1	 1	 2.775679e+01	 u	 1.339686e+00 
n_125	 1	 6213.jpg	 18	 35	 12	 1	 1	 0	 1	 3.014707e+01	 u	 7.253867e-01 
n_125	 1	 6242.jpg	 19	 21	 13	 1	 1	 1	 1	 3.192311e+01	 u	 5.173414e-01 
n_125	 1	 9490.jpg	 37	 7	 14	 1	 1	 1	 1	 3.349880e+01	 u	 5.096313e-01 
n_125	 1	 9495.jpg	 38	 16	 15	 1	 1	 0	 1	 3.506118e+01	 u	 6.112278e-01 
n_125	 1	 6838.jpg	 23	 26	 16	 1	 1	 0	 1	 3.673038e+01	 u	 5.260200e-01 
n_125	 1	 6560.JPG	 21	 8	 17	 1	 1	 0	 1	 3.830609e+01	 u	 5.182912e-01 
n_125	 1	 9373.jpg	 33	 41	 18	 1	 1	 0	 1	 3.989518e+01	 u	 7.051797e-01 
n_125	 1	 1019.jpg	 3	 36	 19	 1	 1	 1	 1	 4.165785e+01	 u	 8.144804e-01 
n_125	 1	 7078.jpg	 24	 49	 20	 1	 1	 0	 1	 4.352733e+01	 u	 8.490006e-01 
n_125	 1	 10003.JPG	 1	 51	 21	 1	 1	 0	 1	 4.543689e+01	 u	 5.234110e-01 
n_125	 1	 2456.jpg	 10	 38	 22	 1	 1	 0	 1	 4.701263e+01	 u	 4.676784e-01 
n_125	 1	 9600.jpg	 39	 11	 23	 1	 1	 0	 1	 4.853491e+01	 u	 5.453607e-01 
n_125	 1	 2799.jpg	 13	 43	 24	 1	 1	 0	 1	 5.013733e+01	 u	 5.109237e-01 
n_125	 1	 9120.jpg	 29	 37	 25	 1	 1	 1	 1	 5.169973e+01	 u	 5.005238e-01 
n_125	 1	 10005.JPG	 2	 52	 26	 1	 1	 1	 1	 5.324871e+01	 u	 5.195263e-01 
n_125	 1	 9330.jpg	 31	 20	 27	 1	 1	 1	 1	 5.482444e+01	 u	 5.277677e-01 
n_125	 1	 2039.jpg	 7	 14	 28	 1	 1	 0	 1	 5.640017e+01	 u	 5.200428e-01 
n_125	 1	 3500.jpg	 16	 9	 29	 1	 1	 0	 1	 5.797590e+01	 u	 4.802919e-01 
n_125	 1	 2683.jpg	 12	 45	 30	 1	 1	 1	 1	 5.951155e+01	 u	 4.966312e-01 
n_125	 1	 1111.jpg	 4	 54	 31	 1	 1	 0	 1	 6.106056e+01	 u	 5.155836e-01 
n_125	 1	 9480.jpg	 36	 24	 32	 1	 1	 1	 1	 6.263626e+01	 u	 1.339866e+00 
n_125	 1	 2205.jpg	 8	 23	 33	 1	 1	 0	 1	 6.502656e+01	 u	 5.815553e-01 
n_125	 1	 3103.jpg	 14	 42	 34	 1	 1	 1	 1	 6.666906e+01	 u	 1.579028e+00 
n_125	 1	 9008.jpg	 26	 53	 35	 1	 1	 1	 1	 6.929970e+01	 u	 6.443655e-01 
n_125	 1	 9090.jpg	 28	 22	 36	 1	 1	 0	 1	 7.099560e+01	 u	 5.484463e-01 
n_125	 1	 9390.jpg	 34	 50	 37	 1	 1	 1	 1	 7.259802e+01	 u	 4.660282e-01 
n_125	 1	 2457.jpg	 11	 40	 38	 1	 1	 0	 1	 7.412034e+01	 u	 6.876645e-01 
n_125	 1	 1274.jpg	 6	 46	 39	 1	 1	 0	 1	 7.585631e+01	 u	 1.047693e+00 
n_125	 1	 6370.jpg	 20	 17	 40	 1	 1	 0	 1	 7.795282e+01	 u	 5.671777e-01 
