subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
neg_105	 1	 9373.jpg	 36	 36	 1	 1	 1	 1	 1	 3.128798e-02	 u	 1.886299e+00 
neg_105	 1	 9301.jpg	 30	 52	 2	 1	 1	 1	 0	 2.969073e+00	 i	 1.572503e+00 
neg_105	 1	 6211.jpg	 15	 18	 3	 1	 1	 1	 0	 5.599733e+00	 i	 1.213882e+00 
neg_105	 1	 6210.jpg	 14	 11	 4	 1	 1	 0	 1	 7.869836e+00	 u	 7.837175e-01 
neg_105	 1	 1019.jpg	 2	 49	 5	 1	 1	 0	 1	 9.712648e+00	 u	 7.489155e-01 
neg_105	 1	 9322.jpg	 32	 39	 6	 1	 1	 1	 0	 1.151538e+01	 i	 1.042163e+00 
neg_105	 1	 2455.jpg	 9	 9	 7	 1	 1	 0	 1	 1.361189e+01	 u	 6.416323e-01 
neg_105	 1	 9120.jpg	 27	 13	 8	 1	 1	 1	 1	 1.530780e+01	 u	 6.897077e-01 
neg_105	 1	 7078.jpg	 22	 43	 9	 1	 1	 0	 0	 1.705713e+01	 i	 4.123699e-01 
neg_105	 1	 2799.jpg	 11	 12	 10	 1	 1	 1	 1	 1.852602e+01	 u	 7.514753e-01 
neg_105	 1	 2457.jpg	 10	 19	 11	 1	 1	 0	 1	 2.032875e+01	 u	 1.108720e+00 
neg_105	 1	 6370.jpg	 18	 8	 12	 1	 1	 0	 1	 2.249203e+01	 u	 1.934441e-01 
neg_105	 1	 7359.jpg	 23	 40	 13	 1	 1	 0	 1	 2.373391e+01	 u	 1.835461e-01 
neg_105	 1	 9390.jpg	 37	 46	 14	 1	 1	 0	 1	 2.497579e+01	 u	 5.736501e-01 
neg_105	 1	 6242.jpg	 17	 24	 15	 1	 1	 1	 1	 2.660494e+01	 u	 2.565605e-01 
neg_105	 1	 9495.jpg	 38	 17	 16	 1	 1	 0	 1	 2.792694e+01	 u	 2.145055e-01 
neg_105	 1	 6213.jpg	 16	 22	 17	 1	 1	 0	 1	 2.919554e+01	 u	 1.938830e-01 
neg_105	 1	 6838.jpg	 21	 26	 18	 1	 1	 0	 1	 3.043743e+01	 u	 2.319933e-01 
neg_105	 1	 9325.jpg	 33	 53	 19	 1	 1	 1	 1	 3.171936e+01	 u	 1.980534e-01 
neg_105	 1	 9622.jpg	 40	 23	 20	 1	 1	 0	 1	 3.297460e+01	 u	 7.879847e-02 
neg_105	 1	 1205.jpg	 4	 45	 21	 1	 1	 1	 1	 3.410967e+01	 u	 5.595847e-01 
neg_105	 1	 10003.JPG	 1	 44	 22	 1	 1	 1	 0	 3.572544e+01	 i	 2.719439e-01 
neg_105	 1	 9042.jpg	 24	 47	 23	 1	 1	 1	 1	 3.704747e+01	 u	 1.019210e-01 
neg_105	 1	 6560.JPG	 20	 25	 24	 1	 1	 1	 1	 3.820922e+01	 u	 6.201425e-01 
neg_105	 1	 3180.jpg	 13	 35	 25	 1	 1	 0	 1	 3.987843e+01	 u	 4.548571e-01 
neg_105	 1	 9341.jpg	 35	 54	 26	 1	 1	 0	 0	 4.138738e+01	 i	 2.259638e-01 
neg_105	 1	 9291.jpg	 29	 10	 27	 1	 1	 1	 0	 4.266931e+01	 i	 1.600144e-01 
neg_105	 1	 9321.jpg	 31	 38	 28	 1	 1	 0	 1	 4.388450e+01	 u	 1.928128e-01 
neg_105	 1	 2039.jpg	 7	 21	 29	 1	 1	 1	 0	 4.512637e+01	 i	 5.989276e-01 
neg_105	 1	 9050.jpg	 25	 7	 30	 1	 1	 1	 1	 4.678222e+01	 u	 1.270858e-01 
neg_105	 1	 1111.jpg	 3	 41	 31	 1	 1	 0	 1	 4.797069e+01	 u	 1.546027e-01 
neg_105	 1	 9090.jpg	 26	 14	 32	 1	 1	 0	 1	 4.918588e+01	 u	 1.874095e-01 
neg_105	 1	 9561.jpg	 39	 51	 33	 1	 1	 0	 1	 5.042776e+01	 u	 2.093803e-01 
neg_105	 1	 2205.jpg	 8	 37	 34	 1	 1	 1	 1	 5.169635e+01	 u	 5.249201e-01 
neg_105	 1	 1274.jpg	 5	 48	 35	 1	 1	 0	 0	 5.327209e+01	 i	 5.011656e-01 
neg_105	 1	 6555.jpg	 19	 15	 36	 1	 1	 1	 1	 5.482109e+01	 u	 8.816229e-02 
neg_105	 1	 9254.jpg	 28	 20	 37	 1	 1	 1	 1	 5.596950e+01	 u	 5.876085e-01 
neg_105	 1	 9340.jpg	 34	 16	 38	 1	 1	 0	 0	 5.761201e+01	 i	 7.211386e-01 
neg_105	 1	 9320.jpg	 70	 0	 39	 0	 1	 0	 1	 5.938803e+01	 u	 2.092154e-01 
neg_105	 1	 1301.jpg	 6	 42	 40	 1	 1	 1	 1	 6.065661e+01	 u	 1.900562e+00 
neg_105	 1	 3103.jpg	 12	 50	 41	 1	 1	 1	 1	 6.360785e+01	 u	 5.813406e-01 
