9042.jpg	 12	 1	 9.467077e-01	 36
9341.jpg	 12	 2	 9.184507e-01	 49
9561.jpg	 12	 3	 8.923899e-01	 56
1301.jpg	 12	 4	 8.120677e-01	 9
6250.1.jpg	 12	 5	 8.119158e-01	 26
9622.jpg	 12	 6	 8.077638e-01	 58
9490.jpg	 11	 7	 8.010264e-01	 54
6560.JPG	 12	 8	 7.644847e-01	 29
3500.jpg	 12	 9	 7.459544e-01	 21
6570.1.JPG	 11	 10	 7.377386e-01	 30
9600.jpg	 12	 11	 7.215547e-01	 57
8480.jpg	 11	 12	 7.205240e-01	 34
9050.jpg	 11	 13	 7.085850e-01	 37
2039.jpg	 12	 14	 7.047975e-01	 10
9425.jpg	 11	 15	 6.705836e-01	 52
9495.jpg	 12	 16	 6.655790e-01	 55
6370.jpg	 12	 17	 6.619156e-01	 27
9340.jpg	 11	 18	 6.586707e-01	 48
2455.jpg	 12	 19	 6.504739e-01	 12
9330.jpg	 11	 20	 6.227008e-01	 47
6242.jpg	 11	 21	 6.078912e-01	 25
9090.jpg	 12	 22	 6.054512e-01	 38
2205.jpg	 12	 23	 6.009685e-01	 11
9480.jpg	 11	 24	 5.935735e-01	 53
6211.jpg	 11	 25	 5.736140e-01	 23
6838.jpg	 12	 26	 5.720595e-01	 31
7359.jpg	 12	 27	 5.598767e-01	 33
6555.jpg	 12	 28	 5.585841e-01	 28
9254.jpg	 12	 29	 5.491140e-01	 40
6210.jpg	 12	 30	 5.339109e-01	 22
9905.jpg	 24	 31	 5.329847e-01	 60
9291.jpg	 24	 32	 5.060782e-01	 41
3180.jpg	 24	 33	 4.817858e-01	 20
2750.jpg	 24	 34	 4.538192e-01	 16
6213.jpg	 24	 35	 4.434886e-01	 24
1019.jpg	 22	 36	 4.432308e-01	 4
9120.jpg	 22	 37	 4.385916e-01	 39
2456.jpg	 24	 38	 4.318355e-01	 13
9903.jpg	 22	 39	 4.002077e-01	 59
2457.jpg	 24	 40	 3.903551e-01	 14
9373.jpg	 24	 41	 3.619229e-01	 50
3103.jpg	 22	 42	 3.509532e-01	 18
2799.jpg	 24	 43	 3.371096e-01	 17
9321.jpg	 22	 44	 3.216998e-01	 44
2683.jpg	 22	 45	 3.162840e-01	 15
1274.jpg	 24	 46	 3.153890e-01	 8
3160.jpg	 22	 47	 3.023019e-01	 19
1271.jpg	 24	 48	 2.966508e-01	 7
7078.jpg	 24	 49	 2.840771e-01	 32
9390.jpg	 22	 50	 2.765509e-01	 51
10003.JPG	 24	 51	 2.315433e-01	 2
10005.JPG	 22	 52	 2.297731e-01	 3
9008.jpg	 22	 53	 2.170144e-01	 35
1111.jpg	 24	 54	 1.763735e-01	 5
9300.jpg	 24	 55	 1.697803e-01	 42
1205.jpg	 24	 56	 1.377648e-01	 6
9301.jpg	 24	 57	 1.062940e-01	 43
9322.jpg	 24	 58	 1.042205e-01	 45
10002.JPG	 24	 59	 9.650751e-02	 1
9325.jpg	 24	 60	 6.648408e-02	 46

