subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
neg_105	 1	 5.170974e-01	 2750.jpg	 1274.jpg	 16	 8	 u	 0	 1.098384e+03
neg_105	 2	 4.015741e+00	 2799.jpg	 9291.jpg	 17	 41	 i	 0	 1.103862e+03
neg_105	 3	 7.514384e+00	 9008.jpg	 9042.jpg	 35	 36	 i	 0	 1.237042e+03
neg_105	 4	 1.101303e+01	 9341.jpg	 9425.jpg	 49	 52	 i	 0	 1.210548e+03
neg_105	 5	 1.452502e+01	 9340.jpg	 7078.jpg	 48	 32	 u	 0	 1.410517e+03
neg_105	 6	 1.802367e+01	 7359.jpg	 9325.jpg	 33	 46	 u	 0	 9.197030e+02
neg_105	 7	 2.152231e+01	 1271.jpg	 9490.jpg	 7	 54	 i	 0	 9.252347e+02
neg_105	 8	 2.502095e+01	 9905.jpg	 1205.jpg	 60	 6	 u	 0	 1.154467e+03
neg_105	 9	 2.851960e+01	 1019.jpg	 2683.jpg	 4	 15	 i	 0	 9.998442e+02
neg_105	 10	 3.201824e+01	 9120.jpg	 9600.jpg	 39	 57	 i	 0	 9.571995e+02
neg_105	 11	 3.551688e+01	 6560.JPG	 3103.jpg	 29	 18	 u	 0	 9.785090e+02
neg_105	 12	 3.901553e+01	 9495.jpg	 9254.jpg	 55	 40	 u	 0	 1.047852e+03
neg_105	 13	 4.251417e+01	 9373.jpg	 8480.jpg	 50	 34	 i	 0	 1.101187e+03
neg_105	 14	 4.601281e+01	 9390.jpg	 1301.jpg	 51	 9	 u	 0	 1.138381e+03
neg_105	 15	 4.952481e+01	 6250.1.jpg	 3160.jpg	 26	 19	 u	 0	 1.130335e+03
neg_105	 16	 5.302345e+01	 9903.jpg	 2457.jpg	 59	 14	 i	 0	 1.023691e+03
neg_105	 17	 5.652210e+01	 10003.JPG	 9622.jpg	 2	 58	 i	 0	 9.331504e+02
neg_105	 18	 6.002074e+01	 9330.jpg	 10002.JPG	 47	 1	 u	 0	 1.162479e+03
neg_105	 19	 6.351938e+01	 2456.jpg	 9090.jpg	 13	 38	 i	 0	 1.519799e+03
neg_105	 20	 6.701803e+01	 9050.jpg	 1111.jpg	 37	 5	 u	 0	 1.077153e+03
neg_105	 21	 7.051667e+01	 6210.jpg	 9301.jpg	 22	 43	 u	 0	 1.146488e+03
neg_105	 22	 7.401531e+01	 10005.JPG	 6213.jpg	 3	 24	 i	 0	 9.276697e+02
neg_105	 23	 7.751396e+01	 9300.jpg	 2039.jpg	 42	 10	 i	 0	 9.491590e+02
neg_105	 24	 8.101260e+01	 6370.jpg	 9480.jpg	 27	 53	 u	 0	 1.066535e+03
neg_105	 25	 8.452460e+01	 6242.jpg	 2205.jpg	 25	 11	 u	 0	 1.474460e+03
neg_105	 26	 8.802324e+01	 6838.jpg	 9321.jpg	 31	 44	 u	 0	 1.175799e+03
neg_105	 27	 9.152188e+01	 6211.jpg	 6555.jpg	 23	 28	 i	 0	 1.165131e+03
neg_105	 28	 9.502053e+01	 9561.jpg	 3180.jpg	 56	 20	 i	 0	 1.250480e+03
neg_105	 29	 9.851917e+01	 6570.1.JPG	 3500.jpg	 30	 21	 i	 0	 1.223805e+03
neg_105	 30	 1.020178e+02	 9322.jpg	 2455.jpg	 45	 12	 i	 0	 9.570347e+02
neg_105	 31	 1.055165e+02	 2799.jpg	 9495.jpg	 17	 55	 u	 0	 1.186334e+03
neg_105	 32	 1.090151e+02	 9291.jpg	 3160.jpg	 41	 19	 u	 0	 1.015783e+03
neg_105	 33	 1.125137e+02	 7359.jpg	 9050.jpg	 33	 37	 i	 0	 7.651425e+02
neg_105	 34	 1.160124e+02	 2455.jpg	 9561.jpg	 12	 56	 u	 0	 8.664787e+02
neg_105	 35	 1.195244e+02	 6555.jpg	 9120.jpg	 28	 39	 u	 0	 9.544371e+02
neg_105	 36	 1.230230e+02	 9322.jpg	 1274.jpg	 45	 8	 x	 999	 999000
neg_105	 37	 1.265217e+02	 3180.jpg	 10002.JPG	 20	 1	 u	 0	 1.477119e+03
neg_105	 38	 1.300203e+02	 9480.jpg	 3500.jpg	 53	 21	 i	 0	 1.098434e+03
neg_105	 39	 1.335190e+02	 2457.jpg	 2205.jpg	 14	 11	 u	 0	 1.231652e+03
neg_105	 40	 1.370176e+02	 6242.jpg	 9903.jpg	 25	 59	 i	 0	 1.333099e+03
neg_105	 41	 1.405162e+02	 2683.jpg	 9622.jpg	 15	 58	 u	 0	 1.258311e+03
neg_105	 42	 1.440149e+02	 3103.jpg	 6211.jpg	 18	 23	 i	 0	 9.597913e+02
neg_105	 43	 1.475135e+02	 9325.jpg	 7078.jpg	 46	 32	 i	 0	 1.060962e+03
neg_105	 44	 1.510122e+02	 1111.jpg	 9340.jpg	 5	 48	 i	 0	 7.464498e+02
neg_105	 45	 1.545242e+02	 1019.jpg	 9600.jpg	 4	 57	 i	 0	 8.023474e+02
neg_105	 46	 1.580228e+02	 1301.jpg	 9254.jpg	 9	 40	 i	 0	 1.223749e+03
neg_105	 47	 1.615215e+02	 1271.jpg	 9425.jpg	 7	 52	 i	 0	 9.411369e+02
neg_105	 48	 1.650201e+02	 9330.jpg	 9341.jpg	 47	 49	 u	 0	 1.394438e+03
neg_105	 49	 1.685187e+02	 6213.jpg	 9008.jpg	 24	 35	 u	 0	 7.117535e+02
neg_105	 50	 1.720174e+02	 6210.jpg	 10003.JPG	 22	 2	 u	 0	 7.330873e+02
neg_105	 51	 1.755160e+02	 9390.jpg	 6570.1.JPG	 51	 30	 i	 0	 1.170420e+03
neg_105	 52	 1.790147e+02	 9300.jpg	 2750.jpg	 42	 16	 i	 0	 8.557508e+02
neg_105	 53	 1.825133e+02	 6560.JPG	 9905.jpg	 29	 60	 i	 0	 1.725095e+03
neg_105	 54	 1.860120e+02	 6370.jpg	 6250.1.jpg	 27	 26	 u	 0	 1.122402e+03
neg_105	 55	 1.895240e+02	 10005.JPG	 9090.jpg	 3	 38	 i	 0	 8.103954e+02
neg_105	 56	 1.930226e+02	 9373.jpg	 2039.jpg	 50	 10	 i	 0	 1.087708e+03
neg_105	 57	 1.965212e+02	 1205.jpg	 6838.jpg	 6	 31	 i	 0	 1.093060e+03
neg_105	 58	 2.000199e+02	 9490.jpg	 9042.jpg	 54	 36	 u	 0	 1.370404e+03
neg_105	 59	 2.035185e+02	 9301.jpg	 9321.jpg	 43	 44	 i	 0	 1.279735e+03
neg_105	 60	 2.070172e+02	 8480.jpg	 2456.jpg	 34	 13	 u	 0	 2.117069e+03
neg_105	 61	 2.105158e+02	 6370.jpg	 6570.1.JPG	 27	 30	 u	 0	 1.322384e+03
neg_105	 62	 2.140145e+02	 9254.jpg	 2750.jpg	 40	 16	 x	 999	 999000
neg_105	 63	 2.175131e+02	 2205.jpg	 10002.JPG	 11	 1	 u	 0	 9.010610e+02
neg_105	 64	 2.210251e+02	 1019.jpg	 9390.jpg	 4	 51	 i	 0	 1.341035e+03
neg_105	 65	 2.245237e+02	 10003.JPG	 9090.jpg	 2	 38	 i	 0	 9.463981e+02
neg_105	 66	 2.280224e+02	 1301.jpg	 3160.jpg	 9	 19	 u	 0	 8.397298e+02
neg_105	 67	 2.315210e+02	 8480.jpg	 9325.jpg	 34	 46	 u	 0	 7.490665e+02
neg_105	 68	 2.350197e+02	 3103.jpg	 9340.jpg	 18	 48	 i	 0	 8.023727e+02
neg_105	 69	 2.385183e+02	 1205.jpg	 9561.jpg	 6	 56	 i	 0	 6.957060e+02
