subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
102	 2	 1270.jpg	 42	 0	 1	 0	 1	 0	 1	 2.671585e-02	 i	 2.418859e+00 
102	 2	 9295.jpg	 66	 0	 2	 0	 1	 0	 1	 3.498658e+00	 i	 3.549109e-01 
102	 2	 9042.jpg	 24	 53	 3	 1	 1	 0	 0	 4.914116e+00	 u	 2.994263e-01 
102	 2	 1275.jpg	 43	 0	 4	 0	 1	 0	 1	 6.262850e+00	 i	 2.466811e-01 
102	 2	 9903.jpg	 36	 7	 5	 1	 1	 0	 0	 7.558146e+00	 u	 1.673806e-01 
102	 2	 6313.jpg	 54	 0	 6	 0	 1	 0	 0	 8.786683e+00	 u	 3.148263e-01 
102	 2	 6821.jpg	 57	 0	 7	 0	 1	 0	 1	 1.016217e+01	 i	 1.873518e-01 
102	 2	 disg10.JPG	 79	 0	 8	 0	 1	 0	 0	 1.140412e+01	 u	 2.093730e-01 
102	 2	 9941.jpg	 78	 0	 9	 0	 1	 0	 1	 1.268593e+01	 i	 7.956662e-02 
102	 2	 2900.1.jpg	 49	 0	 10	 0	 1	 0	 0	 1.382099e+01	 u	 3.684746e-01 
102	 2	 6250.1.jpg	 17	 52	 11	 1	 1	 0	 1	 1.524983e+01	 i	 2.516697e-01 
102	 2	 6571.jpg	 56	 0	 12	 0	 1	 0	 0	 1.655848e+01	 u	 1.110093e-01 
102	 2	 6300.jpg	 52	 0	 13	 0	 1	 0	 1	 1.772024e+01	 i	 3.411902e-01 
102	 2	 9490.jpg	 34	 42	 14	 1	 1	 0	 0	 1.912236e+01	 u	 1.071012e-01 
102	 2	 9290.jpg	 65	 0	 15	 0	 1	 0	 1	 2.028413e+01	 i	 1.453124e-01 
102	 2	 1301.jpg	 5	 41	 16	 1	 1	 1	 0	 2.148596e+01	 u	 1.114935e-01 
102	 2	 2691.jpg	 47	 0	 17	 0	 1	 0	 0	 2.266117e+01	 u	 1.682649e-01 
102	 2	 9429.jpg	 74	 0	 18	 0	 1	 0	 1	 2.388961e+01	 i	 5.982762e-02 
102	 2	 2590.jpg	 46	 0	 19	 0	 1	 0	 1	 2.499796e+01	 i	 2.634491e-01 
102	 2	 2750.jpg	 11	 44	 20	 1	 1	 0	 1	 2.631996e+01	 i	 1.254612e-01 
102	 2	 6836.jpg	 58	 0	 21	 0	 1	 0	 1	 2.749507e+01	 i	 1.663237e-01 
102	 2	 9302.jpg	 67	 0	 22	 0	 1	 0	 1	 2.871025e+01	 i	 2.631164e-01 
102	 2	 9043.jpg	 63	 0	 23	 0	 1	 0	 1	 3.003226e+01	 i	 1.891143e-01 
102	 2	 1051.jpg	 41	 0	 24	 0	 1	 0	 0	 3.127415e+01	 u	 2.112198e-01 
102	 2	 7359.jpg	 21	 23	 25	 1	 1	 1	 1	 3.254278e+01	 i	 -1.401955e-03 
102	 2	 7380.jpg	 59	 0	 26	 0	 1	 0	 1	 3.359767e+01	 i	 3.676586e-01 
102	 2	 6370.jpg	 18	 8	 27	 1	 1	 1	 1	 3.502650e+01	 i	 4.748378e-01 
102	 2	 disg6.JPG	 80	 0	 28	 0	 1	 0	 1	 3.656218e+01	 i	 -4.845026e-03 
102	 2	 6562.jpg	 55	 0	 29	 0	 1	 0	 0	 3.761710e+01	 u	 9.218669e-02 
102	 2	 9301.jpg	 30	 16	 30	 1	 1	 1	 1	 3.876563e+01	 i	 -2.903830e-04 
102	 2	 9008.jpg	 23	 15	 31	 1	 1	 0	 1	 3.982045e+01	 i	 1.448702e-01 
102	 2	 9254.jpg	 28	 26	 32	 1	 1	 1	 1	 4.102228e+01	 i	 3.104689e-02 
102	 2	 disg3.JPG	 39	 36	 33	 1	 1	 0	 1	 4.210392e+01	 i	 6.937788e-02 
102	 2	 9050.jpg	 25	 22	 34	 1	 1	 1	 1	 4.322562e+01	 i	 1.156845e-01 
102	 2	 2683.jpg	 10	 37	 35	 1	 1	 0	 1	 4.440074e+01	 i	 7.654580e-02 
102	 2	 9909.jpg	 76	 0	 36	 0	 1	 0	 0	 4.553579e+01	 u	 1.348834e-02 
102	 2	 6560.JPG	 19	 18	 37	 1	 1	 0	 1	 4.660409e+01	 i	 1.131309e-01 
102	 2	 9342.jpg	 70	 0	 38	 0	 1	 0	 1	 4.776584e+01	 i	 3.942991e-02 
102	 2	 9561.jpg	 35	 25	 39	 1	 1	 0	 1	 4.886084e+01	 i	 2.563727e-01 
102	 2	 2799.jpg	 12	 43	 40	 1	 1	 1	 0	 5.016949e+01	 u	 -1.226300e-02 
102	 2	 9090.jpg	 26	 54	 41	 1	 1	 1	 0	 5.122442e+01	 u	 4.820563e-03 
102	 2	 8480.jpg	 22	 17	 42	 1	 1	 1	 1	 5.229275e+01	 i	 -2.349105e-02 
102	 2	 6838.jpg	 20	 35	 43	 1	 1	 1	 0	 5.334764e+01	 u	 2.335469e-01 
102	 2	 disg5.JPG	 40	 13	 44	 1	 1	 0	 1	 5.462959e+01	 i	 -8.367316e-03 
102	 2	 9427.jpg	 73	 0	 45	 0	 1	 0	 1	 5.568452e+01	 i	 7.270782e-02 
102	 2	 8230.jpg	 60	 0	 46	 0	 1	 0	 1	 5.680623e+01	 i	 1.669696e-01 
102	 2	 9320.jpg	 68	 0	 47	 0	 1	 0	 0	 5.802140e+01	 u	 1.997589e-01 
