subjid trialType choices blockNum 
148	1	9999	1	
148	1	1	1	
148	1	1	1	
148	1	1	1	
148	1	1	1	
148	1	0	1	
148	1	0	1	
148	1	1	1	
148	1	1	1	
148	1	0	1	
148	1	0	1	
148	1	1	1	
148	1	1	1	
148	1	0	1	
148	1	0	1	
148	1	0	1	
148	1	0	2	
148	1	0	2	
148	1	1	2	
148	1	1	2	
148	1	1	2	
148	1	0	2	
148	1	0	2	
148	1	0	2	
148	1	1	2	
148	1	1	2	
148	1	0	2	
148	1	1	2	
148	1	1	2	
148	1	0	2	
148	1	0	2	
148	1	1	2	
149	1	1	1	
149	1	0	1	
149	1	1	1	
149	1	1	1	
149	1	1	1	
149	1	0	1	
149	1	1	1	
149	1	1	1	
149	1	1	1	
149	1	1	1	
149	1	1	1	
149	1	1	1	
149	1	0	1	
149	1	1	1	
149	1	0	1	
149	1	1	1	
149	1	1	2	
149	1	0	2	
149	1	1	2	
149	1	1	2	
149	1	0	2	
149	1	1	2	
149	1	1	2	
149	1	1	2	
149	1	0	2	
149	1	0	2	
149	1	1	2	
149	1	1	2	
149	1	1	2	
149	1	1	2	
149	1	1	2	
149	1	0	2	
150	1	0	1	
150	1	1	1	
150	1	1	1	
150	1	1	1	
150	1	1	1	
150	1	1	1	
150	1	1	1	
150	1	0	1	
150	1	1	1	
150	1	0	1	
150	1	0	1	
150	1	1	1	
150	1	1	1	
150	1	1	1	
150	1	1	1	
150	1	1	1	
150	1	0	2	
150	1	1	2	
150	1	1	2	
150	1	1	2	
150	1	1	2	
150	1	0	2	
150	1	0	2	
150	1	0	2	
150	1	0	2	
150	1	1	2	
150	1	0	2	
150	1	1	2	
150	1	1	2	
150	1	1	2	
150	1	1	2	
150	1	0	2	
151	1	1	1	
151	1	1	1	
151	1	0	1	
151	1	0	1	
151	1	1	1	
151	1	0	1	
151	1	9999	1	
151	1	1	1	
151	1	1	1	
151	1	1	1	
151	1	1	1	
151	1	1	1	
151	1	1	1	
151	1	1	1	
151	1	1	1	
151	1	1	1	
151	1	1	2	
151	1	1	2	
151	1	0	2	
151	1	1	2	
151	1	0	2	
151	1	0	2	
151	1	1	2	
151	1	1	2	
151	1	1	2	
151	1	1	2	
151	1	0	2	
151	1	0	2	
151	1	1	2	
151	1	1	2	
151	1	1	2	
151	1	1	2	
152	1	0	1	
152	1	1	1	
152	1	1	1	
152	1	1	1	
152	1	0	1	
152	1	1	1	
152	1	1	1	
152	1	1	1	
152	1	1	1	
152	1	1	1	
152	1	1	1	
152	1	1	1	
152	1	1	1	
152	1	0	1	
152	1	1	1	
