205	0	1	1	1	2	7.0158	6562	2683	47	49	1	0	2	0	1462.5	0.27	0.27
205	0	1	1	1	4	18.016	6242	9622	43	53	0	1	2	0	1006.6	0.31	0.23
205	0	1	1	1	6	28.016	6242	6570	43	44	0	1	2	0	1214.5	0.31	0.29
205	0	1	1	1	8	43.015	3103	6836	48	50	0	999	2	999	9.99e+05	0.27	0.25
205	0	1	1	1	10	50.015	6570	8485	44	46	1	999	2	999	9.99e+05	0.29	0.28
205	0	1	1	1	12	58.015	9290	1271	13	8	1	0	1	0	1358.6	0.73	0.84
205	0	1	1	1	14	71.015	1001	1271	18	8	1	0	1	0	1350.6	0.65	0.84
205	0	1	1	1	16	79.015	6836	6242	50	43	1	0	2	0	1302.6	0.25	0.31
205	0	1	1	1	18	88.015	1000	9909	14	15	0	1	1	0	1326.7	0.73	0.7
205	0	1	1	1	20	97.015	2456	2205	17	12	0	0	1	1	1206.6	0.66	0.76
205	0	1	1	1	22	107.02	9930	1019	56	6	0	0	4	1	1174.6	0.19	0.86
205	0	1	1	1	24	113.02	9909	2456	15	17	1	999	1	999	9.99e+05	0.7	0.66
205	0	1	1	1	26	129.01	9050	3103	45	48	1	999	2	999	9.99e+05	0.29	0.27
205	0	1	1	1	28	139.01	2205	1000	12	14	1	0	1	0	870.64	0.76	0.73
205	0	1	1	1	30	149.01	8485	9050	46	45	0	0	2	1	1126.7	0.28	0.29
205	0	1	1	1	32	158.01	1000	9290	14	13	0	1	1	0	862.6	0.73	0.73
205	0	1	1	1	34	169.01	9340	2205	16	12	0	0	1	1	1302.7	0.67	0.76
205	0	1	1	1	36	176.01	9290	2456	13	17	1	0	1	0	990.7	0.73	0.66
205	0	1	1	1	38	182.01	8485	6562	46	47	0	0	2	1	894.8	0.28	0.27
205	0	1	1	2	2	6.8825	3103	6562	48	47	0	1	2	0	981.97	0.27	0.27
205	0	1	1	2	4	17.882	1001	1000	18	14	1	999	1	999	9.99e+05	0.65	0.73
205	0	1	1	2	6	26.882	2205	2455	12	11	1	1	1	1	981.95	0.76	0.77
205	0	1	1	2	8	35.082	6570	6312	44	51	1	999	2	999	9.99e+05	0.29	0.24
205	0	1	1	2	10	41.882	6312	9622	51	53	0	0	2	1	1118	0.24	0.23
205	0	1	1	2	12	50.882	9930	9390	56	5	0	0	4	1	790.03	0.19	0.86
205	0	1	1	2	14	57.882	1271	9909	8	15	0	1	1	0	861.97	0.84	0.7
205	0	1	1	2	16	67.882	6571	9622	54	53	0	0	2	1	1230.1	0.21	0.23
205	0	1	1	2	18	77.882	7359	1002	9	10	0	1	1	0	1150.1	0.8	0.79
205	0	1	1	2	20	87.882	1002	1271	10	8	1	0	1	0	974.04	0.79	0.84
205	0	1	1	2	22	97.882	6571	9050	54	45	0	0	2	1	1134	0.21	0.29
205	0	1	1	2	24	109.88	2455	9290	11	13	0	0	1	1	1038.1	0.77	0.73
205	0	1	1	2	26	119.88	9425	6242	52	43	1	0	2	0	1182.1	0.24	0.31
205	0	1	1	2	28	125.88	1019	6210	6	55	1	1	4	1	1054	0.86	0.19
205	0	1	1	2	30	135.88	1002	2455	10	11	1	1	1	1	1326.1	0.79	0.77
205	0	1	1	2	32	149.88	6312	6836	51	50	0	0	2	1	1054.1	0.24	0.25
205	0	1	1	2	34	161.88	1001	9340	18	16	1	999	1	999	9.99e+05	0.65	0.67
205	0	1	1	2	36	171.88	2205	7359	12	9	1	0	1	0	1182.1	0.76	0.8
205	0	1	1	2	38	182.88	9395	1271	7	8	1	1	1	1	966.09	0.86	0.84
205	0	1	2	1	2	6.3991	2205	2455	12	11	1	999	1	999	9.99e+05	0.76	0.77
205	0	1	2	1	4	17.399	9395	7359	7	9	1	0	1	0	1079.5	0.86	0.8
205	0	1	2	1	6	26.399	1002	2455	10	11	1	1	1	1	1247.5	0.79	0.77
205	0	1	2	1	8	33.399	3103	6562	48	47	0	999	2	999	9.99e+05	0.27	0.27
205	0	1	2	1	10	41.399	6312	9425	51	52	0	0	2	1	919.51	0.24	0.24
205	0	1	2	1	12	50.399	2205	7359	12	9	1	999	1	999	9.99e+05	0.76	0.8
205	0	1	2	1	14	57.399	6571	9425	54	52	0	999	2	999	9.99e+05	0.21	0.24
205	0	1	2	1	16	67.399	2456	1002	17	10	0	1	1	0	1063.5	0.66	0.79
205	0	1	2	1	18	77.399	3103	9425	48	52	0	1	2	0	935.41	0.27	0.24
205	0	1	2	1	20	87.398	2455	9395	11	7	0	0	1	1	871.81	0.77	0.86
205	0	1	2	1	22	97.398	1002	1271	10	8	1	0	1	0	903.49	0.79	0.84
205	0	1	2	1	24	109.4	3103	9622	48	53	0	1	2	0	1255.5	0.27	0.23
205	0	1	2	1	26	119.4	6242	6570	43	44	0	1	2	0	1063.5	0.31	0.29
205	0	1	2	1	28	125.4	6210	1019	55	6	0	0	4	1	743.5	0.19	0.86
205	0	1	2	1	30	135.4	2683	6836	49	50	0	0	2	1	999.56	0.27	0.25
205	0	1	2	1	32	149.41	9622	8485	53	46	1	1	2	1	758.87	0.23	0.28
205	0	1	2	1	34	161.41	1271	9909	8	15	0	1	1	0	678.88	0.84	0.7
205	0	1	2	1	36	171.41	1000	9395	14	7	0	0	1	1	1222.9	0.73	0.86
205	0	1	2	1	38	182.41	9622	6312	53	51	1	1	2	1	782.93	0.23	0.24
205	0	1	2	2	2	7.0328	9340	9290	16	13	0	1	1	0	1033.5	0.67	0.73
205	0	1	2	2	4	18.033	2456	1001	17	18	0	0	1	1	1137.6	0.66	0.65
205	0	1	2	2	6	28.033	1001	7359	18	9	1	0	1	0	1441.5	0.65	0.8
205	0	1	2	2	8	43.032	9930	1019	56	6	0	0	4	1	841.6	0.19	0.86
205	0	1	2	2	10	50.032	2205	1271	12	8	1	0	1	0	1281.6	0.76	0.84
205	0	1	2	2	12	58.032	9395	1271	7	8	1	1	1	1	785.58	0.86	0.84
205	0	1	2	2	14	71.032	9340	2205	16	12	0	1	1	0	1113.6	0.67	0.76
205	0	1	2	2	16	79.032	6312	6836	51	50	0	0	2	1	1129.6	0.24	0.25
205	0	1	2	2	18	89.499	9340	9395	16	7	0	999	1	999	9.99e+05	0.67	0.86
205	0	1	2	2	20	97.032	6570	2683	44	49	1	0	2	0	1257.7	0.29	0.27
205	0	1	2	2	22	107.03	6562	6312	47	51	1	999	2	999	9.99e+05	0.27	0.24
205	0	1	2	2	24	114.15	1271	9290	8	13	0	999	1	999	9.99e+05	0.84	0.73
205	0	1	2	2	26	129.03	6570	3103	44	48	1	0	2	0	969.68	0.29	0.27
205	0	1	2	2	28	139.03	6836	8485	50	46	1	1	2	1	1081.6	0.25	0.28
205	0	1	2	2	30	149.03	1002	9340	10	16	1	0	1	0	1001.7	0.79	0.67
205	0	1	2	2	32	158.03	6570	6571	44	54	1	0	2	0	1345.7	0.29	0.21
205	0	1	2	2	34	169.03	9050	3103	45	48	1	1	2	1	985.7	0.29	0.27
205	0	1	2	2	36	176.03	6312	9050	51	45	0	999	2	999	9.99e+05	0.24	0.29
205	0	1	2	2	38	182.03	9395	2456	7	17	1	1	1	1	849.67	0.86	0.66
