subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BOA_101	1	37	ClickCornflakes.bmp	0	1	0	5	2.974455e-02	5	2.011302e+00	0	5	2.582502e+00	5	5.305439e-01	
BOA_101	1	19	KinderBuenoWhite2.bmp	16	2	1	1	4.668175e+00	1	2.629764e+00	0	5	7.838427e+00	5	9.066173e-01	
BOA_101	1	4	ChocolateParaCookies5.bmp	11	3	1	1	1.030789e+01	1	1.157162e+00	0	5	1.200984e+01	5	5.032047e-01	
BOA_101	1	33	CheetosSpicey.bmp	0	4	0	5	1.406201e+01	5	1.635036e+00	0	5	1.623119e+01	5	7.138400e-01	
BOA_101	1	32	BisliFalafel.bmp	0	5	0	5	1.850038e+01	5	9.326671e-01	0	5	1.996872e+01	5	8.963210e-01	
BOA_101	1	23	SkittlesSour4.bmp	18	6	1	1	2.242137e+01	1	1.075681e+00	1	5	2.403991e+01	5	5.131440e-01	
BOA_101	1	13	Egozi.bmp	50	7	1	1	2.610888e+01	1	1.260165e+00	1	5	2.791095e+01	5	6.341022e-01	
BOA_101	1	54	TapuchipsCrunch2.bmp	0	8	0	5	3.009667e+01	5	2.128518e+00	0	5	3.276631e+01	5	4.187344e-01	
BOA_101	1	51	Oreo.bmp	0	9	0	5	3.473523e+01	5	1.241814e+00	0	5	3.652059e+01	5	5.044468e-01	
BOA_101	1	28	WerthersOriginal.bmp	56	10	1	1	3.857287e+01	1	1.220174e+00	0	5	4.032482e+01	5	3.162304e-01	
BOA_101	1	56	bagaleShminiot.bmp	0	11	0	5	4.219354e+01	5	7.995063e-01	0	5	4.352846e+01	5	2.805823e-01	
BOA_101	1	42	DoritusMexicanNacho.bmp	0	12	0	1	4.536376e+01	1	1.325295e+00	0	5	4.723248e+01	5	1.525618e-01	
BOA_101	1	43	Hispusim.bmp	0	13	0	5	4.893453e+01	5	1.379544e+00	0	5	5.085321e+01	5	3.238356e-01	
BOA_101	1	5	ChocolateParaMarir2.bmp	46	14	1	1	5.273868e+01	1	1.174376e+00	0	5	5.445723e+01	5	2.798182e-01	
BOA_101	1	36	ChocolateWhite.bmp	0	15	0	5	5.629274e+01	5	1.964317e+00	0	5	5.879548e+01	5	3.335634e-01	
BOA_101	1	34	ChocolateChipsCookies.bmp	0	16	0	5	6.068093e+01	5	1.272111e+00	0	5	6.249960e+01	5	2.694468e-01	
BOA_101	1	27	Twix.bmp	48	17	1	1	6.431847e+01	1	1.698577e+00	0	5	6.655411e+01	5	3.430032e-01	
BOA_101	1	35	ChocolateParaNuts2.bmp	0	18	0	5	6.845633e+01	5	1.016717e+00	0	5	7.000807e+01	5	1.008977e+00	
