subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BOA_117	1	54	TapuchipsCrunch2.bmp	0	1	0	1	2.988237e-02	1	2.445131e+00	0	3	3.016548e+00	3	2.386475e+00	
BOA_117	1	14	Dubonim.bmp	12	2	1	1	6.954285e+00	1	1.440740e+00	1	2	8.939782e+00	2	1.639278e+00	
BOA_117	1	10	CrunchShokoVanil.bmp	11	3	1	1	1.214342e+01	1	2.699627e+00	0	3	1.538051e+01	3	4.686538e+00	
BOA_117	1	46	KinderFingers.bmp	0	4	0	4	2.162070e+01	4	2.438330e+00	0	4	2.460743e+01	4	1.243587e+00	
BOA_117	1	38	CookiesSmile.bmp	0	5	0	2	2.741063e+01	2	2.888397e+00	0	3	3.084777e+01	3	5.632522e-01	
BOA_117	1	34	ChocolateChipsCookies.bmp	0	6	0	4	3.296670e+01	4	1.892329e+00	0	4	3.540288e+01	4	3.361472e-01	
BOA_117	1	39	Corny.bmp	0	7	0	4	3.728824e+01	4	1.442794e+00	0	4	3.927382e+01	4	2.972038e-01	
BOA_117	1	30	Argaliyot.bmp	0	8	0	2	4.112593e+01	2	2.309098e+00	0	3	4.397905e+01	3	3.935974e+00	
BOA_117	1	28	Tapuchips.bmp	14	9	1	1	4.946856e+01	1	2.150470e+00	0	4	5.215489e+01	4	2.952135e+00	
BOA_117	1	17	GumiWine2.bmp	53	10	1	1	5.665998e+01	1	3.271044e+00	1	2	6.048085e+01	2	1.290178e+00	
BOA_117	1	9	ChocolateParaSucariotKoftzot2.bmp	17	11	1	1	6.333411e+01	1	1.612911e+00	0	4	6.548650e+01	4	1.588522e+00	
BOA_117	1	15	Egozi.bmp	48	12	1	2	6.864009e+01	2	1.626928e+00	0	4	7.080918e+01	4	1.721850e+00	
BOA_117	1	22	Kitkat.bmp	10	13	1	1	7.409616e+01	1	1.522869e+00	1	3	7.616511e+01	3	1.253917e+00	
BOA_117	1	33	CheetosSpicey.bmp	0	14	0	5	7.898492e+01	5	2.338114e+00	0	5	8.185482e+01	5	8.442028e-01	
BOA_117	1	1	Apropo.bmp	9	15	1	1	8.425761e+01	1	1.537415e+00	0	3	8.634316e+01	3	2.699861e+00	
BOA_117	1	3	BambaNugat.bmp	52	16	1	1	9.059794e+01	1	2.477082e+00	1	2	9.361807e+01	2	6.889908e-01	
BOA_117	1	29	Abadi2.bmp	0	17	0	4	9.588719e+01	4	2.163806e+00	0	4	9.859033e+01	4	3.566876e-01	
BOA_117	1	35	ChocolateParaNuts2.bmp	0	18	0	4	1.005091e+02	4	1.805921e+00	0	4	1.028617e+02	4	3.173591e-01	
BOA_117	1	51	Oreo.bmp	0	19	0	5	1.047305e+02	5	1.704540e+00	0	5	1.069830e+02	5	7.080241e-01	
BOA_117	1	43	Hispusim.bmp	0	20	0	4	1.092522e+02	4	2.270828e+00	0	4	1.120553e+02	4	2.276832e-01	
BOA_117	1	44	Kifkef.bmp	0	21	0	5	1.138407e+02	5	3.538369e+00	0	5	1.179119e+02	5	3.355147e+00	
BOA_117	1	25	PesekZman.bmp	5	22	1	2	1.228175e+02	2	2.297564e+00	0	3	1.256540e+02	3	1.261061e+00	
