subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BOA_102	2	1	BabyDoll.bmp	49	1	1	1	3.005649e-02	1	3.235723e+00	1	4	3.800954e+00	4	1.752832e+00	
BOA_102	2	18	KinderBuenoBrown3.bmp	7	2	1	2	7.104638e+00	2	3.913143e+00	0	2	1.155967e+01	2	5.301187e-01	
BOA_102	2	25	TapuchipsCrunch.bmp	46	3	1	1	1.364527e+01	1	2.524513e+00	1	4	1.671539e+01	4	1.774390e+00	
BOA_102	2	26	Tortit.bmp	17	4	1	4	2.005249e+01	4	3.197294e+00	1	4	2.379006e+01	4	3.957148e-01	
BOA_102	2	20	KinderJoy.bmp	43	5	1	2	2.574228e+01	2	1.987497e+00	1	4	2.826172e+01	4	1.060065e+00	
BOA_102	2	22	Mentos.bmp	51	6	1	2	3.088128e+01	2	1.528488e+00	1	2	3.295035e+01	2	2.514358e-01	
BOA_102	2	47	Lotus.bmp	0	7	0	5	3.475231e+01	5	2.617471e+00	0	5	3.790590e+01	5	3.838797e-01	
BOA_102	2	42	DoritusMexicanNacho.bmp	0	8	0	5	3.984139e+01	5	1.920393e+00	0	5	4.229407e+01	5	1.237186e-01	
BOA_102	2	10	CrunchBisquitBrown3.bmp	12	9	1	1	4.397935e+01	1	2.358442e+00	0	2	4.688254e+01	2	2.887244e+00	
BOA_102	2	49	MilkeyWay.bmp	0	10	0	5	5.132089e+01	5	1.816897e+00	0	5	5.367351e+01	5	1.202973e-01	
BOA_102	2	6	Cheetos.bmp	53	11	1	2	5.534214e+01	2	3.803635e+00	0	4	5.968024e+01	4	6.975410e-01	
BOA_102	2	34	ChocolateChipsCookies.bmp	0	12	0	5	6.193275e+01	5	3.309032e+00	0	5	6.578712e+01	5	3.022659e+00	
BOA_102	2	38	CookiesSmile.bmp	0	13	0	5	7.035884e+01	5	1.970945e+00	0	5	7.286169e+01	5	2.520983e-01	
BOA_102	2	13	DoritosGrill.bmp	45	14	1	2	7.466376e+01	2	2.162014e+00	0	4	7.736684e+01	4	5.389226e-01	
BOA_102	2	36	ChocolateWhite.bmp	0	15	0	1	7.946913e+01	1	1.580654e+00	0	2	8.158816e+01	2	1.821620e+00	
BOA_102	2	2	Bamba.bmp	11	16	1	2	8.495862e+01	2	3.099162e+00	1	4	8.859603e+01	4	6.457547e-01	
BOA_102	2	23	Taami.bmp	16	17	1	1	9.079850e+01	1	1.483281e+00	1	4	9.281744e+01	4	1.160339e+00	
BOA_102	2	30	Argaliyot.bmp	0	18	0	4	9.553715e+01	4	2.112621e+00	0	5	9.819010e+01	5	8.276821e-01	
BOA_102	2	21	Kitkat.bmp	9	19	1	1	1.005761e+02	1	1.497713e+00	1	2	1.026117e+02	2	1.422132e+00	
BOA_102	2	4	BambaSweet.bmp	47	20	1	2	1.055817e+02	2	1.268045e+00	0	2	1.073837e+02	2	1.221129e-01	
BOA_102	2	40	Crunch4.bmp	0	21	0	5	1.090522e+02	5	3.181591e+00	0	5	1.127731e+02	5	1.967392e-01	
BOA_102	2	48	MikeAndIke.bmp	0	22	0	5	1.145251e+02	5	1.524650e+00	0	5	1.165940e+02	5	9.581642e-02	
BOA_102	2	16	Hit.bmp	48	23	1	1	1.182459e+02	1	1.803892e+00	1	4	1.205818e+02	4	2.787992e+00	
BOA_102	2	28	WerthersOriginal.bmp	55	24	1	2	1.249201e+02	2	2.865719e+00	0	2	1.283239e+02	2	2.301889e+00	
BOA_102	2	56	bagaleShminiot.bmp	0	25	0	5	1.321781e+02	5	1.647644e+00	0	5	1.343637e+02	5	1.901006e-01	
BOA_102	2	3	BambaNugat.bmp	14	26	1	2	1.361159e+02	2	1.597907e+00	1	2	1.382516e+02	2	6.381518e-01	
BOA_102	2	27	Twix.bmp	18	27	1	2	1.404374e+02	2	9.483818e-01	0	4	1.419224e+02	4	9.833758e-01	
BOA_102	2	46	KinderFingers.bmp	0	28	0	5	1.444586e+02	5	1.423218e+00	0	5	1.464275e+02	5	2.382488e-01	
BOA_102	2	54	TapuchipsCrunch2.bmp	0	29	0	2	1.482129e+02	2	1.996914e+00	0	2	1.507490e+02	2	1.487521e-01	
BOA_102	2	39	Corny.bmp	0	30	0	5	1.524510e+02	5	1.798798e+00	0	5	1.547869e+02	5	1.428903e-01	
BOA_102	2	52	PitaCrunch.bmp	0	31	0	5	1.564887e+02	5	1.009084e+00	0	5	1.580405e+02	5	6.252903e-01	
BOA_102	2	8	ClickBalls5.bmp	8	32	1	2	1.602262e+02	2	9.035626e-01	1	2	1.616613e+02	2	1.244994e-01	
BOA_102	2	35	ChocolateParaNuts2.bmp	0	33	0	5	1.633465e+02	5	1.303278e+00	0	5	1.651819e+02	5	1.491890e+00	
BOA_102	2	29	Abadi2.bmp	0	34	0	2	1.682353e+02	2	2.638509e+00	0	4	1.714052e+02	4	3.412565e+00	
BOA_102	2	45	KifkefMaklotChocolate.bmp	0	35	0	5	1.763777e+02	5	1.384070e+00	0	5	1.782962e+02	5	6.556336e-02	
BOA_102	2	41	DoritosMenupahBbq.bmp	0	36	0	5	1.799150e+02	5	1.710763e+00	0	5	1.821675e+02	5	1.062572e-01	
BOA_102	2	11	CrunchBisquitWhite2.bmp	13	37	1	2	1.838360e+02	2	1.325768e+00	0	4	1.857049e+02	4	2.424928e+00	
BOA_102	2	37	ClickCornflakes.bmp	0	38	0	5	1.896761e+02	5	1.157662e+00	0	5	1.913778e+02	5	1.279769e-01	
BOA_102	2	53	Pringles.bmp	0	39	0	5	1.930631e+02	5	1.010682e+00	0	5	1.946148e+02	5	-1.304362e-02	
BOA_102	2	14	GumiSnakes3.bmp	44	40	1	2	1.961666e+02	2	1.299175e+00	0	2	1.980019e+02	2	4.398441e-01	
BOA_102	2	31	BisliBbq.bmp	0	41	0	5	2.000042e+02	5	9.095690e-01	0	5	2.014558e+02	5	2.099640e-01	
BOA_102	2	55	Toblerone.bmp	0	42	0	4	2.032245e+02	4	3.001304e+00	0	4	2.067618e+02	4	2.840016e+00	
BOA_102	2	33	CheetosSpicey.bmp	0	43	0	5	2.111500e+02	5	7.397413e-01	0	5	2.124348e+02	5	1.974958e+00	
BOA_102	2	44	Kifkef.bmp	0	44	0	2	2.159721e+02	2	1.093673e+00	0	2	2.176073e+02	2	1.010504e+00	
BOA_102	2	17	KashitSour.bmp	56	45	1	2	2.201769e+02	2	1.880925e+00	0	2	2.225962e+02	2	2.375324e-01	
BOA_102	2	15	HispusimShatiah.bmp	52	46	1	2	2.243815e+02	2	9.562533e-01	0	4	2.258833e+02	4	8.625149e-01	
