subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BOA_132	2	44	Kifkef.bmp	0	1	0	5	3.041266e-02	5	2.918176e+00	0	5	3.484296e+00	5	7.288297e+00	
BOA_132	2	5	Bounty.bmp	53	2	1	1	1.232748e+01	1	2.013104e+00	0	5	1.488035e+01	5	1.404229e+00	
BOA_132	2	10	CrunchBisquitBrown3.bmp	5	3	1	1	1.783372e+01	1	1.362872e+00	0	5	1.973584e+01	5	5.407530e-01	
BOA_132	2	7	ChocolateParaCookies5.bmp	9	4	1	1	2.182150e+01	1	1.191087e+00	1	1	2.355680e+01	1	8.717918e-01	
BOA_132	2	49	MilkeyWay.bmp	0	5	0	5	2.597617e+01	5	1.292399e+00	0	5	2.781147e+01	5	3.371193e-01	
BOA_132	2	11	CrunchBisquitWhite2.bmp	6	6	1	1	2.969698e+01	1	7.636181e-01	0	5	3.099845e+01	5	5.101386e-01	
BOA_132	2	35	ChocolateParaNuts2.bmp	0	7	0	5	3.306741e+01	5	2.001179e+00	0	5	3.560355e+01	5	5.130333e-01	
BOA_132	2	21	KinderBuenoWhite2.bmp	11	8	1	1	3.767252e+01	1	1.236061e+00	1	1	3.944124e+01	1	1.059354e+00	
BOA_132	2	20	KifkefMaklot2.bmp	12	9	1	1	4.206088e+01	1	9.597039e-01	0	5	4.356253e+01	5	5.220624e-01	
BOA_132	2	15	GumiSnakes3.bmp	48	10	1	1	4.563151e+01	1	1.077076e+00	1	1	4.724998e+01	1	5.066137e-01	
BOA_132	2	56	bagaleShminiot.bmp	0	11	0	5	4.930226e+01	5	1.054335e+00	0	5	5.088735e+01	5	2.452414e-01	
BOA_132	2	34	ChocolateChipsCookies.bmp	0	12	0	5	5.268936e+01	5	8.991840e-01	0	5	5.412430e+01	5	2.162936e-01	
BOA_132	2	6	Cheetos.bmp	18	13	1	1	5.589296e+01	1	1.271627e+00	0	4	5.769493e+01	4	1.317643e+00	
BOA_132	2	18	KashitSour.bmp	14	14	1	1	6.056485e+01	1	9.757332e-01	1	1	6.208319e+01	1	2.894010e-01	
BOA_132	2	14	Dubonim.bmp	45	15	1	1	6.391861e+01	1	7.579652e-01	0	4	6.522008e+01	4	1.104513e+00	
BOA_132	2	4	BisliPizza3.bmp	54	16	1	1	6.787309e+01	1	9.315027e-01	1	1	6.934136e+01	1	6.632263e-01	
BOA_132	2	54	TapuchipsCrunch2.bmp	0	17	0	5	7.156048e+01	5	1.292102e+00	0	5	7.339606e+01	5	2.725743e-01	
BOA_132	2	31	BisliBbq.bmp	0	18	0	5	7.521473e+01	5	9.818588e-01	0	5	7.673302e+01	5	1.435759e-01	
BOA_132	2	37	ClickCornflakes.bmp	0	19	0	5	7.843493e+01	5	9.936596e-01	0	5	7.996996e+01	5	3.463261e-02	
BOA_132	2	40	Crunch4.bmp	0	20	0	5	8.155501e+01	5	5.935848e-01	0	5	8.268971e+01	5	5.088270e-02	
BOA_132	2	32	BisliFalafel.bmp	0	21	0	5	8.429142e+01	5	6.251779e-01	0	5	8.545948e+01	5	3.313105e-02	
BOA_132	2	27	Taami.bmp	15	22	1	1	8.704456e+01	1	1.104034e+00	0	1	8.867964e+01	1	2.449635e-01	
BOA_132	2	38	CookiesSmile.bmp	0	23	0	5	9.048174e+01	5	9.308496e-01	0	5	9.194997e+01	5	1.398610e+00	
BOA_132	2	9	ClickBalls5.bmp	10	24	1	5	9.490335e+01	5	1.085252e+00	0	5	9.652190e+01	5	8.747191e-01	
BOA_132	2	1	BabyDoll.bmp	56	25	1	1	9.895790e+01	1	1.118687e+00	0	4	1.006099e+02	4	3.386982e-01	
BOA_132	2	51	Oreo.bmp	0	26	0	5	1.024952e+02	5	6.773976e-01	0	5	1.037132e+02	5	2.834209e-01	
BOA_132	2	8	ChocolateParaSucariotKoftzot2.bmp	7	27	1	5	1.055485e+02	5	1.544038e+00	0	5	1.076343e+02	5	2.423191e-01	
BOA_132	2	24	Shugi.bmp	52	28	1	1	1.094363e+02	1	1.584302e+00	0	4	1.115553e+02	4	7.372802e-01	
BOA_132	2	16	Halva2.bmp	51	29	1	1	1.138412e+02	1	1.163361e+00	1	1	1.155431e+02	1	2.854369e-01	
BOA_132	2	45	KifkefMaklotChocolate.bmp	0	30	0	3	1.173786e+02	3	3.426019e+00	0	5	1.213497e+02	5	7.828934e-01	
BOA_132	2	53	Pringles.bmp	0	31	0	5	1.236856e+02	5	6.869606e-01	0	5	1.249036e+02	5	1.169665e-01	
BOA_132	2	39	Corny.bmp	0	32	0	5	1.265722e+02	5	5.603594e-01	0	5	1.276901e+02	5	7.449819e-02	
BOA_132	2	42	DoritusMexicanNacho.bmp	0	33	0	5	1.293253e+02	5	5.993191e-01	0	5	1.304599e+02	5	3.272307e-02	
BOA_132	2	12	CrunchShokoVanil.bmp	47	34	1	1	1.320449e+02	1	9.356483e-01	0	4	1.335134e+02	4	1.323184e+00	
BOA_132	2	23	Mars.bmp	16	35	1	1	1.363833e+02	1	9.093081e-01	1	1	1.378348e+02	1	1.937476e-01	
BOA_132	2	28	Tortit.bmp	46	36	1	1	1.395868e+02	1	4.098356e-01	1	1	1.405378e+02	1	5.084065e-02	
BOA_132	2	3	BisliGrill.bmp	49	37	1	1	1.421397e+02	1	6.169482e-01	1	1	1.432909e+02	1	2.568928e-02	
BOA_132	2	48	MikeAndIke.bmp	0	38	0	5	1.448760e+02	5	7.685870e-01	0	5	1.461775e+02	5	5.710796e-01	
BOA_132	2	29	Abadi2.bmp	0	39	0	5	1.482965e+02	5	6.280836e-01	0	5	1.494645e+02	5	9.213330e-02	
BOA_132	2	19	Keifli.bmp	55	40	1	5	1.511163e+02	5	4.082692e-01	0	5	1.520674e+02	5	3.320762e-02	
BOA_132	2	50	MnM2.bmp	0	41	0	5	1.536525e+02	5	6.161412e-01	0	5	1.548038e+02	5	5.683901e-02	
BOA_132	2	2	Bamba.bmp	44	42	1	5	1.564223e+02	5	6.142475e-01	0	5	1.575737e+02	5	6.942894e-03	
BOA_132	2	55	Toblerone.bmp	0	43	0	5	1.591420e+02	5	6.065607e-01	0	5	1.602933e+02	5	-6.895368e-04	
BOA_132	2	36	ChocolateWhite.bmp	0	44	0	2	1.618450e+02	2	2.519575e+00	0	4	1.648985e+02	4	6.740748e-01	
BOA_132	2	41	DoritosMenupahBbq.bmp	0	45	0	5	1.671342e+02	5	7.103848e-01	0	5	1.683857e+02	5	1.068759e-01	
BOA_132	2	13	DoritosSourSpicy.bmp	43	46	1	1	1.700542e+02	1	7.744269e-01	1	1	1.713724e+02	1	1.682237e-01	
BOA_132	2	26	Snickers.bmp	17	47	1	1	1.730909e+02	1	6.416663e-01	1	1	1.742756e+02	1	4.903753e-02	
BOA_132	2	52	PitaCrunch.bmp	0	48	0	5	1.758775e+02	5	6.390737e-01	0	5	1.770620e+02	5	4.225470e-01	
BOA_132	2	30	Argaliyot.bmp	0	49	0	5	1.790310e+02	5	4.855735e-01	0	5	1.800487e+02	5	1.718728e-01	
BOA_132	2	43	Hispusim.bmp	0	50	0	2	1.817673e+02	2	2.453270e+00	0	2	1.847540e+02	2	9.865854e-01	
BOA_132	2	17	HispusimShatiah.bmp	8	51	1	2	1.872903e+02	2	1.370331e+00	1	2	1.891923e+02	2	2.603047e-01	
