subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BSOV_116	2	46	KinderFingers.bmp	0	1	0	4	3.086611e-02	4	3.610144e+00	0	4	4.185488e+00	4	2.943503e+00	
BSOV_116	2	38	CookiesSmile.bmp	0	2	0	2	8.690577e+00	2	2.934433e+00	0	4	1.216119e+01	4	1.495822e+00	
BSOV_116	2	23	Mentos.bmp	45	3	1	1	1.521460e+01	1	1.690412e+00	0	2	1.745040e+01	2	2.446596e+00	
BSOV_116	2	5	BisliPizza3.bmp	15	4	1	1	2.145497e+01	1	1.002028e+00	0	2	2.298994e+01	2	4.910687e-01	
BSOV_116	2	16	HispusimShatiah.bmp	48	5	1	1	2.504225e+01	1	9.987672e-01	1	1	2.657732e+01	1	8.876879e-01	
BSOV_116	2	47	Lotus.bmp	0	6	0	4	2.901338e+01	4	3.203630e+00	0	4	3.275089e+01	4	6.180970e-01	
BSOV_116	2	3	Bamba.bmp	56	7	1	4	3.491998e+01	4	3.761039e+00	0	4	3.922488e+01	4	4.401357e-01	
BSOV_116	2	40	Crunch4.bmp	0	8	0	3	4.122708e+01	3	3.173907e+00	0	3	4.494798e+01	3	2.930347e-01	
BSOV_116	2	17	Hit.bmp	16	9	1	1	4.680005e+01	1	1.680963e+00	1	2	4.901916e+01	2	7.018811e-01	
BSOV_116	2	52	PitaCrunch.bmp	0	10	0	4	5.127172e+01	4	3.145274e+00	0	4	5.495919e+01	4	4.098007e-01	
BSOV_116	2	32	BisliFalafel.bmp	0	11	0	4	5.692812e+01	4	1.576893e+00	0	4	5.904711e+01	4	3.059000e-01	
BSOV_116	2	54	TapuchipsCrunch2.bmp	0	12	0	4	6.091592e+01	4	1.485089e+00	0	4	6.293481e+01	4	3.382067e-01	
BSOV_116	2	53	Pringles.bmp	0	13	0	4	6.483695e+01	4	8.360688e-01	0	4	6.622188e+01	4	2.511359e-01	
BSOV_116	2	36	ChocolateWhite.bmp	0	14	0	1	6.802388e+01	1	1.241142e+00	0	2	6.980923e+01	2	1.511788e+00	
BSOV_116	2	43	Hispusim.bmp	0	15	0	2	7.287937e+01	2	1.897643e+00	0	2	7.531539e+01	2	2.936209e-01	
BSOV_116	2	50	MnM2.bmp	0	16	0	3	7.716747e+01	3	1.905596e+00	0	3	7.962020e+01	3	3.488151e-01	
BSOV_116	2	33	CheetosSpicey.bmp	0	17	0	4	8.152230e+01	4	2.670709e+00	0	4	8.472600e+01	4	8.990105e-01	
BSOV_116	2	41	DoritosMenupahBbq.bmp	0	18	0	4	8.717876e+01	4	1.934258e+00	0	4	8.964819e+01	4	7.560816e+00	
BSOV_116	2	31	BisliBbq.bmp	0	19	0	4	9.877499e+01	4	2.586019e+00	0	4	1.018953e+02	4	4.353732e+00	
BSOV_116	2	37	ClickCornflakes.bmp	0	20	0	4	1.078018e+02	4	7.903188e+00	0	4	1.162447e+02	4	2.988360e+00	
BSOV_116	2	24	PesekZman.bmp	6	21	1	1	1.207998e+02	1	2.225172e+00	0	1	1.235695e+02	1	1.791525e+00	
BSOV_116	2	11	CrunchBisquitBrown3.bmp	5	22	1	1	1.269233e+02	1	4.765676e+00	0	1	1.322293e+02	1	6.916954e-01	
BSOV_116	2	56	bagaleShminiot.bmp	0	23	0	4	1.344818e+02	4	2.215198e+00	0	4	1.372349e+02	4	3.166090e+00	
BSOV_116	2	21	Mars.bmp	12	24	1	1	1.419568e+02	1	1.316170e+00	0	2	1.438090e+02	2	8.640505e-01	
BSOV_116	2	19	KinderBuenoBrown3.bmp	14	25	1	1	1.462283e+02	1	1.252738e+00	1	1	1.480304e+02	1	3.146338e-01	
BSOV_116	2	55	Toblerone.bmp	0	26	0	2	1.498992e+02	2	2.221854e+00	0	3	1.526688e+02	3	4.148186e+00	
