1	 33	 139.jpg	 1	 1	 1	 1	 26 
2	 29	 135.jpg	 1	 1	 1	 1	 6 
3	 14	 115.jpg	 1	 1	 1	 1	 23 
4	 47	 159.jpg	 1	 1	 0	 0	 36 
5	 16	 117.jpg	 1	 1	 1	 0	 55 
6	 39	 147.jpg	 1	 1	 0	 1	 44 
7	 28	 134.jpg	 1	 1	 1	 0	 16 
8	 18	 119.jpg	 1	 1	 0	 1	 56 
9	 3	 104.jpg	 1	 1	 0	 0	 24 
10	 25	 129.jpg	 1	 1	 0	 1	 13 
11	 8	 109.jpg	 1	 1	 0	 0	 42 
12	 32	 138.jpg	 1	 1	 1	 1	 48 
13	 17	 118.jpg	 1	 1	 1	 0	 40 
14	 21	 123.jpg	 1	 1	 0	 1	 15 
15	 38	 146.jpg	 1	 1	 1	 1	 3 
16	 23	 127.jpg	 1	 1	 1	 0	 14 
17	 34	 140.jpg	 1	 1	 0	 0	 39 
18	 46	 158.jpg	 1	 1	 1	 0	 51 
19	 37	 145.jpg	 1	 1	 0	 1	 21 
20	 40	 150.jpg	 1	 1	 1	 1	 8 
21	 35	 142.jpg	 1	 1	 0	 0	 25 
22	 30	 136.jpg	 1	 1	 1	 0	 58 
23	 20	 121.jpg	 1	 1	 0	 1	 12 
24	 36	 144.jpg	 1	 1	 0	 0	 5 
25	 7	 108.jpg	 1	 1	 0	 1	 10 
26	 4	 105.jpg	 1	 1	 0	 0	 4 
27	 42	 154.jpg	 1	 1	 1	 1	 19 
28	 24	 128.jpg	 1	 1	 1	 1	 43 
29	 31	 137.jpg	 1	 1	 0	 1	 20 
30	 44	 156.jpg	 1	 1	 0	 0	 45 
