Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
BMI_bfr_114	 101.jpg	 1	 7.753156e-01	 8	 2	 10
BMI_bfr_114	 102.jpg	 2	 3.590750e-01	 3	 7	 10
BMI_bfr_114	 103.jpg	 3	 5.537643e-01	 6	 4	 10
BMI_bfr_114	 104.jpg	 4	 5.359258e-01	 6	 4	 10
BMI_bfr_114	 105.jpg	 5	 6.888971e-01	 7	 3	 10
BMI_bfr_114	 106.jpg	 6	 3.473346e-01	 4	 6	 10
BMI_bfr_114	 107.jpg	 7	 6.223422e-01	 6	 4	 10
BMI_bfr_114	 108.jpg	 8	 6.224082e-01	 7	 3	 10
BMI_bfr_114	 109.jpg	 9	 4.529041e-01	 4	 6	 10
BMI_bfr_114	 110.jpg	 10	 4.948095e-01	 5	 5	 10
BMI_bfr_114	 111.jpg	 11	 4.887896e-01	 5	 5	 10
BMI_bfr_114	 112.jpg	 12	 3.521237e-01	 3	 7	 10
BMI_bfr_114	 113.jpg	 13	 4.812773e-01	 5	 5	 10
BMI_bfr_114	 114.jpg	 14	 5.555399e-01	 5	 5	 10
BMI_bfr_114	 115.jpg	 15	 5.361460e-01	 6	 4	 10
BMI_bfr_114	 116.jpg	 16	 5.441479e-01	 6	 4	 10
BMI_bfr_114	 117.jpg	 17	 3.333466e-01	 3	 7	 10
BMI_bfr_114	 118.jpg	 18	 4.559042e-01	 4	 6	 10
BMI_bfr_114	 119.jpg	 19	 3.231465e-01	 3	 7	 10
BMI_bfr_114	 120.jpg	 20	 3.941103e-01	 4	 6	 10
BMI_bfr_114	 121.jpg	 21	 6.086972e-01	 7	 3	 10
BMI_bfr_114	 122.jpg	 22	 5.069523e-01	 5	 5	 10
BMI_bfr_114	 123.jpg	 23	 5.936896e-01	 6	 4	 10
BMI_bfr_114	 124.jpg	 24	 5.214132e-01	 6	 4	 10
BMI_bfr_114	 125.jpg	 25	 5.039876e-01	 5	 5	 10
BMI_bfr_114	 126.jpg	 26	 3.968967e-01	 4	 6	 10
BMI_bfr_114	 127.jpg	 27	 6.046618e-01	 6	 4	 10
BMI_bfr_114	 128.jpg	 28	 4.328577e-01	 4	 6	 10
BMI_bfr_114	 129.jpg	 29	 6.071860e-01	 6	 4	 10
BMI_bfr_114	 130.jpg	 30	 6.249499e-01	 7	 3	 10
BMI_bfr_114	 131.jpg	 31	 3.151543e-01	 3	 7	 10
BMI_bfr_114	 132.jpg	 32	 5.103277e-01	 5	 5	 10
BMI_bfr_114	 133.jpg	 33	 5.109870e-01	 5	 5	 10
BMI_bfr_114	 134.jpg	 34	 5.644115e-01	 5	 5	 10
BMI_bfr_114	 135.jpg	 35	 6.645545e-01	 7	 3	 10
BMI_bfr_114	 136.jpg	 36	 2.758507e-01	 2	 8	 10
BMI_bfr_114	 137.jpg	 37	 5.502225e-01	 5	 5	 10
BMI_bfr_114	 138.jpg	 38	 3.830628e-01	 4	 6	 10
BMI_bfr_114	 139.jpg	 39	 5.284502e-01	 5	 5	 10
BMI_bfr_114	 140.jpg	 40	 4.714329e-01	 5	 5	 10
BMI_bfr_114	 141.jpg	 41	 5.185914e-01	 5	 5	 10
BMI_bfr_114	 142.jpg	 42	 5.344809e-01	 5	 5	 10
BMI_bfr_114	 143.jpg	 43	 7.702037e-01	 8	 2	 10
BMI_bfr_114	 144.jpg	 44	 6.820323e-01	 7	 3	 10
BMI_bfr_114	 145.jpg	 45	 5.445308e-01	 6	 4	 10
BMI_bfr_114	 146.jpg	 46	 7.209628e-01	 8	 2	 10
BMI_bfr_114	 147.jpg	 47	 4.108364e-01	 4	 6	 10
BMI_bfr_114	 148.jpg	 48	 1.888481e-01	 1	 9	 10
BMI_bfr_114	 149.jpg	 49	 5.064329e-01	 5	 5	 10
BMI_bfr_114	 150.jpg	 50	 6.258266e-01	 6	 4	 10
BMI_bfr_114	 151.jpg	 51	 5.052462e-01	 5	 5	 10
BMI_bfr_114	 152.jpg	 52	 2.677461e-01	 2	 8	 10
BMI_bfr_114	 153.jpg	 53	 3.728381e-01	 3	 7	 10
BMI_bfr_114	 154.jpg	 54	 5.516532e-01	 5	 5	 10
BMI_bfr_114	 155.jpg	 55	 6.407206e-01	 7	 3	 10
BMI_bfr_114	 156.jpg	 56	 4.008143e-01	 4	 6	 10
BMI_bfr_114	 157.jpg	 57	 4.557978e-01	 5	 5	 10
BMI_bfr_114	 158.jpg	 58	 3.583670e-01	 4	 6	 10
BMI_bfr_114	 159.jpg	 59	 4.929521e-01	 5	 5	 10
BMI_bfr_114	 160.jpg	 60	 3.580642e-01	 3	 7	 10
