118.jpg	 12	 1	 9.308256e-01	 18
103.jpg	 12	 2	 9.086727e-01	 3
112.jpg	 12	 3	 8.480823e-01	 12
117.jpg	 11	 4	 8.255823e-01	 17
152.jpg	 11	 5	 8.229423e-01	 52
130.jpg	 12	 6	 8.167407e-01	 30
154.jpg	 11	 7	 7.593519e-01	 54
121.jpg	 12	 8	 7.556969e-01	 21
137.jpg	 12	 9	 7.430260e-01	 37
140.jpg	 11	 10	 7.417881e-01	 40
150.jpg	 12	 11	 7.367359e-01	 50
134.jpg	 11	 12	 7.147808e-01	 34
160.jpg	 11	 13	 7.012489e-01	 60
114.jpg	 12	 14	 6.938462e-01	 14
128.jpg	 11	 15	 6.929151e-01	 28
157.jpg	 12	 16	 6.858014e-01	 57
155.jpg	 12	 17	 6.628673e-01	 55
143.jpg	 11	 18	 6.551934e-01	 43
107.jpg	 12	 19	 6.541095e-01	 7
113.jpg	 11	 20	 6.296037e-01	 13
127.jpg	 11	 21	 6.258505e-01	 27
146.jpg	 12	 22	 6.127092e-01	 46
126.jpg	 12	 23	 6.037656e-01	 26
105.jpg	 11	 24	 5.989812e-01	 5
111.jpg	 11	 25	 5.810179e-01	 11
122.jpg	 12	 26	 5.605433e-01	 22
120.jpg	 12	 27	 5.354907e-01	 20
123.jpg	 12	 28	 5.340178e-01	 23
101.jpg	 12	 29	 5.272960e-01	 1
106.jpg	 12	 30	 5.199009e-01	 6
131.jpg	 24	 31	 5.056212e-01	 31
102.jpg	 24	 32	 4.956373e-01	 2
141.jpg	 24	 33	 4.739624e-01	 41
142.jpg	 24	 34	 4.691671e-01	 42
153.jpg	 24	 35	 4.662437e-01	 53
110.jpg	 22	 36	 4.596902e-01	 10
104.jpg	 22	 37	 4.227571e-01	 4
147.jpg	 24	 38	 4.010761e-01	 47
119.jpg	 22	 39	 3.965259e-01	 19
151.jpg	 24	 40	 3.899993e-01	 51
109.jpg	 24	 41	 3.890824e-01	 9
108.jpg	 22	 42	 3.861167e-01	 8
124.jpg	 24	 43	 3.608503e-01	 24
136.jpg	 22	 44	 3.210992e-01	 36
116.jpg	 22	 45	 3.120764e-01	 16
132.jpg	 24	 46	 2.979975e-01	 32
156.jpg	 22	 47	 2.973071e-01	 56
149.jpg	 24	 48	 2.837316e-01	 49
148.jpg	 24	 49	 2.796036e-01	 48
133.jpg	 22	 50	 2.341501e-01	 33
125.jpg	 24	 51	 2.332725e-01	 25
159.jpg	 22	 52	 2.288147e-01	 59
138.jpg	 22	 53	 2.124299e-01	 38
135.jpg	 24	 54	 2.067373e-01	 35
145.jpg	 24	 55	 1.815251e-01	 45
139.jpg	 22	 56	 1.813062e-01	 39
129.jpg	 22	 57	 1.625598e-01	 29
158.jpg	 24	 58	 9.930762e-02	 58
144.jpg	 24	 59	 9.564020e-02	 44
115.jpg	 24	 60	 7.632750e-02	 15

