1	 7	 111.jpg	 1	 1	 1	 1	 25 
2	 40	 152.jpg	 1	 1	 1	 0	 5 
3	 47	 159.jpg	 1	 1	 1	 0	 52 
4	 1	 104.jpg	 1	 1	 1	 1	 37 
5	 25	 134.jpg	 1	 1	 1	 1	 12 
6	 5	 109.jpg	 1	 1	 0	 1	 41 
7	 41	 153.jpg	 1	 1	 0	 0	 35 
8	 24	 133.jpg	 1	 1	 1	 1	 50 
9	 39	 151.jpg	 1	 1	 0	 1	 40 
10	 16	 124.jpg	 1	 1	 0	 0	 43 
11	 29	 138.jpg	 1	 1	 1	 0	 53 
12	 20	 128.jpg	 1	 1	 1	 1	 15 
13	 2	 105.jpg	 1	 1	 1	 0	 24 
14	 44	 156.jpg	 1	 1	 1	 0	 47 
15	 6	 110.jpg	 1	 1	 1	 0	 36 
16	 23	 132.jpg	 1	 1	 0	 1	 46 
17	 35	 147.jpg	 1	 1	 0	 1	 38 
18	 43	 155.jpg	 1	 1	 0	 0	 17 
19	 14	 121.jpg	 1	 1	 0	 0	 8 
20	 11	 116.jpg	 1	 1	 1	 1	 45 
21	 48	 160.jpg	 1	 1	 1	 1	 13 
22	 38	 150.jpg	 1	 1	 0	 1	 11 
23	 17	 125.jpg	 1	 1	 0	 1	 51 
24	 9	 113.jpg	 1	 1	 1	 0	 20 
25	 28	 137.jpg	 1	 1	 0	 0	 9 
26	 18	 126.jpg	 1	 1	 0	 0	 23 
27	 34	 146.jpg	 1	 1	 0	 0	 22 
28	 31	 140.jpg	 1	 1	 1	 0	 10 
29	 13	 119.jpg	 1	 1	 1	 1	 39 
30	 8	 112.jpg	 1	 1	 0	 1	 3 
31	 22	 130.jpg	 1	 1	 0	 1	 6 
32	 4	 108.jpg	 1	 1	 1	 1	 42 
33	 45	 157.jpg	 1	 1	 0	 1	 16 
34	 12	 117.jpg	 1	 1	 1	 1	 4 
35	 3	 107.jpg	 1	 1	 0	 1	 19 
36	 15	 122.jpg	 1	 1	 0	 0	 26 
37	 42	 154.jpg	 1	 1	 1	 1	 7 
