subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BMI_bfr_114	 1	 5.167316e-01	 120.jpg	 140.jpg	 20	 40	 u	 0	 3.178953e+02
BMI_bfr_114	 2	 4.020652e+00	 155.jpg	 135.jpg	 55	 35	 i	 0	 3.804292e+02
BMI_bfr_114	 3	 7.524563e+00	 138.jpg	 134.jpg	 38	 34	 u	 0	 3.191651e+02
BMI_bfr_114	 4	 1.102848e+01	 142.jpg	 114.jpg	 42	 14	 i	 0	 4.379332e+02
BMI_bfr_114	 5	 1.451572e+01	 125.jpg	 140.jpg	 25	 40	 u	 0	 5.170756e+02
BMI_bfr_114	 6	 1.801964e+01	 107.jpg	 120.jpg	 7	 20	 i	 0	 6.020678e+02
BMI_bfr_114	 7	 2.152355e+01	 140.jpg	 152.jpg	 40	 52	 u	 0	 3.833389e+02
BMI_bfr_114	 8	 2.502747e+01	 132.jpg	 155.jpg	 32	 55	 i	 0	 3.558113e+02
BMI_bfr_114	 9	 2.853140e+01	 117.jpg	 158.jpg	 17	 58	 u	 0	 3.282656e+02
BMI_bfr_114	 10	 3.201863e+01	 157.jpg	 117.jpg	 57	 17	 i	 0	 7.224911e+02
BMI_bfr_114	 11	 3.552256e+01	 108.jpg	 159.jpg	 8	 59	 u	 0	 4.362049e+02
BMI_bfr_114	 12	 3.902647e+01	 113.jpg	 103.jpg	 13	 3	 i	 0	 2.849924e+02
BMI_bfr_114	 13	 4.253038e+01	 131.jpg	 138.jpg	 31	 38	 i	 0	 4.261920e+02
BMI_bfr_114	 14	 4.601761e+01	 157.jpg	 112.jpg	 57	 12	 u	 0	 3.591344e+02
BMI_bfr_114	 15	 4.952154e+01	 101.jpg	 154.jpg	 1	 54	 i	 0	 3.090904e+02
BMI_bfr_114	 16	 5.302546e+01	 122.jpg	 125.jpg	 22	 25	 u	 0	 3.828662e+02
BMI_bfr_114	 17	 5.652938e+01	 128.jpg	 127.jpg	 28	 27	 i	 0	 2.540836e+02
BMI_bfr_114	 18	 6.001662e+01	 157.jpg	 128.jpg	 57	 28	 u	 0	 2.995016e+02
BMI_bfr_114	 19	 6.352053e+01	 151.jpg	 148.jpg	 51	 48	 u	 0	 3.169972e+02
BMI_bfr_114	 20	 6.702445e+01	 154.jpg	 137.jpg	 54	 37	 i	 0	 2.669905e+02
BMI_bfr_114	 21	 7.052838e+01	 119.jpg	 156.jpg	 19	 56	 u	 0	 3.519609e+02
BMI_bfr_114	 22	 7.401560e+01	 117.jpg	 122.jpg	 17	 22	 i	 0	 3.298986e+02
BMI_bfr_114	 23	 7.751952e+01	 156.jpg	 115.jpg	 56	 15	 u	 0	 2.911360e+02
BMI_bfr_114	 24	 8.102344e+01	 116.jpg	 112.jpg	 16	 12	 i	 0	 2.411607e+02
BMI_bfr_114	 25	 8.452736e+01	 152.jpg	 104.jpg	 52	 4	 i	 0	 4.499200e+02
BMI_bfr_114	 26	 8.803128e+01	 111.jpg	 112.jpg	 11	 12	 u	 0	 4.336116e+02
BMI_bfr_114	 27	 9.151851e+01	 148.jpg	 106.jpg	 48	 6	 i	 0	 4.454102e+02
BMI_bfr_114	 28	 9.502244e+01	 136.jpg	 149.jpg	 36	 49	 i	 0	 3.166197e+02
BMI_bfr_114	 29	 9.852635e+01	 105.jpg	 114.jpg	 5	 14	 u	 0	 2.440242e+02
BMI_bfr_114	 30	 1.020303e+02	 125.jpg	 139.jpg	 25	 39	 i	 0	 4.077769e+02
BMI_bfr_114	 31	 1.055175e+02	 108.jpg	 103.jpg	 8	 3	 u	 0	 2.957117e+02
BMI_bfr_114	 32	 1.090214e+02	 152.jpg	 146.jpg	 52	 46	 i	 0	 3.469889e+02
BMI_bfr_114	 33	 1.125253e+02	 156.jpg	 126.jpg	 56	 26	 u	 0	 2.857069e+02
BMI_bfr_114	 34	 1.160293e+02	 151.jpg	 101.jpg	 51	 1	 i	 0	 2.469281e+02
BMI_bfr_114	 35	 1.195165e+02	 115.jpg	 111.jpg	 15	 11	 u	 0	 2.361220e+02
BMI_bfr_114	 36	 1.230204e+02	 138.jpg	 116.jpg	 38	 16	 i	 0	 2.536132e+02
