subjectID order itemIndABC runtrial isOld? subjectAnswer onsettime Name resp_choice RT bidInd isBeep? 
BMI_bf_116	 2	 34	 1	 1	 1	 3.104140e-02	 119.tif	 i	 2.892876e+00	 7	 0	 
BMI_bf_116	 2	 22	 2	 1	 1	 3.981049e+00	 102.tif	 i	 1.766817e+00	 14	 1	 
BMI_bf_116	 2	 27	 3	 1	 1	 6.797953e+00	 111.tif	 i	 1.045886e+00	 11	 1	 
BMI_bf_116	 2	 56	 4	 0	 0	 8.898010e+00	 416.tif	 u	 1.225772e+00	 0	 0	 
BMI_bf_116	 2	 33	 5	 1	 1	 1.116470e+01	 118.tif	 i	 1.023057e+00	 9	 1	 
BMI_bf_116	 2	 43	 6	 0	 0	 1.323140e+01	 403.tif	 u	 1.220314e+00	 0	 0	 
BMI_bf_116	 2	 2	 7	 1	 1	 1.549811e+01	 003.tif	 i	 1.033571e+00	 37	 0	 
BMI_bf_116	 2	 39	 8	 1	 1	 1.758140e+01	 126.tif	 i	 7.822405e-01	 15	 0	 
BMI_bf_116	 2	 13	 9	 1	 1	 1.941477e+01	 019.tif	 i	 9.968295e-01	 51	 1	 
BMI_bf_116	 2	 3	 10	 1	 1	 2.146487e+01	 004.tif	 i	 8.266954e-01	 54	 1	 
BMI_bf_116	 2	 31	 11	 1	 1	 2.333144e+01	 116.tif	 i	 8.160983e-01	 21	 0	 
BMI_bf_116	 2	 41	 12	 0	 0	 2.519821e+01	 401.tif	 u	 8.452950e-01	 0	 0	 
BMI_bf_116	 2	 32	 13	 1	 1	 2.709833e+01	 117.tif	 i	 9.451391e-01	 50	 0	 
BMI_bf_116	 2	 42	 14	 0	 0	 2.909833e+01	 402.tif	 u	 8.490771e-01	 0	 0	 
BMI_bf_116	 2	 44	 15	 0	 0	 3.099837e+01	 404.tif	 u	 8.770216e-01	 0	 0	 
BMI_bf_116	 2	 45	 16	 0	 0	 3.291506e+01	 405.tif	 u	 8.562878e-01	 0	 0	 
BMI_bf_116	 2	 54	 17	 0	 0	 3.481510e+01	 414.tif	 u	 8.202140e-01	 0	 0	 
BMI_bf_116	 2	 15	 18	 1	 1	 3.668180e+01	 023.tif	 i	 8.254931e-01	 45	 0	 
BMI_bf_116	 2	 46	 19	 0	 0	 3.854850e+01	 406.tif	 u	 8.787498e-01	 0	 0	 
BMI_bf_116	 2	 55	 20	 0	 0	 4.048198e+01	 415.tif	 u	 9.212390e-01	 0	 0	 
BMI_bf_116	 2	 49	 21	 0	 0	 4.244858e+01	 409.tif	 u	 7.625952e-01	 0	 0	 
BMI_bf_116	 2	 50	 22	 0	 0	 4.426527e+01	 410.tif	 u	 1.425838e+00	 0	 0	 
BMI_bf_116	 2	 16	 23	 1	 1	 4.673197e+01	 024.tif	 i	 1.071122e+00	 42	 0	 
BMI_bf_116	 2	 21	 24	 1	 1	 4.884867e+01	 101.tif	 i	 7.143999e-01	 19	 1	 
BMI_bf_116	 2	 5	 25	 1	 1	 5.061537e+01	 006.tif	 i	 6.676619e-01	 39	 0	 
BMI_bf_116	 2	 60	 26	 0	 0	 5.233206e+01	 420.tif	 u	 9.829378e-01	 0	 0	 
BMI_bf_116	 2	 28	 27	 1	 1	 5.436546e+01	 113.tif	 i	 9.175040e-01	 13	 0	 
BMI_bf_116	 2	 48	 28	 0	 0	 5.633213e+01	 408.tif	 u	 7.668054e-01	 0	 0	 
BMI_bf_116	 2	 47	 29	 0	 0	 5.814884e+01	 407.tif	 u	 8.140547e-01	 0	 0	 
BMI_bf_116	 2	 20	 30	 1	 1	 6.001553e+01	 030.tif	 i	 8.753363e-01	 20	 0	 
BMI_bf_116	 2	 1	 31	 1	 1	 6.193225e+01	 001.tif	 i	 8.705819e-01	 46	 1	 
BMI_bf_116	 2	 35	 32	 1	 1	 6.384893e+01	 121.tif	 i	 1.761840e+00	 24	 0	 
BMI_bf_116	 2	 24	 33	 1	 1	 6.666567e+01	 106.tif	 i	 7.530680e-01	 26	 1	 
BMI_bf_116	 2	 8	 34	 1	 1	 6.846569e+01	 011.tif	 i	 6.170314e-01	 35	 1	 
BMI_bf_116	 2	 11	 35	 1	 1	 7.013239e+01	 017.tif	 i	 1.382276e+00	 25	 0	 
BMI_bf_116	 2	 25	 36	 1	 1	 7.256577e+01	 108.tif	 i	 7.248560e-01	 16	 1	 
BMI_bf_116	 2	 18	 37	 1	 1	 7.433246e+01	 028.tif	 i	 9.741371e-01	 38	 1	 
BMI_bf_116	 2	 38	 38	 1	 1	 7.634909e+01	 125.tif	 i	 7.734782e-01	 48	 1	 
BMI_bf_116	 2	 53	 39	 0	 0	 7.816585e+01	 413.tif	 u	 8.686828e-01	 0	 0	 
BMI_bf_116	 2	 59	 40	 0	 0	 8.008254e+01	 419.tif	 u	 6.959566e-01	 0	 0	 
BMI_bf_116	 2	 6	 41	 1	 1	 8.183260e+01	 007.tif	 i	 9.058615e-01	 53	 0	 
BMI_bf_116	 2	 26	 42	 1	 1	 8.378263e+01	 110.tif	 i	 9.957956e-01	 10	 0	 
BMI_bf_116	 2	 40	 43	 1	 1	 8.583268e+01	 130.tif	 i	 1.441704e+00	 17	 1	 
BMI_bf_116	 2	 12	 44	 1	 1	 8.831595e+01	 018.tif	 i	 8.943942e-01	 49	 1	 
BMI_bf_116	 2	 36	 45	 1	 1	 9.024940e+01	 123.tif	 i	 2.232880e+00	 23	 1	 
BMI_bf_116	 2	 23	 46	 1	 1	 9.353278e+01	 103.tif	 i	 2.413438e+00	 12	 0	 
BMI_bf_116	 2	 9	 47	 1	 1	 9.699953e+01	 013.tif	 i	 7.706527e-01	 44	 0	 
BMI_bf_116	 2	 30	 48	 1	 1	 9.881620e+01	 115.tif	 i	 9.379495e-01	 22	 1	 
BMI_bf_116	 2	 52	 49	 0	 0	 1.007996e+02	 412.tif	 u	 6.905402e-01	 0	 0	 
BMI_bf_116	 2	 58	 50	 0	 0	 1.025329e+02	 418.tif	 u	 8.851612e-01	 0	 0	 
BMI_bf_116	 2	 37	 51	 1	 1	 1.044663e+02	 124.tif	 i	 7.437514e-01	 8	 1	 
BMI_bf_116	 2	 10	 52	 1	 1	 1.062495e+02	 015.tif	 i	 6.084970e-01	 47	 0	 
BMI_bf_116	 2	 19	 53	 1	 1	 1.078996e+02	 029.tif	 i	 6.384299e-01	 18	 0	 
BMI_bf_116	 2	 29	 54	 1	 1	 1.095831e+02	 114.tif	 i	 1.458893e+00	 43	 1	 
BMI_bf_116	 2	 4	 55	 1	 1	 1.120830e+02	 005.tif	 i	 5.828859e-01	 41	 1	 
BMI_bf_116	 2	 17	 56	 1	 1	 1.137165e+02	 027.tif	 i	 5.494338e-01	 36	 0	 
BMI_bf_116	 2	 51	 57	 0	 0	 1.153165e+02	 411.tif	 u	 8.293289e-01	 0	 0	 
BMI_bf_116	 2	 57	 58	 0	 0	 1.171999e+02	 417.tif	 u	 7.059385e-01	 0	 0	 
BMI_bf_116	 2	 14	 59	 1	 1	 1.189498e+02	 021.tif	 i	 8.439514e-01	 52	 0	 
BMI_bf_116	 2	 7	 60	 1	 1	 1.208333e+02	 010.tif	 i	 1.744455e+00	 40	 1	 
