Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
BMI_bf_120	 001.tif	 1	 3.986337e-01	 4	 6	 10
BMI_bf_120	 002.tif	 2	 2.959239e-01	 3	 7	 10
BMI_bf_120	 003.tif	 3	 6.270002e-01	 7	 3	 10
BMI_bf_120	 004.tif	 4	 2.040458e-01	 2	 8	 10
BMI_bf_120	 005.tif	 5	 2.800897e-01	 2	 8	 10
BMI_bf_120	 006.tif	 6	 1.482483e-01	 1	 9	 10
BMI_bf_120	 007.tif	 7	 4.784850e-01	 5	 5	 10
BMI_bf_120	 008.tif	 8	 3.161535e-01	 3	 7	 10
BMI_bf_120	 009.tif	 9	 3.873598e-01	 5	 5	 10
BMI_bf_120	 010.tif	 10	 5.943343e-01	 6	 4	 10
BMI_bf_120	 011.tif	 11	 5.150246e-01	 5	 5	 10
BMI_bf_120	 012.tif	 12	 1.538441e-01	 1	 9	 10
BMI_bf_120	 013.tif	 13	 4.935169e-01	 5	 5	 10
BMI_bf_120	 014.tif	 14	 3.507131e-01	 3	 7	 10
BMI_bf_120	 015.tif	 15	 4.579958e-01	 4	 6	 10
BMI_bf_120	 016.tif	 16	 4.213149e-01	 4	 6	 10
BMI_bf_120	 017.tif	 17	 3.151390e-01	 3	 7	 10
BMI_bf_120	 018.tif	 18	 2.104639e-01	 2	 8	 10
BMI_bf_120	 019.tif	 19	 4.697017e-01	 4	 6	 10
BMI_bf_120	 020.tif	 20	 6.133248e-01	 6	 4	 10
BMI_bf_120	 021.tif	 21	 3.241051e-01	 3	 7	 10
BMI_bf_120	 022.tif	 22	 4.347040e-01	 4	 6	 10
BMI_bf_120	 023.tif	 23	 1.016172e-01	 0	 10	 10
BMI_bf_120	 024.tif	 24	 4.413735e-01	 4	 6	 10
BMI_bf_120	 025.tif	 25	 4.851382e-01	 4	 6	 10
BMI_bf_120	 026.tif	 26	 5.049063e-01	 6	 4	 10
BMI_bf_120	 027.tif	 27	 5.421319e-01	 6	 4	 10
BMI_bf_120	 028.tif	 28	 4.814481e-01	 5	 5	 10
BMI_bf_120	 029.tif	 29	 3.786873e-01	 4	 6	 10
BMI_bf_120	 030.tif	 30	 5.448857e-01	 6	 4	 10
BMI_bf_120	 101.tif	 31	 7.357323e-01	 8	 2	 10
BMI_bf_120	 102.tif	 32	 7.370856e-01	 8	 2	 10
BMI_bf_120	 103.tif	 33	 6.037730e-01	 7	 3	 10
BMI_bf_120	 104.tif	 34	 6.410815e-01	 6	 4	 10
BMI_bf_120	 105.tif	 35	 2.077132e-01	 1	 9	 10
BMI_bf_120	 106.tif	 36	 4.701446e-01	 4	 6	 10
BMI_bf_120	 107.tif	 37	 2.616621e-01	 2	 8	 10
BMI_bf_120	 108.tif	 38	 6.480450e-01	 7	 3	 10
BMI_bf_120	 109.tif	 39	 7.757926e-01	 8	 2	 10
BMI_bf_120	 110.tif	 40	 6.207552e-01	 7	 3	 10
BMI_bf_120	 111.tif	 41	 8.029858e-01	 9	 1	 10
BMI_bf_120	 112.tif	 42	 4.402379e-01	 4	 6	 10
BMI_bf_120	 113.tif	 43	 5.856012e-01	 5	 5	 10
BMI_bf_120	 114.tif	 44	 5.535063e-01	 5	 5	 10
BMI_bf_120	 115.tif	 45	 3.978031e-01	 3	 7	 10
BMI_bf_120	 116.tif	 46	 7.535213e-01	 9	 1	 10
BMI_bf_120	 117.tif	 47	 2.389987e-01	 2	 8	 10
BMI_bf_120	 118.tif	 48	 5.677918e-01	 6	 4	 10
BMI_bf_120	 119.tif	 49	 6.877336e-01	 7	 3	 10
BMI_bf_120	 120.tif	 50	 4.059140e-01	 3	 7	 10
BMI_bf_120	 121.tif	 51	 5.864282e-01	 6	 4	 10
BMI_bf_120	 122.tif	 52	 7.650032e-01	 7	 3	 10
BMI_bf_120	 123.tif	 53	 4.733030e-01	 5	 5	 10
BMI_bf_120	 124.tif	 54	 7.807698e-01	 9	 1	 10
BMI_bf_120	 125.tif	 55	 3.674687e-01	 4	 6	 10
BMI_bf_120	 126.tif	 56	 8.083306e-01	 9	 1	 10
BMI_bf_120	 127.tif	 57	 7.355126e-01	 8	 2	 10
BMI_bf_120	 128.tif	 58	 7.131524e-01	 7	 3	 10
BMI_bf_120	 129.tif	 59	 7.245913e-01	 7	 3	 10
BMI_bf_120	 130.tif	 60	 9.392512e-01	 10	 0	 10
