subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
BMI_bf_127	 1	 011.tif	 10	 18	 1	 1	 1	 1	 1	 2.724791e-02	 u	 7.991893e+00 
BMI_bf_127	 1	 016.tif	 13	 44	 2	 1	 1	 1	 0	 9.060630e+00	 i	 3.094303e+00 
BMI_bf_127	 1	 124.tif	 37	 13	 3	 1	 1	 1	 1	 1.321035e+01	 u	 1.048461e+00 
BMI_bf_127	 1	 029.tif	 21	 41	 4	 1	 1	 0	 0	 1.531044e+01	 i	 1.148242e+00 
BMI_bf_127	 1	 108.tif	 28	 16	 5	 1	 1	 0	 1	 1.751038e+01	 u	 1.044172e+00 
BMI_bf_127	 1	 116.tif	 34	 23	 6	 1	 1	 0	 1	 1.959366e+01	 u	 1.760729e+00 
BMI_bf_127	 1	 115.tif	 33	 19	 7	 1	 1	 0	 0	 2.239362e+01	 i	 1.504600e+00 
BMI_bf_127	 1	 002.tif	 2	 21	 8	 1	 1	 1	 1	 2.494354e+01	 u	 1.034561e+00 
BMI_bf_127	 1	 026.tif	 19	 36	 9	 1	 1	 1	 0	 2.702683e+01	 i	 1.167160e+00 
BMI_bf_127	 1	 008.tif	 8	 52	 10	 1	 1	 1	 0	 2.924344e+01	 i	 1.046370e+00 
BMI_bf_127	 1	 006.tif	 6	 54	 11	 1	 1	 0	 0	 3.134338e+01	 i	 9.943284e-01 
BMI_bf_127	 1	 110.tif	 29	 14	 12	 1	 1	 0	 1	 3.337660e+01	 u	 9.690009e-01 
BMI_bf_127	 1	 128.tif	 38	 24	 13	 1	 1	 1	 0	 3.539328e+01	 i	 1.552184e+00 
BMI_bf_127	 1	 118.tif	 35	 53	 14	 1	 1	 1	 0	 3.799324e+01	 i	 1.360085e+00 
BMI_bf_127	 1	 015.tif	 12	 9	 15	 1	 1	 0	 1	 4.039318e+01	 u	 9.120257e-01 
BMI_bf_127	 1	 005.tif	 5	 20	 16	 1	 1	 1	 0	 4.235980e+01	 i	 1.305268e+00 
BMI_bf_127	 1	 129.tif	 39	 17	 17	 1	 1	 0	 0	 4.470974e+01	 i	 8.352118e-01 
BMI_bf_127	 1	 021.tif	 15	 42	 18	 1	 1	 1	 0	 4.659301e+01	 i	 1.071818e+00 
BMI_bf_127	 1	 113.tif	 31	 8	 19	 1	 1	 0	 1	 4.870949e+01	 u	 1.251197e+00 
BMI_bf_127	 1	 130.tif	 40	 40	 20	 1	 1	 0	 0	 5.100957e+01	 i	 9.670014e-01 
BMI_bf_127	 1	 010.tif	 9	 11	 21	 1	 1	 0	 1	 5.302620e+01	 u	 7.422665e-01 
BMI_bf_127	 1	 111.tif	 30	 22	 22	 1	 1	 0	 1	 5.480950e+01	 u	 8.868406e-01 
BMI_bf_127	 1	 106.tif	 26	 38	 23	 1	 1	 0	 0	 5.674278e+01	 i	 1.801418e+00 
BMI_bf_127	 1	 007.tif	 7	 7	 24	 1	 1	 1	 1	 5.959271e+01	 u	 1.167341e+00 
BMI_bf_127	 1	 012.tif	 11	 37	 25	 1	 1	 1	 0	 6.180919e+01	 i	 1.014731e+00 
BMI_bf_127	 1	 120.tif	 36	 49	 26	 1	 1	 0	 0	 6.387593e+01	 i	 8.518879e-01 
BMI_bf_127	 1	 025.tif	 18	 47	 27	 1	 1	 1	 0	 6.577589e+01	 i	 1.327776e+00 
BMI_bf_127	 1	 023.tif	 16	 46	 28	 1	 1	 0	 0	 6.815917e+01	 i	 9.443876e-01 
BMI_bf_127	 1	 102.tif	 22	 10	 29	 1	 1	 1	 1	 7.014246e+01	 u	 8.409851e-01 
BMI_bf_127	 1	 004.tif	 4	 48	 30	 1	 1	 0	 0	 7.202574e+01	 i	 7.255981e-01 
BMI_bf_127	 1	 003.tif	 3	 43	 31	 1	 1	 0	 0	 7.379239e+01	 i	 6.948510e-01 
BMI_bf_127	 1	 104.tif	 24	 12	 32	 1	 1	 1	 0	 7.554234e+01	 i	 1.000726e+00 
BMI_bf_127	 1	 103.tif	 23	 39	 33	 1	 1	 1	 1	 7.759228e+01	 u	 1.118703e+00 
BMI_bf_127	 1	 027.tif	 20	 51	 34	 1	 1	 0	 0	 7.975889e+01	 i	 9.359800e-01 
BMI_bf_127	 1	 105.tif	 25	 35	 35	 1	 1	 0	 0	 8.174218e+01	 i	 1.096558e+00 
BMI_bf_127	 1	 001.tif	 1	 45	 36	 1	 1	 1	 0	 8.389211e+01	 i	 1.026503e+00 
BMI_bf_127	 1	 020.tif	 14	 15	 37	 1	 1	 1	 1	 8.595875e+01	 u	 1.615706e+00 
BMI_bf_127	 1	 024.tif	 17	 26	 38	 1	 1	 0	 1	 8.862521e+01	 u	 7.891441e-01 
BMI_bf_127	 1	 114.tif	 32	 25	 39	 1	 1	 1	 1	 9.045864e+01	 u	 1.155577e+00 
BMI_bf_127	 1	 107.tif	 27	 50	 40	 1	 1	 1	 0	 9.265859e+01	 i	 8.035052e-01 
