subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BMI_bf_103	 1	 5.163326e-01	 001.tif	 119.tif	 1	 49	 i	 0	 1.688096e+03
BMI_bf_103	 2	 4.016224e+00	 129.tif	 102.tif	 59	 32	 i	 0	 9.960264e+02
BMI_bf_103	 3	 7.532789e+00	 113.tif	 116.tif	 43	 46	 u	 0	 1.495199e+03
BMI_bf_103	 4	 1.103263e+01	 121.tif	 117.tif	 51	 47	 u	 0	 1.155145e+03
BMI_bf_103	 5	 1.453260e+01	 110.tif	 028.tif	 40	 28	 i	 0	 1.214953e+03
BMI_bf_103	 6	 1.803250e+01	 106.tif	 116.tif	 36	 46	 u	 0	 1.338727e+03
BMI_bf_103	 7	 2.153239e+01	 119.tif	 011.tif	 49	 11	 u	 0	 1.462679e+03
BMI_bf_103	 8	 2.503228e+01	 102.tif	 013.tif	 32	 13	 u	 0	 8.825674e+02
BMI_bf_103	 9	 2.853217e+01	 023.tif	 016.tif	 23	 16	 i	 0	 1.606436e+03
BMI_bf_103	 10	 3.203208e+01	 022.tif	 018.tif	 22	 18	 i	 0	 1.242270e+03
BMI_bf_103	 11	 3.553198e+01	 003.tif	 022.tif	 3	 22	 i	 0	 1.670207e+03
BMI_bf_103	 12	 3.903187e+01	 023.tif	 022.tif	 23	 22	 i	 0	 9.540566e+02
BMI_bf_103	 13	 4.253177e+01	 130.tif	 123.tif	 60	 53	 i	 0	 1.909895e+03
BMI_bf_103	 14	 4.603168e+01	 108.tif	 120.tif	 38	 50	 u	 0	 1.433796e+03
BMI_bf_103	 15	 4.953161e+01	 012.tif	 009.tif	 12	 9	 u	 0	 1.309631e+03
BMI_bf_103	 16	 5.303146e+01	 029.tif	 006.tif	 29	 6	 u	 0	 2.113515e+03
BMI_bf_103	 17	 5.653136e+01	 005.tif	 109.tif	 5	 39	 i	 0	 1.589411e+03
BMI_bf_103	 18	 6.003126e+01	 109.tif	 124.tif	 39	 54	 u	 0	 1.361302e+03
BMI_bf_103	 19	 6.353114e+01	 016.tif	 120.tif	 16	 50	 u	 0	 1.725167e+03
BMI_bf_103	 20	 6.703105e+01	 027.tif	 118.tif	 27	 48	 i	 0	 1.417055e+03
BMI_bf_103	 21	 7.053095e+01	 011.tif	 023.tif	 11	 23	 u	 0	 1.180946e+03
BMI_bf_103	 22	 7.403083e+01	 016.tif	 108.tif	 16	 38	 i	 0	 8.408605e+02
BMI_bf_103	 23	 7.753074e+01	 020.tif	 016.tif	 20	 16	 u	 0	 1.308675e+03
BMI_bf_103	 24	 8.103063e+01	 124.tif	 121.tif	 54	 51	 i	 0	 1.224564e+03
BMI_bf_103	 25	 8.453053e+01	 106.tif	 120.tif	 36	 50	 u	 0	 1.220441e+03
BMI_bf_103	 26	 8.803042e+01	 010.tif	 016.tif	 10	 16	 u	 0	 8.883400e+02
BMI_bf_103	 27	 9.153033e+01	 027.tif	 128.tif	 27	 58	 i	 0	 1.132189e+03
BMI_bf_103	 28	 9.503023e+01	 002.tif	 007.tif	 2	 7	 i	 0	 1.128060e+03
BMI_bf_103	 29	 9.853011e+01	 006.tif	 015.tif	 6	 15	 i	 0	 1.067952e+03
BMI_bf_103	 30	 1.020300e+02	 103.tif	 029.tif	 33	 29	 u	 0	 1.023825e+03
BMI_bf_103	 31	 1.055299e+02	 005.tif	 115.tif	 5	 45	 i	 0	 8.997084e+02
BMI_bf_103	 32	 1.090298e+02	 103.tif	 018.tif	 33	 18	 u	 0	 1.119572e+03
BMI_bf_103	 33	 1.125297e+02	 102.tif	 128.tif	 32	 58	 u	 0	 8.914621e+02
BMI_bf_103	 34	 1.160296e+02	 106.tif	 122.tif	 36	 52	 i	 0	 1.247355e+03
BMI_bf_103	 35	 1.195295e+02	 111.tif	 106.tif	 41	 36	 u	 0	 8.672136e+02
BMI_bf_103	 36	 1.230294e+02	 001.tif	 015.tif	 1	 15	 i	 0	 1.263055e+03
BMI_bf_103	 37	 1.265293e+02	 110.tif	 025.tif	 40	 25	 u	 0	 9.549420e+02
BMI_bf_103	 38	 1.300292e+02	 103.tif	 130.tif	 33	 60	 i	 0	 1.678774e+03
BMI_bf_103	 39	 1.335291e+02	 014.tif	 110.tif	 14	 40	 i	 0	 1.242674e+03
BMI_bf_103	 40	 1.370290e+02	 101.tif	 030.tif	 31	 30	 u	 0	 1.134560e+03
BMI_bf_103	 41	 1.405289e+02	 015.tif	 004.tif	 15	 4	 u	 0	 1.498410e+03
BMI_bf_103	 42	 1.440288e+02	 114.tif	 015.tif	 44	 15	 i	 0	 1.366292e+03
BMI_bf_103	 43	 1.475286e+02	 122.tif	 029.tif	 52	 29	 u	 0	 1.266220e+03
BMI_bf_103	 44	 1.510286e+02	 005.tif	 018.tif	 5	 18	 i	 0	 1.822009e+03
BMI_bf_103	 45	 1.545285e+02	 013.tif	 027.tif	 13	 27	 u	 0	 9.299107e+02
BMI_bf_103	 46	 1.580284e+02	 027.tif	 011.tif	 27	 11	 i	 0	 1.741748e+03
BMI_bf_103	 47	 1.615283e+02	 027.tif	 004.tif	 27	 4	 i	 0	 1.337659e+03
BMI_bf_103	 48	 1.650282e+02	 129.tif	 023.tif	 59	 23	 u	 0	 1.149555e+03
BMI_bf_103	 49	 1.685281e+02	 126.tif	 023.tif	 56	 23	 u	 0	 1.017428e+03
BMI_bf_103	 50	 1.720278e+02	 029.tif	 014.tif	 29	 14	 i	 0	 1.237397e+03
BMI_bf_103	 51	 1.755278e+02	 117.tif	 013.tif	 47	 13	 i	 0	 1.945107e+03
BMI_bf_103	 52	 1.790278e+02	 005.tif	 121.tif	 5	 51	 i	 0	 9.650489e+02
BMI_bf_103	 53	 1.825276e+02	 017.tif	 113.tif	 17	 43	 i	 0	 1.616888e+03
BMI_bf_103	 54	 1.860275e+02	 119.tif	 015.tif	 49	 15	 u	 0	 1.660767e+03
BMI_bf_103	 55	 1.895274e+02	 013.tif	 129.tif	 13	 59	 u	 0	 1.432658e+03
BMI_bf_103	 56	 1.930273e+02	 020.tif	 126.tif	 20	 56	 i	 0	 1.228496e+03
BMI_bf_103	 57	 1.965272e+02	 010.tif	 120.tif	 10	 50	 u	 0	 1.432397e+03
BMI_bf_103	 58	 2.000271e+02	 020.tif	 027.tif	 20	 27	 u	 0	 1.468278e+03
BMI_bf_103	 59	 2.035271e+02	 005.tif	 103.tif	 5	 33	 i	 0	 1.272112e+03
BMI_bf_103	 60	 2.070269e+02	 125.tif	 005.tif	 55	 5	 u	 0	 1.172053e+03
BMI_bf_103	 61	 2.105268e+02	 006.tif	 020.tif	 6	 20	 i	 0	 1.111933e+03
BMI_bf_103	 62	 2.140266e+02	 117.tif	 007.tif	 47	 7	 u	 0	 2.075893e+03
BMI_bf_103	 63	 2.175266e+02	 016.tif	 007.tif	 16	 7	 i	 0	 1.383673e+03
BMI_bf_103	 64	 2.210265e+02	 110.tif	 030.tif	 40	 30	 u	 0	 8.755589e+02
BMI_bf_103	 65	 2.245263e+02	 126.tif	 030.tif	 56	 30	 u	 0	 1.151503e+03
BMI_bf_103	 66	 2.280263e+02	 008.tif	 108.tif	 8	 38	 i	 0	 1.611266e+03
BMI_bf_103	 67	 2.315262e+02	 016.tif	 014.tif	 16	 14	 i	 0	 1.703117e+03
BMI_bf_103	 68	 2.350260e+02	 115.tif	 014.tif	 45	 14	 i	 0	 6.751225e+02
BMI_bf_103	 69	 2.385260e+02	 007.tif	 023.tif	 7	 23	 u	 0	 2.398837e+03
BMI_bf_103	 70	 2.420259e+02	 017.tif	 010.tif	 17	 10	 i	 0	 1.474778e+03
