subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BMI_bf_128	 1	 5.162533e-01	 120.tif	 108.tif	 50	 38	 i	 0	 1.627614e+03
BMI_bf_128	 2	 4.016249e+00	 028.tif	 101.tif	 28	 31	 i	 0	 1.743407e+03
BMI_bf_128	 3	 7.516091e+00	 021.tif	 110.tif	 21	 40	 i	 0	 1.451338e+03
BMI_bf_128	 4	 1.101608e+01	 003.tif	 106.tif	 3	 36	 i	 0	 2.423079e+03
BMI_bf_128	 5	 1.451593e+01	 115.tif	 113.tif	 45	 43	 i	 0	 1.523073e+03
BMI_bf_128	 6	 1.801592e+01	 001.tif	 101.tif	 1	 31	 i	 0	 1.798902e+03
BMI_bf_128	 7	 2.151576e+01	 114.tif	 012.tif	 44	 12	 u	 0	 1.642860e+03
BMI_bf_128	 8	 2.501575e+01	 021.tif	 023.tif	 21	 23	 u	 0	 1.598666e+03
BMI_bf_128	 9	 2.851560e+01	 127.tif	 125.tif	 57	 55	 u	 0	 1.274569e+03
BMI_bf_128	 10	 3.201558e+01	 118.tif	 012.tif	 48	 12	 u	 0	 1.334434e+03
BMI_bf_128	 11	 3.551542e+01	 105.tif	 122.tif	 35	 52	 i	 0	 1.762356e+03
BMI_bf_128	 12	 3.901543e+01	 114.tif	 102.tif	 44	 32	 i	 0	 1.342167e+03
BMI_bf_128	 13	 4.251527e+01	 013.tif	 107.tif	 13	 37	 u	 0	 1.082136e+03
BMI_bf_128	 14	 4.601525e+01	 006.tif	 120.tif	 6	 50	 i	 0	 2.061894e+03
BMI_bf_128	 15	 4.951510e+01	 001.tif	 006.tif	 1	 6	 u	 0	 1.913840e+03
BMI_bf_128	 16	 5.301510e+01	 017.tif	 019.tif	 17	 19	 i	 0	 1.485664e+03
BMI_bf_128	 17	 5.651493e+01	 112.tif	 123.tif	 42	 53	 i	 0	 1.025649e+03
BMI_bf_128	 18	 6.001493e+01	 126.tif	 120.tif	 56	 50	 u	 0	 1.165434e+03
BMI_bf_128	 19	 6.351478e+01	 023.tif	 127.tif	 23	 57	 i	 0	 8.733631e+02
BMI_bf_128	 20	 6.701476e+01	 027.tif	 025.tif	 27	 25	 i	 0	 1.253167e+03
BMI_bf_128	 21	 7.051462e+01	 005.tif	 102.tif	 5	 32	 i	 0	 1.385111e+03
BMI_bf_128	 22	 7.401460e+01	 006.tif	 125.tif	 6	 55	 i	 0	 1.252916e+03
BMI_bf_128	 23	 7.751445e+01	 126.tif	 006.tif	 56	 6	 u	 0	 1.416856e+03
BMI_bf_128	 24	 8.101444e+01	 005.tif	 012.tif	 5	 12	 u	 0	 9.087113e+02
BMI_bf_128	 25	 8.451428e+01	 030.tif	 003.tif	 30	 3	 u	 0	 1.304601e+03
BMI_bf_128	 26	 8.801427e+01	 003.tif	 124.tif	 3	 54	 i	 0	 1.164424e+03
BMI_bf_128	 27	 9.151411e+01	 125.tif	 128.tif	 55	 58	 i	 0	 1.328373e+03
BMI_bf_128	 28	 9.501418e+01	 106.tif	 117.tif	 36	 47	 u	 0	 1.260102e+03
BMI_bf_128	 29	 9.851396e+01	 114.tif	 126.tif	 44	 56	 i	 0	 1.392104e+03
BMI_bf_128	 30	 1.020139e+02	 013.tif	 102.tif	 13	 32	 i	 0	 1.179929e+03
BMI_bf_128	 31	 1.055138e+02	 103.tif	 117.tif	 33	 47	 i	 0	 1.959809e+03
BMI_bf_128	 32	 1.090138e+02	 106.tif	 116.tif	 36	 46	 i	 0	 1.043694e+03
BMI_bf_128	 33	 1.125137e+02	 103.tif	 002.tif	 33	 2	 u	 0	 1.495562e+03
BMI_bf_128	 34	 1.160303e+02	 122.tif	 006.tif	 52	 6	 u	 0	 1.466705e+03
BMI_bf_128	 35	 1.195134e+02	 021.tif	 124.tif	 21	 54	 u	 0	 1.407330e+03
BMI_bf_128	 36	 1.230301e+02	 118.tif	 130.tif	 48	 60	 x	 999	 999000
BMI_bf_128	 37	 1.265300e+02	 114.tif	 130.tif	 44	 60	 i	 0	 9.744217e+02
BMI_bf_128	 38	 1.300299e+02	 030.tif	 102.tif	 30	 32	 i	 0	 1.202257e+03
BMI_bf_128	 39	 1.335298e+02	 107.tif	 015.tif	 37	 15	 u	 0	 1.142212e+03
BMI_bf_128	 40	 1.370298e+02	 024.tif	 125.tif	 24	 55	 u	 0	 1.289992e+03
BMI_bf_128	 41	 1.405296e+02	 111.tif	 127.tif	 41	 57	 i	 0	 1.101958e+03
BMI_bf_128	 42	 1.440296e+02	 114.tif	 117.tif	 44	 47	 u	 0	 1.433739e+03
BMI_bf_128	 43	 1.475295e+02	 116.tif	 126.tif	 46	 56	 i	 0	 1.197704e+03
BMI_bf_128	 44	 1.510295e+02	 014.tif	 102.tif	 14	 32	 i	 0	 1.337467e+03
BMI_bf_128	 45	 1.545293e+02	 023.tif	 011.tif	 23	 11	 i	 0	 1.509448e+03
BMI_bf_128	 46	 1.580293e+02	 128.tif	 004.tif	 58	 4	 u	 0	 1.217259e+03
