Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
BMI_bf_133	 001.tif	 1	 4.338213e-01	 4	 6	 10
BMI_bf_133	 002.tif	 2	 3.726352e-01	 4	 6	 10
BMI_bf_133	 003.tif	 3	 3.958126e-01	 4	 6	 10
BMI_bf_133	 004.tif	 4	 2.613319e-01	 2	 8	 10
BMI_bf_133	 005.tif	 5	 4.330954e-01	 5	 5	 10
BMI_bf_133	 006.tif	 6	 8.906402e-02	 0	 10	 10
BMI_bf_133	 007.tif	 7	 8.911780e-02	 0	 10	 10
BMI_bf_133	 008.tif	 8	 1.771147e-01	 3	 7	 10
BMI_bf_133	 009.tif	 9	 2.543045e-01	 0	 9	 10
BMI_bf_133	 010.tif	 10	 3.232365e-01	 3	 7	 10
BMI_bf_133	 011.tif	 11	 5.971823e-01	 6	 4	 10
BMI_bf_133	 012.tif	 12	 4.816365e-01	 5	 5	 10
BMI_bf_133	 013.tif	 13	 2.683633e-01	 3	 7	 10
BMI_bf_133	 014.tif	 14	 4.277992e-01	 4	 6	 10
BMI_bf_133	 015.tif	 15	 4.200408e-01	 4	 6	 10
BMI_bf_133	 016.tif	 16	 3.668109e-01	 3	 6	 10
BMI_bf_133	 017.tif	 17	 2.291915e-01	 2	 8	 10
BMI_bf_133	 018.tif	 18	 4.919310e-01	 4	 6	 10
BMI_bf_133	 019.tif	 19	 3.256197e-01	 1	 9	 10
BMI_bf_133	 020.tif	 20	 3.266817e-01	 3	 7	 10
BMI_bf_133	 021.tif	 21	 1.573259e-01	 1	 9	 10
BMI_bf_133	 022.tif	 22	 6.869132e-01	 7	 3	 10
BMI_bf_133	 023.tif	 23	 3.636446e-01	 3	 7	 10
BMI_bf_133	 024.tif	 24	 1.765115e-01	 2	 8	 10
BMI_bf_133	 025.tif	 25	 2.378007e-01	 2	 8	 10
BMI_bf_133	 026.tif	 26	 4.178699e-01	 3	 7	 10
BMI_bf_133	 027.tif	 27	 4.886179e-01	 4	 6	 10
BMI_bf_133	 028.tif	 28	 5.654627e-01	 6	 4	 10
BMI_bf_133	 029.tif	 29	 2.597261e-01	 2	 8	 10
BMI_bf_133	 030.tif	 30	 7.634116e-01	 8	 2	 10
BMI_bf_133	 101.tif	 31	 5.282962e-01	 6	 4	 10
BMI_bf_133	 102.tif	 32	 8.510098e-01	 9	 1	 10
BMI_bf_133	 103.tif	 33	 6.443249e-01	 6	 4	 10
BMI_bf_133	 104.tif	 34	 6.474212e-01	 6	 4	 10
BMI_bf_133	 105.tif	 35	 4.845354e-01	 4	 6	 10
BMI_bf_133	 106.tif	 36	 4.573125e-01	 4	 6	 10
BMI_bf_133	 107.tif	 37	 1.938318e-01	 2	 8	 10
BMI_bf_133	 108.tif	 38	 7.410586e-01	 7	 3	 10
BMI_bf_133	 109.tif	 39	 6.296190e-01	 7	 3	 10
BMI_bf_133	 110.tif	 40	 9.028837e-01	 10	 0	 10
BMI_bf_133	 111.tif	 41	 8.845627e-01	 10	 0	 10
BMI_bf_133	 112.tif	 42	 7.539185e-01	 9	 1	 10
BMI_bf_133	 113.tif	 43	 8.838049e-01	 10	 0	 10
BMI_bf_133	 114.tif	 44	 5.772674e-01	 6	 4	 10
BMI_bf_133	 115.tif	 45	 7.840499e-01	 8	 2	 10
BMI_bf_133	 116.tif	 46	 7.827628e-01	 9	 1	 10
BMI_bf_133	 117.tif	 47	 8.515491e-01	 9	 1	 10
BMI_bf_133	 118.tif	 48	 6.024982e-01	 6	 4	 10
BMI_bf_133	 119.tif	 49	 7.232202e-01	 8	 2	 10
BMI_bf_133	 120.tif	 50	 6.633711e-01	 5	 4	 10
BMI_bf_133	 121.tif	 51	 7.996153e-01	 10	 0	 10
BMI_bf_133	 122.tif	 52	 8.504788e-01	 9	 0	 10
BMI_bf_133	 123.tif	 53	 6.530803e-01	 6	 4	 10
BMI_bf_133	 124.tif	 54	 2.382876e-01	 3	 7	 10
BMI_bf_133	 125.tif	 55	 2.685363e-01	 2	 8	 10
BMI_bf_133	 126.tif	 56	 4.677661e-01	 5	 5	 10
BMI_bf_133	 127.tif	 57	 5.226805e-01	 5	 5	 10
BMI_bf_133	 128.tif	 58	 5.292981e-01	 6	 4	 10
BMI_bf_133	 129.tif	 59	 3.864220e-01	 4	 6	 10
BMI_bf_133	 130.tif	 60	 8.144622e-01	 9	 1	 10
