subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
BMI_bf_117	 1	 013.tif	 10	 41	 1	 1	 1	 0	 0	 2.368729e-02	 i	 4.511553e+00 
BMI_bf_117	 1	 016.tif	 13	 39	 2	 1	 1	 1	 1	 5.590711e+00	 u	 8.405016e-01 
BMI_bf_117	 1	 123.tif	 37	 22	 3	 1	 1	 0	 1	 7.474071e+00	 u	 2.645073e+00 
BMI_bf_117	 1	 026.tif	 21	 21	 4	 1	 1	 1	 1	 1.117413e+01	 u	 8.249841e-01 
BMI_bf_117	 1	 108.tif	 28	 7	 5	 1	 1	 1	 1	 1.304084e+01	 u	 6.782273e-01 
BMI_bf_117	 1	 119.tif	 34	 24	 6	 1	 1	 1	 1	 1.477420e+01	 u	 1.368834e+00 
BMI_bf_117	 1	 116.tif	 33	 54	 7	 1	 1	 0	 0	 1.719091e+01	 i	 8.400959e-01 
BMI_bf_117	 1	 002.tif	 2	 9	 8	 1	 1	 0	 0	 1.907427e+01	 i	 1.028698e+00 
BMI_bf_117	 1	 023.tif	 19	 47	 9	 1	 1	 1	 1	 2.115766e+01	 u	 7.612697e-01 
BMI_bf_117	 1	 010.tif	 8	 14	 10	 1	 1	 0	 0	 2.297434e+01	 i	 1.256514e+00 
BMI_bf_117	 1	 008.tif	 6	 40	 11	 1	 1	 0	 0	 2.527437e+01	 i	 8.124853e-01 
BMI_bf_117	 1	 109.tif	 29	 12	 12	 1	 1	 1	 1	 2.714100e+01	 u	 7.218219e-01 
BMI_bf_117	 1	 127.tif	 38	 13	 13	 1	 1	 1	 1	 2.890777e+01	 u	 7.869662e-01 
BMI_bf_117	 1	 120.tif	 35	 52	 14	 1	 1	 1	 1	 3.074112e+01	 u	 5.936384e-01 
BMI_bf_117	 1	 015.tif	 12	 51	 15	 1	 1	 0	 0	 3.237451e+01	 i	 1.184206e+00 
BMI_bf_117	 1	 007.tif	 5	 48	 16	 1	 1	 0	 0	 3.460786e+01	 i	 7.428446e-01 
BMI_bf_117	 1	 129.tif	 39	 16	 17	 1	 1	 0	 0	 3.639123e+01	 i	 9.754195e-01 
BMI_bf_117	 1	 018.tif	 15	 17	 18	 1	 1	 0	 0	 3.840792e+01	 i	 7.186622e-01 
BMI_bf_117	 1	 113.tif	 31	 23	 19	 1	 1	 0	 0	 4.017464e+01	 i	 1.991916e+00 
BMI_bf_117	 1	 130.tif	 40	 26	 20	 1	 1	 0	 1	 4.320803e+01	 u	 1.414447e+00 
BMI_bf_117	 1	 012.tif	 9	 38	 21	 1	 1	 0	 0	 4.567473e+01	 i	 9.397526e-01 
BMI_bf_117	 1	 110.tif	 30	 10	 22	 1	 1	 1	 1	 4.765810e+01	 u	 1.148328e+00 
BMI_bf_117	 1	 105.tif	 26	 44	 23	 1	 1	 1	 1	 4.985814e+01	 u	 1.156255e+00 
BMI_bf_117	 1	 009.tif	 7	 50	 24	 1	 1	 1	 1	 5.205804e+01	 u	 9.163442e-01 
BMI_bf_117	 1	 014.tif	 11	 8	 25	 1	 1	 0	 0	 5.402487e+01	 i	 8.454517e-01 
BMI_bf_117	 1	 121.tif	 36	 46	 26	 1	 1	 0	 1	 5.592489e+01	 u	 1.089395e+00 
BMI_bf_117	 1	 022.tif	 18	 49	 27	 1	 1	 0	 0	 5.805813e+01	 i	 8.361185e-01 
BMI_bf_117	 1	 019.tif	 16	 53	 28	 1	 1	 1	 1	 5.994163e+01	 u	 7.845833e-01 
BMI_bf_117	 1	 027.tif	 22	 35	 29	 1	 1	 0	 0	 6.177500e+01	 i	 7.351889e-01 
BMI_bf_117	 1	 005.tif	 4	 11	 30	 1	 1	 0	 0	 6.355823e+01	 i	 8.319186e-01 
BMI_bf_117	 1	 004.tif	 3	 25	 31	 1	 1	 1	 1	 6.544166e+01	 u	 6.444616e-01 
BMI_bf_117	 1	 029.tif	 24	 45	 32	 1	 1	 1	 1	 6.712508e+01	 u	 8.170012e-01 
BMI_bf_117	 1	 028.tif	 23	 20	 33	 1	 1	 1	 1	 6.899179e+01	 u	 7.662273e-01 
BMI_bf_117	 1	 024.tif	 20	 37	 34	 1	 1	 1	 0	 7.080835e+01	 i	 1.645646e+00 
BMI_bf_117	 1	 104.tif	 25	 36	 35	 1	 1	 1	 1	 7.350840e+01	 u	 1.281551e+00 
BMI_bf_117	 1	 001.tif	 1	 43	 36	 1	 1	 0	 0	 7.584190e+01	 i	 7.240255e-01 
BMI_bf_117	 1	 017.tif	 14	 15	 37	 1	 1	 1	 1	 7.760863e+01	 u	 1.829244e+00 
BMI_bf_117	 1	 021.tif	 17	 19	 38	 1	 1	 0	 0	 8.049198e+01	 i	 7.458675e-01 
BMI_bf_117	 1	 115.tif	 32	 18	 39	 1	 1	 1	 1	 8.229203e+01	 u	 6.977413e-01 
BMI_bf_117	 1	 106.tif	 27	 42	 40	 1	 1	 1	 1	 8.404205e+01	 u	 1.011728e+00 
