subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
BMI_bf_122	 2	 017.tif	 10	 52	 1	 1	 1	 0	 0	 2.132544e-02	 u	 1.485786e+00 
BMI_bf_122	 2	 021.tif	 13	 38	 2	 1	 1	 1	 0	 2.554447e+00	 u	 1.696500e+00 
BMI_bf_122	 2	 124.tif	 37	 25	 3	 1	 1	 0	 1	 5.304511e+00	 i	 1.250292e+00 
BMI_bf_122	 2	 101.tif	 21	 11	 4	 1	 1	 1	 1	 7.604439e+00	 i	 1.174220e+00 
BMI_bf_122	 2	 112.tif	 28	 53	 5	 1	 1	 0	 0	 9.821061e+00	 u	 1.789427e+00 
BMI_bf_122	 2	 121.tif	 34	 20	 6	 1	 1	 0	 1	 1.265432e+01	 i	 1.220029e+00 
BMI_bf_122	 2	 119.tif	 33	 21	 7	 1	 1	 0	 0	 1.492092e+01	 u	 1.873240e+00 
BMI_bf_122	 2	 002.tif	 2	 22	 8	 1	 1	 1	 0	 1.783750e+01	 u	 1.212524e+00 
BMI_bf_122	 2	 029.tif	 19	 35	 9	 1	 1	 1	 1	 2.010413e+01	 i	 9.457630e-01 
BMI_bf_122	 2	 013.tif	 8	 17	 10	 1	 1	 1	 1	 2.210405e+01	 i	 1.113696e+00 
BMI_bf_122	 2	 010.tif	 6	 18	 11	 1	 1	 0	 1	 2.427055e+01	 i	 1.523056e+00 
BMI_bf_122	 2	 114.tif	 29	 42	 12	 1	 1	 0	 0	 2.683727e+01	 u	 1.524176e+00 
BMI_bf_122	 2	 125.tif	 38	 37	 13	 1	 1	 0	 0	 2.940386e+01	 u	 9.974602e-01 
BMI_bf_122	 2	 122.tif	 35	 12	 14	 1	 1	 0	 0	 3.145379e+01	 u	 1.715346e+00 
BMI_bf_122	 2	 020.tif	 12	 7	 15	 1	 1	 0	 1	 3.422040e+01	 i	 1.620581e+00 
BMI_bf_122	 2	 008.tif	 5	 40	 16	 1	 1	 1	 1	 3.688699e+01	 i	 1.521831e+00 
BMI_bf_122	 2	 127.tif	 39	 23	 17	 1	 1	 1	 1	 3.945359e+01	 i	 8.591301e-01 
BMI_bf_122	 2	 025.tif	 15	 46	 18	 1	 1	 1	 1	 4.135347e+01	 i	 2.015038e+00 
BMI_bf_122	 2	 116.tif	 31	 50	 19	 1	 1	 0	 0	 4.442012e+01	 u	 1.068247e+00 
BMI_bf_122	 2	 130.tif	 40	 9	 20	 1	 1	 1	 1	 4.653673e+01	 i	 1.295504e+00 
BMI_bf_122	 2	 016.tif	 9	 54	 21	 1	 1	 1	 0	 4.888666e+01	 u	 9.774554e-01 
BMI_bf_122	 2	 115.tif	 30	 24	 22	 1	 1	 0	 1	 5.090327e+01	 i	 8.567174e-01 
BMI_bf_122	 2	 109.tif	 26	 8	 23	 1	 1	 1	 0	 5.280324e+01	 u	 1.228605e+00 
BMI_bf_122	 2	 012.tif	 7	 41	 24	 1	 1	 1	 0	 5.508649e+01	 u	 1.249209e+00 
BMI_bf_122	 2	 019.tif	 11	 45	 25	 1	 1	 0	 1	 5.738644e+01	 i	 1.325111e+00 
BMI_bf_122	 2	 123.tif	 36	 26	 26	 1	 1	 1	 1	 5.975304e+01	 i	 1.102380e+00 
BMI_bf_122	 2	 028.tif	 18	 13	 27	 1	 1	 0	 0	 6.190299e+01	 u	 1.240287e+00 
BMI_bf_122	 2	 026.tif	 16	 49	 28	 1	 1	 1	 1	 6.418622e+01	 i	 1.236908e+00 
BMI_bf_122	 2	 104.tif	 22	 16	 29	 1	 1	 1	 0	 6.646954e+01	 u	 8.094717e-01 
BMI_bf_122	 2	 004.tif	 4	 10	 30	 1	 1	 0	 0	 6.831947e+01	 u	 7.914268e-01 
BMI_bf_122	 2	 003.tif	 3	 15	 31	 1	 1	 0	 1	 7.015277e+01	 i	 1.062004e+00 
BMI_bf_122	 2	 107.tif	 24	 47	 32	 1	 1	 0	 0	 7.226936e+01	 u	 1.129271e+00 
BMI_bf_122	 2	 106.tif	 23	 36	 33	 1	 1	 0	 1	 7.445265e+01	 i	 1.665784e+00 
BMI_bf_122	 2	 030.tif	 20	 48	 34	 1	 1	 1	 0	 7.716902e+01	 u	 1.453291e+00 
BMI_bf_122	 2	 108.tif	 25	 43	 35	 1	 1	 1	 0	 7.966918e+01	 u	 1.152982e+00 
BMI_bf_122	 2	 001.tif	 1	 51	 36	 1	 1	 1	 1	 8.186911e+01	 i	 1.344903e+00 
BMI_bf_122	 2	 024.tif	 14	 19	 37	 1	 1	 1	 1	 8.426905e+01	 i	 1.168829e+00 
BMI_bf_122	 2	 027.tif	 17	 39	 38	 1	 1	 0	 0	 8.648564e+01	 u	 9.121120e-01 
BMI_bf_122	 2	 118.tif	 32	 14	 39	 1	 1	 1	 0	 8.845227e+01	 u	 8.333713e-01 
BMI_bf_122	 2	 110.tif	 27	 44	 40	 1	 1	 0	 1	 9.033553e+01	 i	 7.659937e-01 
