1	 29	 114.tif	 1	 1	 0	 1	 9 
2	 3	 005.tif	 1	 1	 0	 0	 54 
3	 19	 029.tif	 1	 1	 0	 0	 51 
4	 28	 113.tif	 1	 1	 0	 1	 11 
5	 1	 001.tif	 1	 1	 0	 1	 38 
6	 34	 120.tif	 1	 1	 1	 0	 13 
7	 33	 119.tif	 1	 1	 0	 1	 14 
8	 2	 002.tif	 1	 1	 0	 1	 49 
9	 4	 006.tif	 1	 1	 1	 1	 53 
10	 25	 107.tif	 1	 1	 1	 0	 24 
11	 40	 130.tif	 1	 1	 0	 0	 16 
12	 17	 027.tif	 1	 1	 1	 0	 44 
13	 26	 108.tif	 1	 1	 1	 1	 12 
14	 8	 013.tif	 1	 1	 1	 1	 39 
15	 23	 104.tif	 1	 1	 0	 0	 17 
16	 20	 030.tif	 1	 1	 1	 1	 36 
17	 13	 019.tif	 1	 1	 0	 1	 46 
18	 21	 102.tif	 1	 1	 0	 0	 8 
19	 32	 118.tif	 1	 1	 1	 0	 15 
20	 36	 125.tif	 1	 1	 1	 0	 50 
21	 37	 126.tif	 1	 1	 1	 1	 10 
22	 10	 015.tif	 1	 1	 0	 0	 40 
23	 12	 018.tif	 1	 1	 1	 0	 45 
24	 18	 028.tif	 1	 1	 1	 1	 37 
25	 9	 014.tif	 1	 1	 1	 0	 25 
26	 6	 008.tif	 1	 1	 1	 0	 47 
27	 5	 007.tif	 1	 1	 1	 1	 52 
28	 22	 103.tif	 1	 1	 1	 1	 7 
29	 14	 021.tif	 1	 1	 0	 1	 35 
30	 31	 116.tif	 1	 1	 1	 1	 21 
31	 11	 017.tif	 1	 1	 1	 0	 42 
32	 30	 115.tif	 1	 1	 0	 1	 19 
33	 35	 122.tif	 1	 1	 1	 0	 20 
34	 38	 128.tif	 1	 1	 1	 1	 18 
35	 24	 105.tif	 1	 1	 0	 1	 48 
36	 7	 011.tif	 1	 1	 0	 1	 41 
37	 16	 025.tif	 1	 1	 0	 0	 43 
38	 27	 112.tif	 1	 1	 0	 0	 22 
