subjectID order itemIndABC runtrial isOld? subjectAnswer onsettime Name resp_choice RT bidInd isBeep? 
BMI_bf_114	 2	 34	 1	 1	 1	 2.859776e-02	 123.tif	 i	 6.854947e+00	 13	 0	 
BMI_bf_114	 2	 22	 2	 1	 1	 7.945098e+00	 106.tif	 i	 1.042345e+00	 10	 0	 
BMI_bf_114	 2	 27	 3	 1	 1	 1.002858e+01	 111.tif	 i	 1.318743e+00	 14	 1	 
BMI_bf_114	 2	 56	 4	 0	 0	 1.239520e+01	 416.tif	 u	 1.128024e+00	 0	 0	 
BMI_bf_114	 2	 33	 5	 1	 1	 1.457856e+01	 122.tif	 i	 1.040562e+00	 11	 1	 
BMI_bf_114	 2	 43	 6	 0	 0	 1.666181e+01	 403.tif	 u	 1.453188e+00	 0	 0	 
BMI_bf_114	 2	 2	 7	 1	 1	 1.916178e+01	 002.tif	 i	 9.131215e-01	 54	 1	 
BMI_bf_114	 2	 39	 8	 1	 1	 2.112843e+01	 129.tif	 i	 8.423741e-01	 26	 1	 
BMI_bf_114	 2	 13	 9	 1	 1	 2.301171e+01	 021.tif	 i	 8.549963e-01	 44	 0	 
BMI_bf_114	 2	 3	 10	 1	 1	 2.491168e+01	 004.tif	 i	 7.149382e-01	 17	 1	 
BMI_bf_114	 2	 31	 11	 1	 1	 2.667833e+01	 117.tif	 i	 7.162094e-01	 42	 0	 
BMI_bf_114	 2	 41	 12	 0	 0	 2.844496e+01	 401.tif	 u	 7.254864e-01	 0	 0	 
BMI_bf_114	 2	 32	 13	 1	 1	 3.021161e+01	 118.tif	 i	 7.267427e-01	 8	 1	 
BMI_bf_114	 2	 42	 14	 0	 0	 3.197825e+01	 402.tif	 u	 6.560188e-01	 0	 0	 
BMI_bf_114	 2	 44	 15	 0	 0	 3.367808e+01	 404.tif	 u	 9.720790e-01	 0	 0	 
BMI_bf_114	 2	 45	 16	 0	 0	 3.569479e+01	 405.tif	 u	 6.432795e-01	 0	 0	 
BMI_bf_114	 2	 54	 17	 0	 0	 3.737816e+01	 414.tif	 u	 6.158333e-01	 0	 0	 
