subjid runtrial onsettime ImageLeft ImageRight StimNumLeft StimNumRight Response Outcome RT 
BMI_bf_102 1 5.161723e-01 014.tif 114.tif 14 44 u 0 -1.025228e+03
BMI_bf_102 2 4.016220e+00 002.tif 027.tif 2 27 i 0 1.250347e+03
BMI_bf_102 3 7.516042e+00 125.tif 012.tif 55 12 u 0 8.863125e+02
BMI_bf_102 4 1.101600e+01 023.tif 104.tif 23 34 i 0 7.941408e+02
BMI_bf_102 5 1.451583e+01 027.tif 115.tif 27 45 u 0 8.780731e+02
BMI_bf_102 6 1.801580e+01 117.tif 008.tif 47 8 u 0 8.498805e+02
BMI_bf_102 7 2.151565e+01 006.tif 111.tif 6 41 i 0 9.098076e+02
BMI_bf_102 8 2.501560e+01 012.tif 103.tif 12 33 i 0 8.576273e+02
BMI_bf_102 9 2.851542e+01 112.tif 018.tif 42 18 i 0 1.013569e+03
BMI_bf_102 10 3.201538e+01 111.tif 126.tif 41 56 u 0 1.001347e+03
BMI_bf_102 11 3.551520e+01 108.tif 029.tif 38 29 u 0 9.093288e+02
BMI_bf_102 12 3.901518e+01 003.tif 117.tif 3 47 i 0 1.049099e+03
BMI_bf_102 13 4.251500e+01 025.tif 028.tif 25 28 i 0 8.530171e+02
BMI_bf_102 14 4.601472e+01 013.tif 008.tif 13 8 u 0 7.930810e+02
BMI_bf_102 15 4.951486e+01 005.tif 103.tif 5 33 i 0 8.927525e+02
BMI_bf_102 16 5.301475e+01 025.tif 022.tif 25 22 i 0 8.246389e+02
BMI_bf_102 17 5.651457e+01 028.tif 018.tif 28 18 u 0 7.805990e+02
BMI_bf_102 18 6.001453e+01 025.tif 016.tif 25 16 u 0 8.724091e+02
BMI_bf_102 19 6.351437e+01 128.tif 106.tif 58 36 u 0 8.043468e+02
BMI_bf_102 20 6.701434e+01 009.tif 013.tif 9 13 i 0 9.361256e+02
BMI_bf_102 21 7.051415e+01 021.tif 130.tif 21 60 i 0 9.320684e+02
BMI_bf_102 22 7.401414e+01 113.tif 017.tif 43 17 u 0 8.878800e+02
BMI_bf_102 23 7.751395e+01 119.tif 007.tif 49 7 i 0 8.278364e+02
