subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BMI_bf_104	 1	 5.163540e-01	 023.tif	 001.tif	 23	 1	 i	 0	 1.169376e+03
BMI_bf_104	 2	 4.016188e+00	 118.tif	 029.tif	 48	 29	 u	 0	 1.149313e+03
BMI_bf_104	 3	 7.516148e+00	 023.tif	 106.tif	 23	 36	 i	 0	 1.153124e+03
BMI_bf_104	 4	 1.101596e+01	 120.tif	 006.tif	 50	 6	 i	 0	 1.285069e+03
BMI_bf_104	 5	 1.451593e+01	 026.tif	 129.tif	 26	 59	 u	 0	 1.304824e+03
BMI_bf_104	 6	 1.801574e+01	 109.tif	 001.tif	 39	 1	 u	 0	 9.008606e+02
BMI_bf_104	 7	 2.151568e+01	 021.tif	 011.tif	 21	 11	 i	 0	 8.646928e+02
BMI_bf_104	 8	 2.501552e+01	 017.tif	 004.tif	 17	 4	 i	 0	 1.060611e+03
BMI_bf_104	 9	 2.853215e+01	 120.tif	 019.tif	 50	 19	 i	 0	 9.997594e+02
BMI_bf_104	 10	 3.203196e+01	 110.tif	 124.tif	 40	 54	 u	 0	 9.397240e+02
BMI_bf_104	 11	 3.553196e+01	 128.tif	 102.tif	 58	 32	 i	 0	 1.079431e+03
BMI_bf_104	 12	 3.903173e+01	 026.tif	 123.tif	 26	 53	 u	 0	 1.339421e+03
BMI_bf_104	 13	 4.253174e+01	 018.tif	 105.tif	 18	 35	 i	 0	 1.143244e+03
BMI_bf_104	 14	 4.603155e+01	 003.tif	 001.tif	 3	 1	 i	 0	 1.347193e+03
BMI_bf_104	 15	 4.953152e+01	 015.tif	 020.tif	 15	 20	 u	 0	 1.167022e+03
BMI_bf_104	 16	 5.303134e+01	 114.tif	 128.tif	 44	 58	 u	 0	 1.026968e+03
BMI_bf_104	 17	 5.653131e+01	 004.tif	 029.tif	 4	 29	 u	 0	 1.206715e+03
BMI_bf_104	 18	 6.003105e+01	 106.tif	 123.tif	 36	 53	 i	 0	 8.267953e+02
BMI_bf_104	 19	 6.353110e+01	 103.tif	 104.tif	 33	 34	 u	 0	 1.374498e+03
BMI_bf_104	 20	 6.703093e+01	 101.tif	 127.tif	 31	 57	 u	 0	 1.562422e+03
BMI_bf_104	 21	 7.053089e+01	 128.tif	 111.tif	 58	 41	 i	 0	 9.102791e+02
