subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BMI_bf_122	 1	 5.163975e-01	 121.tif	 118.tif	 51	 48	 u	 0	 1.754917e+03
BMI_bf_122	 2	 4.016272e+00	 105.tif	 117.tif	 35	 47	 u	 0	 1.278888e+03
BMI_bf_122	 3	 7.516293e+00	 102.tif	 109.tif	 32	 39	 u	 0	 1.450674e+03
BMI_bf_122	 4	 1.101616e+01	 025.tif	 114.tif	 25	 44	 i	 0	 1.598630e+03
BMI_bf_122	 5	 1.451618e+01	 111.tif	 103.tif	 41	 33	 i	 0	 1.458434e+03
BMI_bf_122	 6	 1.801605e+01	 104.tif	 120.tif	 34	 50	 u	 0	 1.206407e+03
BMI_bf_122	 7	 2.151605e+01	 129.tif	 119.tif	 59	 49	 i	 0	 1.010236e+03
BMI_bf_122	 8	 2.501594e+01	 114.tif	 008.tif	 44	 8	 i	 0	 1.854125e+03
BMI_bf_122	 9	 2.851597e+01	 014.tif	 012.tif	 14	 12	 u	 0	 1.305958e+03
BMI_bf_122	 10	 3.201585e+01	 108.tif	 002.tif	 38	 2	 i	 0	 1.301894e+03
BMI_bf_122	 11	 3.551587e+01	 002.tif	 119.tif	 2	 49	 i	 0	 1.153704e+03
BMI_bf_122	 12	 3.901574e+01	 128.tif	 122.tif	 58	 52	 i	 0	 1.573639e+03
BMI_bf_122	 13	 4.251576e+01	 126.tif	 007.tif	 56	 7	 u	 0	 1.289448e+03
BMI_bf_122	 14	 4.601564e+01	 002.tif	 024.tif	 2	 24	 u	 0	 1.589384e+03
BMI_bf_122	 15	 4.951566e+01	 029.tif	 022.tif	 29	 22	 i	 0	 1.561149e+03
BMI_bf_122	 16	 5.301552e+01	 122.tif	 121.tif	 52	 51	 u	 0	 2.085116e+03
BMI_bf_122	 17	 5.651555e+01	 126.tif	 028.tif	 56	 28	 u	 0	 1.280947e+03
BMI_bf_122	 18	 6.001542e+01	 023.tif	 101.tif	 23	 31	 i	 0	 1.332901e+03
BMI_bf_122	 19	 6.351545e+01	 028.tif	 013.tif	 28	 13	 u	 0	 1.200699e+03
BMI_bf_122	 20	 6.701532e+01	 004.tif	 113.tif	 4	 43	 u	 0	 1.756631e+03
BMI_bf_122	 21	 7.051533e+01	 128.tif	 110.tif	 58	 40	 i	 0	 1.208468e+03
BMI_bf_122	 22	 7.401521e+01	 013.tif	 018.tif	 13	 18	 u	 0	 1.060418e+03
BMI_bf_122	 23	 7.751522e+01	 009.tif	 029.tif	 9	 29	 i	 0	 1.232219e+03
BMI_bf_122	 24	 8.101510e+01	 003.tif	 103.tif	 3	 33	 i	 0	 1.404182e+03
BMI_bf_122	 25	 8.451513e+01	 107.tif	 017.tif	 37	 17	 u	 0	 8.319751e+02
BMI_bf_122	 26	 8.801500e+01	 122.tif	 112.tif	 52	 42	 u	 0	 1.331909e+03
BMI_bf_122	 27	 9.151502e+01	 002.tif	 021.tif	 2	 21	 i	 0	 1.855682e+03
BMI_bf_122	 28	 9.501490e+01	 101.tif	 021.tif	 31	 21	 u	 0	 1.131661e+03
BMI_bf_122	 29	 9.851491e+01	 029.tif	 104.tif	 29	 34	 i	 0	 1.215469e+03
BMI_bf_122	 30	 1.020148e+02	 010.tif	 111.tif	 10	 41	 u	 0	 9.954196e+02
BMI_bf_122	 31	 1.055148e+02	 001.tif	 118.tif	 1	 48	 i	 0	 1.095230e+03
BMI_bf_122	 32	 1.090147e+02	 022.tif	 127.tif	 22	 57	 i	 0	 1.251158e+03
BMI_bf_122	 33	 1.125147e+02	 030.tif	 111.tif	 30	 41	 i	 0	 1.238970e+03
BMI_bf_122	 34	 1.160146e+02	 119.tif	 021.tif	 49	 21	 u	 0	 1.162915e+03
BMI_bf_122	 35	 1.195146e+02	 014.tif	 109.tif	 14	 39	 u	 0	 1.790696e+03
BMI_bf_122	 36	 1.230145e+02	 114.tif	 014.tif	 44	 14	 i	 0	 1.090675e+03
BMI_bf_122	 37	 1.265145e+02	 023.tif	 027.tif	 23	 27	 i	 0	 1.518456e+03
BMI_bf_122	 38	 1.300144e+02	 120.tif	 118.tif	 50	 48	 i	 0	 1.218416e+03
BMI_bf_122	 39	 1.335144e+02	 113.tif	 103.tif	 43	 33	 u	 0	 1.110226e+03
BMI_bf_122	 40	 1.370143e+02	 007.tif	 014.tif	 7	 14	 i	 0	 1.474164e+03
BMI_bf_122	 41	 1.405143e+02	 106.tif	 120.tif	 36	 50	 u	 0	 1.021986e+03
BMI_bf_122	 42	 1.440142e+02	 109.tif	 008.tif	 39	 8	 u	 0	 1.441908e+03
BMI_bf_122	 43	 1.475142e+02	 007.tif	 011.tif	 7	 11	 i	 0	 1.741706e+03
BMI_bf_122	 44	 1.510141e+02	 130.tif	 123.tif	 60	 53	 u	 0	 1.681622e+03
BMI_bf_122	 45	 1.545141e+02	 004.tif	 026.tif	 4	 26	 u	 0	 1.157406e+03
BMI_bf_122	 46	 1.580140e+02	 007.tif	 123.tif	 7	 53	 u	 0	 1.257372e+03
BMI_bf_122	 47	 1.615306e+02	 105.tif	 115.tif	 35	 45	 i	 0	 9.325751e+02
BMI_bf_122	 48	 1.650305e+02	 013.tif	 114.tif	 13	 44	 u	 0	 1.136523e+03
BMI_bf_122	 49	 1.685305e+02	 102.tif	 003.tif	 32	 3	 u	 0	 1.140313e+03
BMI_bf_122	 50	 1.720304e+02	 014.tif	 110.tif	 14	 40	 u	 0	 1.072275e+03
BMI_bf_122	 51	 1.755304e+02	 030.tif	 106.tif	 30	 36	 i	 0	 2.268007e+03
BMI_bf_122	 52	 1.790303e+02	 015.tif	 017.tif	 15	 17	 u	 0	 1.176018e+03
BMI_bf_122	 53	 1.825303e+02	 015.tif	 023.tif	 15	 23	 u	 0	 1.179821e+03
BMI_bf_122	 54	 1.860302e+02	 004.tif	 123.tif	 4	 53	 u	 0	 1.487749e+03
BMI_bf_122	 55	 1.895302e+02	 020.tif	 109.tif	 20	 39	 i	 0	 1.347561e+03
BMI_bf_122	 56	 1.930301e+02	 104.tif	 105.tif	 34	 35	 u	 0	 1.111516e+03
BMI_bf_122	 57	 1.965301e+02	 114.tif	 103.tif	 44	 33	 u	 0	 1.355305e+03
BMI_bf_122	 58	 2.000300e+02	 111.tif	 020.tif	 41	 20	 i	 0	 1.239268e+03
BMI_bf_122	 59	 2.035300e+02	 104.tif	 106.tif	 34	 36	 u	 0	 1.371066e+03
BMI_bf_122	 60	 2.070299e+02	 109.tif	 021.tif	 39	 21	 u	 0	 9.190253e+02
BMI_bf_122	 61	 2.105299e+02	 003.tif	 022.tif	 3	 22	 u	 0	 1.090817e+03
BMI_bf_122	 62	 2.140298e+02	 004.tif	 019.tif	 4	 19	 u	 0	 1.318773e+03
BMI_bf_122	 63	 2.175298e+02	 117.tif	 121.tif	 47	 51	 i	 0	 1.274565e+03
BMI_bf_122	 64	 2.210296e+02	 016.tif	 029.tif	 16	 29	 i	 0	 1.166621e+03
BMI_bf_122	 65	 2.245297e+02	 017.tif	 012.tif	 17	 12	 i	 0	 1.330305e+03
BMI_bf_122	 66	 2.280296e+02	 117.tif	 028.tif	 47	 28	 i	 0	 1.302273e+03
BMI_bf_122	 67	 2.315294e+02	 109.tif	 122.tif	 39	 52	 u	 0	 9.862214e+02
BMI_bf_122	 68	 2.350293e+02	 119.tif	 116.tif	 49	 46	 u	 0	 1.254144e+03
BMI_bf_122	 69	 2.385294e+02	 009.tif	 023.tif	 9	 23	 i	 0	 2.425780e+03
BMI_bf_122	 70	 2.420292e+02	 026.tif	 018.tif	 26	 18	 i	 0	 1.533884e+03
BMI_bf_122	 71	 2.455294e+02	 121.tif	 005.tif	 51	 5	 u	 0	 1.265573e+03
BMI_bf_122	 72	 2.490292e+02	 112.tif	 024.tif	 42	 24	 i	 0	 1.509506e+03
BMI_bf_122	 73	 2.525291e+02	 118.tif	 127.tif	 48	 57	 u	 0	 1.097466e+03
BMI_bf_122	 74	 2.560291e+02	 024.tif	 010.tif	 24	 10	 u	 0	 1.709258e+03
BMI_bf_122	 75	 2.595292e+02	 112.tif	 117.tif	 42	 47	 u	 0	 2.129045e+03
BMI_bf_122	 76	 2.630289e+02	 007.tif	 022.tif	 7	 22	 u	 0	 1.429118e+03
BMI_bf_122	 77	 2.665290e+02	 020.tif	 108.tif	 20	 38	 u	 0	 1.904802e+03
BMI_bf_122	 78	 2.700289e+02	 025.tif	 001.tif	 25	 1	 u	 0	 1.588767e+03
BMI_bf_122	 79	 2.735290e+02	 124.tif	 019.tif	 54	 19	 u	 0	 1.176542e+03
BMI_bf_122	 80	 2.770288e+02	 011.tif	 029.tif	 11	 29	 u	 0	 1.316567e+03
BMI_bf_122	 81	 2.805287e+02	 118.tif	 006.tif	 48	 6	 u	 0	 1.296442e+03
BMI_bf_122	 82	 2.840287e+02	 101.tif	 113.tif	 31	 43	 i	 0	 1.884262e+03
BMI_bf_122	 83	 2.875287e+02	 025.tif	 115.tif	 25	 45	 i	 0	 1.456086e+03
BMI_bf_122	 84	 2.910286e+02	 125.tif	 105.tif	 55	 35	 u	 0	 9.160647e+02
BMI_bf_122	 85	 2.945286e+02	 017.tif	 125.tif	 17	 55	 i	 0	 1.023874e+03
BMI_bf_122	 86	 2.980285e+02	 108.tif	 106.tif	 38	 36	 i	 0	 1.347795e+03
BMI_bf_122	 87	 3.015286e+02	 030.tif	 119.tif	 30	 49	 u	 0	 2.167489e+03
BMI_bf_122	 88	 3.050284e+02	 023.tif	 118.tif	 23	 48	 i	 0	 1.323555e+03
BMI_bf_122	 89	 3.085284e+02	 023.tif	 115.tif	 23	 45	 i	 0	 1.183365e+03
BMI_bf_122	 90	 3.120283e+02	 004.tif	 120.tif	 4	 50	 u	 0	 1.347288e+03
BMI_bf_122	 91	 3.155283e+02	 104.tif	 005.tif	 34	 5	 u	 0	 1.511074e+03
BMI_bf_122	 92	 3.190282e+02	 129.tif	 123.tif	 59	 53	 i	 0	 1.179063e+03
BMI_bf_122	 93	 3.225282e+02	 016.tif	 127.tif	 16	 57	 i	 0	 1.350849e+03
BMI_bf_122	 94	 3.260281e+02	 108.tif	 011.tif	 38	 11	 i	 0	 1.242804e+03
BMI_bf_122	 95	 3.295281e+02	 103.tif	 018.tif	 33	 18	 i	 0	 2.246559e+03
BMI_bf_122	 96	 3.330280e+02	 112.tif	 025.tif	 42	 25	 u	 0	 2.298503e+03
BMI_bf_122	 97	 3.365280e+02	 123.tif	 029.tif	 53	 29	 u	 0	 2.366303e+03
BMI_bf_122	 98	 3.400279e+02	 106.tif	 105.tif	 36	 35	 u	 0	 1.298302e+03
BMI_bf_122	 99	 3.435279e+02	 007.tif	 027.tif	 7	 27	 x	 999	 999000
BMI_bf_122	 100	 3.470278e+02	 013.tif	 119.tif	 13	 49	 u	 0	 -1.097500e+02
BMI_bf_122	 101	 3.505278e+02	 012.tif	 120.tif	 12	 50	 u	 0	 1.245869e+03
BMI_bf_122	 102	 3.540276e+02	 029.tif	 107.tif	 29	 37	 u	 0	 1.273818e+03
BMI_bf_122	 103	 3.575276e+02	 006.tif	 101.tif	 6	 31	 i	 0	 8.536521e+02
BMI_bf_122	 104	 3.610275e+02	 016.tif	 012.tif	 16	 12	 u	 0	 1.913546e+03
BMI_bf_122	 105	 3.645275e+02	 107.tif	 022.tif	 37	 22	 i	 0	 1.005389e+03
BMI_bf_122	 106	 3.680274e+02	 126.tif	 002.tif	 56	 2	 u	 0	 8.333352e+02
BMI_bf_122	 107	 3.715274e+02	 019.tif	 105.tif	 19	 35	 u	 0	 1.101130e+03
BMI_bf_122	 108	 3.750273e+02	 123.tif	 013.tif	 53	 13	 u	 0	 1.201085e+03
BMI_bf_122	 109	 3.785273e+02	 020.tif	 008.tif	 20	 8	 u	 0	 9.568856e+02
BMI_bf_122	 110	 3.820272e+02	 022.tif	 121.tif	 22	 51	 i	 0	 1.024828e+03
BMI_bf_122	 111	 3.855272e+02	 123.tif	 120.tif	 53	 50	 u	 0	 9.326355e+02
BMI_bf_122	 112	 3.890271e+02	 125.tif	 001.tif	 55	 1	 u	 0	 1.280568e+03
BMI_bf_122	 113	 3.925271e+02	 126.tif	 029.tif	 56	 29	 u	 0	 1.020403e+03
BMI_bf_122	 114	 3.960270e+02	 130.tif	 125.tif	 60	 55	 u	 0	 1.128329e+03
BMI_bf_122	 115	 3.995270e+02	 007.tif	 010.tif	 7	 10	 i	 0	 1.228128e+03
BMI_bf_122	 116	 4.030269e+02	 118.tif	 009.tif	 48	 9	 u	 0	 1.312070e+03
BMI_bf_122	 117	 4.065269e+02	 016.tif	 020.tif	 16	 20	 i	 0	 9.238976e+02
BMI_bf_122	 118	 4.100268e+02	 113.tif	 122.tif	 43	 52	 u	 0	 8.878433e+02
BMI_bf_122	 119	 4.135268e+02	 126.tif	 122.tif	 56	 52	 u	 0	 7.876547e+02
BMI_bf_122	 120	 4.170267e+02	 113.tif	 104.tif	 43	 34	 u	 0	 1.599531e+03
BMI_bf_122	 121	 4.205267e+02	 105.tif	 005.tif	 35	 5	 i	 0	 1.195391e+03
BMI_bf_122	 122	 4.240266e+02	 127.tif	 030.tif	 57	 30	 u	 0	 1.471319e+03
BMI_bf_122	 123	 4.275264e+02	 128.tif	 104.tif	 58	 34	 i	 0	 9.473490e+02
BMI_bf_122	 124	 4.310265e+02	 015.tif	 029.tif	 15	 29	 u	 0	 1.127066e+03
BMI_bf_122	 125	 4.345265e+02	 112.tif	 029.tif	 42	 29	 i	 0	 1.322898e+03
BMI_bf_122	 126	 4.380264e+02	 001.tif	 103.tif	 1	 33	 i	 0	 8.548291e+02
BMI_bf_122	 127	 4.415264e+02	 110.tif	 025.tif	 40	 25	 i	 0	 1.154645e+03
BMI_bf_122	 128	 4.450262e+02	 101.tif	 114.tif	 31	 44	 u	 0	 1.070604e+03
BMI_bf_122	 129	 4.485263e+02	 112.tif	 123.tif	 42	 53	 i	 0	 8.744079e+02
BMI_bf_122	 130	 4.520261e+02	 109.tif	 001.tif	 39	 1	 u	 0	 1.142350e+03
BMI_bf_122	 131	 4.555262e+02	 123.tif	 114.tif	 53	 44	 u	 0	 1.242141e+03
BMI_bf_122	 132	 4.590260e+02	 116.tif	 024.tif	 46	 24	 i	 0	 1.222097e+03
BMI_bf_122	 133	 4.625261e+02	 013.tif	 014.tif	 13	 14	 i	 0	 1.193891e+03
BMI_bf_122	 134	 4.660259e+02	 017.tif	 019.tif	 17	 19	 i	 0	 1.973804e+03
