subjectID order itemIndABC runtrial isOld? subjectAnswer onsettime Name resp_choice RT bidInd isBeep? 
BMI_bf_110	 2	 34	 1	 1	 1	 2.369324e-02	 121.tif	 i	 1.044352e+01	 16	 1	 
BMI_bf_110	 2	 22	 2	 1	 1	 1.152379e+01	 103.tif	 i	 1.055299e+00	 35	 1	 
BMI_bf_110	 2	 27	 3	 1	 1	 1.362373e+01	 111.tif	 i	 6.672949e-01	 8	 1	 
BMI_bf_110	 2	 56	 4	 0	 0	 1.534036e+01	 416.tif	 u	 7.585832e-01	 0	 0	 
BMI_bf_110	 2	 33	 5	 1	 1	 1.714035e+01	 120.tif	 i	 7.665091e-01	 53	 0	 
BMI_bf_110	 2	 43	 6	 0	 0	 1.895692e+01	 403.tif	 u	 7.258502e-01	 0	 0	 
BMI_bf_110	 2	 2	 7	 1	 1	 2.072363e+01	 005.tif	 i	 1.191032e+00	 44	 0	 
BMI_bf_110	 2	 39	 8	 1	 1	 2.295693e+01	 129.tif	 i	 6.536503e-01	 54	 1	 
BMI_bf_110	 2	 13	 9	 1	 1	 2.465692e+01	 019.tif	 i	 5.536159e-01	 38	 1	 
BMI_bf_110	 2	 3	 10	 1	 1	 2.625690e+01	 007.tif	 i	 7.295033e-01	 40	 1	 
BMI_bf_110	 2	 31	 11	 1	 1	 2.804021e+01	 116.tif	 i	 6.021250e-01	 12	 0	 
BMI_bf_110	 2	 41	 12	 0	 1	 2.969018e+01	 401.tif	 i	 4.000961e-01	 0	 0	 
BMI_bf_110	 2	 32	 13	 1	 1	 3.114017e+01	 118.tif	 i	 6.540222e-01	 26	 1	 
BMI_bf_110	 2	 42	 14	 0	 0	 3.284008e+01	 402.tif	 u	 5.300422e-01	 0	 0	 
BMI_bf_110	 2	 44	 15	 0	 0	 3.442348e+01	 404.tif	 u	 5.545442e-01	 0	 0	 
BMI_bf_110	 2	 45	 16	 0	 0	 3.602344e+01	 405.tif	 u	 5.065193e-01	 0	 0	 
BMI_bf_110	 2	 54	 17	 0	 0	 3.757331e+01	 414.tif	 u	 6.125757e-01	 0	 0	 
BMI_bf_110	 2	 15	 18	 1	 1	 3.924008e+01	 021.tif	 i	 7.057213e-01	 45	 0	 
BMI_bf_110	 2	 46	 19	 0	 0	 4.099004e+01	 406.tif	 u	 6.436995e-01	 0	 0	 
BMI_bf_110	 2	 55	 20	 0	 0	 4.267335e+01	 415.tif	 u	 5.842966e-01	 0	 0	 
BMI_bf_110	 2	 49	 21	 0	 0	 4.430667e+01	 409.tif	 u	 5.509200e-01	 0	 0	 
BMI_bf_110	 2	 50	 22	 0	 0	 4.590664e+01	 410.tif	 u	 5.428788e-01	 0	 0	 
BMI_bf_110	 2	 16	 23	 1	 1	 4.748996e+01	 022.tif	 i	 5.434801e-01	 43	 1	 
BMI_bf_110	 2	 21	 24	 1	 1	 4.907327e+01	 101.tif	 i	 5.600999e-01	 17	 1	 
BMI_bf_110	 2	 5	 25	 1	 1	 5.067326e+01	 009.tif	 i	 7.440261e-01	 24	 0	 
BMI_bf_110	 2	 60	 26	 0	 0	 5.245658e+01	 420.tif	 u	 6.166227e-01	 0	 0	 
BMI_bf_110	 2	 28	 27	 1	 1	 5.412322e+01	 112.tif	 i	 6.378884e-01	 50	 0	 
BMI_bf_110	 2	 48	 28	 0	 0	 5.580652e+01	 408.tif	 u	 5.385070e-01	 0	 0	 
BMI_bf_110	 2	 47	 29	 0	 0	 5.738984e+01	 407.tif	 u	 6.431085e-01	 0	 0	 
BMI_bf_110	 2	 20	 30	 1	 1	 5.907315e+01	 030.tif	 i	 5.197718e-01	 47	 0	 
BMI_bf_110	 2	 1	 31	 1	 1	 6.063981e+01	 001.tif	 i	 4.489846e-01	 51	 1	 
BMI_bf_110	 2	 35	 32	 1	 1	 6.213979e+01	 122.tif	 i	 5.729582e-01	 21	 0	 
BMI_bf_110	 2	 24	 33	 1	 1	 6.375641e+01	 105.tif	 i	 6.442311e-01	 48	 1	 
BMI_bf_110	 2	 8	 34	 1	 1	 6.543974e+01	 013.tif	 i	 5.528311e-01	 18	 0	 
BMI_bf_110	 2	 11	 35	 1	 1	 6.703972e+01	 017.tif	 i	 5.847699e-01	 49	 1	 
BMI_bf_110	 2	 25	 36	 1	 1	 6.867303e+01	 108.tif	 i	 5.593510e-01	 25	 0	 
BMI_bf_110	 2	 18	 37	 1	 1	 7.027308e+01	 025.tif	 i	 5.512554e-01	 42	 0	 
BMI_bf_110	 2	 38	 38	 1	 1	 7.187299e+01	 126.tif	 i	 4.872561e-01	 15	 0	 
BMI_bf_110	 2	 53	 39	 0	 0	 7.340631e+01	 413.tif	 u	 6.258726e-01	 0	 0	 
BMI_bf_110	 2	 59	 40	 0	 0	 7.507295e+01	 419.tif	 u	 5.671522e-01	 0	 0	 
BMI_bf_110	 2	 6	 41	 1	 1	 7.668946e+01	 010.tif	 i	 5.985872e-01	 9	 1	 
BMI_bf_110	 2	 26	 42	 1	 1	 7.833944e+01	 109.tif	 i	 5.085414e-01	 11	 1	 
BMI_bf_110	 2	 40	 43	 1	 1	 7.988956e+01	 130.tif	 i	 5.183461e-01	 19	 1	 
BMI_bf_110	 2	 12	 44	 1	 1	 8.145619e+01	 018.tif	 i	 5.036142e-01	 41	 1	 
BMI_bf_110	 2	 36	 45	 1	 1	 8.300618e+01	 124.tif	 i	 5.695457e-01	 7	 0	 
BMI_bf_110	 2	 23	 46	 1	 1	 8.462282e+01	 104.tif	 i	 5.688176e-01	 23	 1	 
BMI_bf_110	 2	 9	 47	 1	 1	 8.623941e+01	 014.tif	 i	 6.081655e-01	 14	 1	 
BMI_bf_110	 2	 30	 48	 1	 1	 8.788938e+01	 115.tif	 i	 6.461114e-01	 22	 1	 
BMI_bf_110	 2	 52	 49	 0	 0	 8.958941e+01	 412.tif	 u	 5.220089e-01	 0	 0	 
BMI_bf_110	 2	 58	 50	 0	 0	 9.115610e+01	 418.tif	 u	 4.992466e-01	 0	 0	 
BMI_bf_110	 2	 37	 51	 1	 1	 9.270607e+01	 125.tif	 i	 5.812137e-01	 52	 0	 
BMI_bf_110	 2	 10	 52	 1	 1	 9.433937e+01	 015.tif	 i	 5.158373e-01	 39	 0	 
BMI_bf_110	 2	 19	 53	 1	 1	 9.590605e+01	 027.tif	 i	 4.371040e-01	 36	 0	 
BMI_bf_110	 2	 29	 54	 1	 1	 9.738918e+01	 114.tif	 i	 4.178919e-01	 20	 0	 
BMI_bf_110	 2	 4	 55	 1	 1	 9.885598e+01	 008.tif	 i	 5.429591e-01	 37	 0	 
BMI_bf_110	 2	 17	 56	 1	 1	 1.004393e+02	 023.tif	 i	 4.795988e-01	 46	 1	 
BMI_bf_110	 2	 51	 57	 0	 0	 1.019726e+02	 411.tif	 u	 6.182153e-01	 0	 0	 
BMI_bf_110	 2	 57	 58	 0	 0	 1.036392e+02	 417.tif	 u	 5.035556e-01	 0	 0	 
BMI_bf_110	 2	 14	 59	 1	 1	 1.051891e+02	 020.tif	 i	 6.335694e-01	 10	 0	 
BMI_bf_110	 2	 7	 60	 1	 1	 1.068725e+02	 011.tif	 i	 4.221538e-01	 13	 0	 
