subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BMI_bf_115	 1	 5.329821e-01	 108.tif	 009.tif	 38	 9	 i	 0	 1.294519e+03
BMI_bf_115	 2	 4.032923e+00	 007.tif	 012.tif	 7	 12	 i	 0	 1.482339e+03
BMI_bf_115	 3	 7.532777e+00	 008.tif	 116.tif	 8	 46	 i	 0	 1.230247e+03
BMI_bf_115	 4	 1.103273e+01	 004.tif	 021.tif	 4	 21	 u	 0	 1.066064e+03
BMI_bf_115	 5	 1.453250e+01	 008.tif	 001.tif	 8	 1	 u	 0	 1.654017e+03
BMI_bf_115	 6	 1.803251e+01	 124.tif	 105.tif	 54	 35	 i	 0	 1.425783e+03
BMI_bf_115	 7	 2.153234e+01	 119.tif	 114.tif	 49	 44	 u	 0	 1.821699e+03
BMI_bf_115	 8	 2.503230e+01	 012.tif	 026.tif	 12	 26	 u	 0	 1.185490e+03
BMI_bf_115	 9	 2.853209e+01	 103.tif	 119.tif	 33	 49	 u	 0	 1.085487e+03
BMI_bf_115	 10	 3.203191e+01	 005.tif	 027.tif	 5	 27	 u	 0	 1.369435e+03
BMI_bf_115	 11	 3.553189e+01	 124.tif	 112.tif	 54	 42	 i	 0	 1.277210e+03
BMI_bf_115	 12	 3.903183e+01	 018.tif	 030.tif	 18	 30	 u	 0	 1.777025e+03
BMI_bf_115	 13	 4.253166e+01	 110.tif	 123.tif	 40	 53	 u	 0	 1.412955e+03
BMI_bf_115	 14	 4.603163e+01	 112.tif	 126.tif	 42	 56	 i	 0	 9.527754e+02
BMI_bf_115	 15	 4.953145e+01	 105.tif	 128.tif	 35	 58	 u	 0	 1.004678e+03
BMI_bf_115	 16	 5.303141e+01	 117.tif	 023.tif	 47	 23	 i	 0	 1.216491e+03
BMI_bf_115	 17	 5.653123e+01	 117.tif	 024.tif	 47	 24	 i	 0	 1.180448e+03
BMI_bf_115	 18	 6.003119e+01	 022.tif	 014.tif	 22	 14	 i	 0	 1.280246e+03
BMI_bf_115	 19	 6.353102e+01	 026.tif	 007.tif	 26	 7	 i	 0	 1.460159e+03
BMI_bf_115	 20	 6.703097e+01	 003.tif	 008.tif	 3	 8	 i	 0	 1.495962e+03
BMI_bf_115	 21	 7.053078e+01	 113.tif	 017.tif	 43	 17	 u	 0	 1.083920e+03
BMI_bf_115	 22	 7.403076e+01	 007.tif	 119.tif	 7	 49	 i	 0	 8.477432e+02
BMI_bf_115	 23	 7.753058e+01	 016.tif	 122.tif	 16	 52	 i	 0	 1.267655e+03
