subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
Yael	 1	 102.tif	 32	 20	 1	 1	 1	 1	 1	 2.624643e-02	 u	 2.824857e+00 
Yael	 1	 111.tif	 41	 3	 2	 1	 1	 0	 0	 3.892769e+00	 i	 3.166129e+00 
Yael	 1	 021.TIF	 21	 50	 3	 1	 1	 1	 1	 8.109357e+00	 u	 8.774318e-01 
Yael	 1	 016.TIF	 16	 39	 4	 1	 1	 1	 1	 1.002597e+01	 u	 5.527322e-01 
Yael	 1	 026.TIF	 26	 42	 5	 1	 1	 1	 1	 1.162595e+01	 u	 5.686630e-01 
Yael	 1	 012.TIF	 12	 37	 6	 1	 1	 1	 1	 1.324257e+01	 u	 7.839350e-01 
Yael	 1	 124.TIF	 54	 10	 7	 1	 1	 1	 1	 1.507587e+01	 u	 7.025309e-01 
Yael	 1	 104.TIF	 34	 6	 8	 1	 1	 0	 0	 1.682584e+01	 i	 6.564782e-01 
Yael	 1	 005.tif	 5	 57	 9	 1	 1	 0	 0	 1.852580e+01	 i	 7.404079e-01 
Yael	 1	 113.TIF	 43	 16	 10	 1	 1	 0	 0	 2.030909e+01	 i	 4.530378e-01 
Yael	 1	 117.tif	 47	 36	 11	 1	 1	 1	 1	 2.180906e+01	 u	 5.849711e-01 
Yael	 1	 126.TIF	 56	 21	 12	 1	 1	 1	 1	 2.344235e+01	 u	 7.115715e-01 
