  1  0.662
  1  0.541
  1  0.742
  1  0.491
  1  0.635
  1  0.585
  1  0.875
  1  0.528
  1  0.420
  1  0.615
  1  0.448
  0  0.358
  1  0.426
  1  0.640
  1  0.575
  1  0.359
  1  0.352
  0  0.429
  0  0.351
  1  0.508
  1  0.333
  1  0.360
  0  0.284
  1  0.431
  0  0.412
  1  0.391
  0  0.503
  1  0.312
  0  0.700
  1  0.301
  0  0.435
  1  0.571
  1  0.920
  0  1.000
  0  0.387
  1  0.487
  1  0.563
  1  0.531
  1  1.077
  0  0.371
  1  0.366
  1  0.942
  1  0.478
  1  0.525
  1  0.642
  1  0.315
  1  0.455
  1  0.425
  0  0.868
  1  0.414
  1  0.808
  1  0.457
  1  0.405
  1  0.386
  1  0.324
  1  0.545
  0  0.725
  1  0.368
  1  0.381
  1  0.440
  0  0.396
  1  0.580
  1  0.557
  1  0.313
  0  0.613
  0  0.773
  1  0.388
  1  0.402
  0  0.414
  1  0.473
  1  0.458
  1  0.556
  1  0.485
  1  0.326
  0  0.764
  1  0.371
  1  0.343
  1  0.424
  1  0.461
  1  0.319
  1  0.445
  1  0.452
  0  0.375
  1  0.721
  1  0.305
  0  0.355
  1  0.446
  1  0.621
  0  0.359
  1  0.494
  1  0.405
  1  0.604
  1  0.398
  0  0.551
  1  0.466
  0  0.683
  1  0.487
  1  0.388
  1  0.317
  1  0.518
  1  0.475
  1  0.421
  0  0.464
  0  0.478
  0  0.361
  1  0.425
  0  0.523
  1  0.437
  1  0.603
  1  1.009
  1  0.668
  1  0.955
  0  0.560
  0  0.640
  1  0.457
  1  0.425
  1  0.448
  0  0.385
  1  0.546
  0  0.605
  1  0.440
  0  0.734
  1  0.419
  1  0.379
  0  0.888
  0  0.436
  0  0.442
  0  0.818
  0  0.463
  1  0.470
  1  0.417
  1  0.586
  0  0.380
  0  0.465
  1  0.386
  1  0.401
  1  1.112
  1  0.408
  1  0.413
  0  0.403
  1  0.400
  1  0.565
  1  0.483
  0  0.747
  1  0.461
  1  0.944
  0  0.373
  1  1.442
  1  0.408
  0  0.338
  1  0.342
  1  0.421
  1  0.927
  1  0.637
  1  0.465
  1  0.876
  0  0.487
  1  0.409
  1  0.533
  1  0.454
  1  0.506
  0  0.547
  1  0.706
  1  0.547
  1  0.565
  0  0.401
  1  0.402
