  0  0.527
  1  0.310
  0  0.424
  1  0.566
  1  0.512
  1  1.022
  0  0.410
  1  0.422
  1  0.448
  0  0.759
  1  0.526
  1  0.549
  1  0.367
  1  1.038
  1  1.256
  1  0.415
  1  0.443
  0  0.385
  0  0.584
  1  0.446
  1  0.677
  0  0.761
  1  0.615
  1  0.553
  0  0.483
  1  0.384
  1  0.291
  1  0.527
  1  0.428
  1  0.464
  1  0.681
  0  0.403
  1  0.595
  1  0.846
  1  0.689
  1  0.452
  0  0.399
  0  0.442
  1  0.442
  1  0.285
  1  0.456
  1  0.439
  1  0.644
  1  0.397
  1  0.864
  1  0.449
  1  0.612
  1  0.429
  0  0.426
  1  0.551
  1  0.437
  0  0.368
  1  0.781
  1  0.458
  1  0.783
  1  0.682
  1  0.959
  1  0.398
  1  0.339
  1  0.483
  0  0.360
  1  0.518
  0  0.361
  0  0.533
  1  0.382
  1  0.783
  1  0.710
  1  0.520
  0  0.404
  0  0.369
  0  0.549
  0  0.563
  1  0.453
  1  1.254
  1  0.477
  1  0.583
  0  0.405
  0  0.907
  1  0.538
  1  0.600
  1  0.330
  1  0.328
  1  0.431
  1  0.379
  1  0.443
  1  0.620
  1  0.520
  1  0.623
  1  0.687
  1  0.358
  1  0.367
  1  0.388
  1  0.487
  1  0.385
  1  0.457
  1  0.325
  1  0.484
  1  0.483
  1  0.411
  1  0.542
  1  0.395
  1  0.580
  1  0.355
  0  0.489
  0  0.508
  1  0.523
  1  0.760
  1  0.571
  0  0.284
  1  0.521
  1  0.375
  1  0.398
  1  0.424
  1  0.445
  1  0.631
  1  0.386
  1  0.605
  1  0.444
  1  0.334
  1  0.466
  1  1.024
  0  0.465
  1  0.718
  1  0.400
  1  0.719
  1  0.466
  1  0.345
  1  0.539
  1  0.739
  1  0.519
  1  0.576
  0  0.527
  0  0.268
  1  0.505
  0  0.373
  1  0.402
  1  0.901
  1  0.531
  1  0.555
  1  0.531
  1  0.517
  1  0.592
  1  0.413
  1  0.350
  1  0.518
  1  0.609
  1  0.411
  1  0.378
  1  0.612
  1  0.481
  1  0.797
  0  0.441
  1  0.335
  1  0.600
  1  0.851
  1  0.384
  1  0.471
  1  0.781
  1  0.338
  1  0.353
  0  0.384
  1  0.738
  1  0.523
  1  1.252
  1  0.615
  1  0.474
  1  1.064
  1  0.533
  1  0.410
  1  0.460
  1  0.530
  1  0.517
  1  0.367
  1  0.874
  0  0.579
  0  0.466
  0  0.617
  1  0.838
  0  0.978
  1  0.515
  1  0.378
  0  0.451
  1  0.581
  1  0.611
  1  0.725
  1  0.442
  1  0.493
  1  0.365
  1  0.806
  1  0.675
  1  0.586
  1  0.375
  1  0.481
  0  0.824
  1  0.507
  1  0.470
  1  0.756
  1  0.373
  1  0.694
  1  0.616
  1  0.403
  0  0.469
  1  0.479
  1  0.732
  1  0.319
  1  0.797
  1  0.441
  0  0.485
  1  0.595
  1  0.391
  1  0.566
  0  0.546
  1  1.018
  1  0.622
  1  0.287
  1  0.610
  1  0.601
  1  0.367
  1  0.959
  1  0.468
  1  0.376
  1  1.454
  1  0.592
  1  0.725
  1  0.352
  1  0.556
  1  0.420
  1  0.508
  1  0.500
  1  0.435
  1  0.325
  1  1.066
  1  0.336
  1  0.427
  1  0.512
  0  0.349
  0  0.467
  1  0.438
  1  0.551
  1  0.879
  0  0.390
  1  0.675
  1  0.632
  1  0.401
  0  0.476
  0  0.656
  1  0.313
  1  0.428
  1  0.339
  1  0.633
  1  0.460
  0  0.655
  1  0.502
  1  0.397
  1  0.384
  1  0.435
  1  0.400
  0  0.434
  1  0.386
  1  0.349
  1  0.380
  1  0.489
  1  0.538
  1  0.463
  1  0.400
  1  0.599
  1  0.963
  0  0.546
  0  0.917
  1  0.379
  1  0.881
  1  0.322
  1  0.346
  1  0.505
  0  0.500
  1  0.513
  1  0.595
  1  0.545
  1  0.678
  0  0.372
  1  0.519
  1  0.827
  1  0.571
  0  0.675
  1  0.499
  1  0.377
  1  0.688
  1  0.677
  1  0.538
  1  0.348
  1  0.347
  1  0.393
  0  0.735
  1  0.449
  0  0.942
  1  0.399
  1  0.643
  1  0.363
  0  0.584
  1  0.610
  1  0.611
  0  0.387
  1  0.605
  0  0.488
  1  0.359
  1  0.486
  1  0.476
  0  0.697
  0  0.842
  1  0.336
  0  0.343
  1  1.063
  1  1.291
  1  0.310
  1  0.586
  1  0.467
  1  0.468
  1  0.422
  1  0.512
  0  0.512
  1  0.323
  1  0.478
  1  0.358
  1  0.460
  0  0.390
  0  0.557
  0  0.939
  1  0.514
  1  0.417
  1  0.439
  1  0.555
  1  0.750
  1  0.408
  1  0.791
  1  0.376
  1  0.518
  0  0.487
  0  0.475
  1  0.385
  1  0.467
  0  0.425
  1  0.467
  1  0.624
  1  0.824
  0  0.522
  1  0.352
  0  0.732
  1  0.493
  1  0.325
  0  0.338
  1  0.465
  1  0.423
  0  0.486
  1  0.488
  1  0.372
  1  0.465
  0  0.486
  1  0.397
  1  0.457
  0  0.410
  1  0.795
  0  0.461
  1  0.478
  1  0.507
  1  0.398
  1  0.439
  1  0.625
  1  0.328
  1  0.351
  1  0.329
  1  0.638
  1  0.476
  1  0.437
  1  0.336
  0  0.351
  0  0.452
  1  0.342
  0  0.403
  1  0.366
  0  0.447
  0  0.369
  1  0.612
  1  0.699
  1  0.607
  1  0.772
  1  0.456
  1  0.398
  1  0.418
  1  0.361
  1  0.738
  0  0.905
  1  0.306
  1  1.260
  1  0.457
  1  0.283
  1  1.082
  1  0.319
  0  0.469
  0  0.356
  1  0.378
  1  0.436
  1  0.517
  0  0.382
  1  0.563
  1  0.384
  1  0.879
  0  0.613
  0  0.551
  0  0.387
  1  0.393
  1  0.425
  1  0.530
  1  0.413
  1  0.451
  1  0.506
  1  0.404
  1  0.905
  1  0.512
  1  0.770
  1  0.860
  0  0.626
  0  0.512
  0  0.810
  0  0.316
  0  0.359
  0  0.515
  1  0.743
  0  0.295
  1  0.464
  0  0.420
  0  0.337
  0  0.683
  1  0.549
  0  0.779
  1  0.454
  1  1.583
  0  0.470
  0  0.674
  1  0.469
  1  0.576
  0  0.905
  0  0.632
  1  0.367
  1  0.392
  0  0.642
  0  0.803
  0  0.359
  1  0.590
  1  0.463
  1  0.385
  0  0.625
  1  0.350
  1  0.602
  1  0.597
  1  0.382
  0  0.483
  1  0.412
  1  0.566
  0  0.397
  1  1.442
  0  0.390
  1  0.781
  0  0.598
  1  0.554
  1  0.378
  1  0.373
  1  0.493
  1  0.484
  0  0.630
  0  0.465
  1  0.394
  0  0.786
  1  0.506
  1  0.472
  1  0.393
  1  1.291
  0  0.354
  1  0.541
  1  0.609
  1  0.591
  1  0.658
  1  0.543
  1  0.344
  1  0.543
  1  1.186
  1  0.562
  1  0.356
  1  0.498
  0  0.364
  1  0.853
  0  0.382
  1  0.532
  1  0.519
  0  0.430
  1  0.689
  1  0.426
  1  0.405
  1  0.352
  0  0.751
  1  0.870
