  1  0.346
  1  0.627
  1  0.338
  1  0.592
  1  0.407
  1  0.516
  1  0.291
  1  0.555
  1  1.158
  1  0.432
  1  0.330
  1  0.345
  1  0.353
  1  0.346
  1  0.357
  1  0.315
  0  0.518
  1  0.342
  1  0.411
  0  0.951
  1  0.379
  1  0.373
  1  0.387
  1  0.379
  1  0.529
  1  0.525
  1  0.366
  1  0.448
  0  0.438
  1  0.766
  1  0.356
  0  0.459
  0  0.763
  1  0.441
  1  1.279
  1  0.398
  1  0.380
  1  0.419
  1  0.868
  1  0.925
  1  0.289
  1  0.446
  1  0.353
  1  0.266
  1  0.368
  1  0.663
  0  0.545
  1  0.335
  1  0.752
  0  1.001
  0  1.042
  0  0.468
  1  0.297
  1  0.473
  0  0.615
  0  0.475
  1  0.490
  1  0.391
  1  0.338
  1  0.366
  1  0.688
  1  0.324
  1  0.448
  1  0.307
  1  0.327
  0  1.283
  0  0.398
  1  0.359
  1  0.396
  1  0.915
  1  0.346
  0  0.758
  1  0.601
  0  0.391
  1  0.347
  0  1.046
  0  0.454
  1  0.291
  1  0.287
  1  0.314
  1  0.357
  1  0.422
  1  0.353
  0  0.758
  1  0.460
  1  0.393
  1  0.482
  1  0.386
  1  0.541
  1  0.351
  0  0.895
  0  0.635
  0  0.757
  1  0.356
  1  0.340
  1  0.306
  1  0.406
  1  0.510
  0  0.495
  1  0.317
  1  0.359
  1  0.344
  1  0.379
  0  0.683
  1  0.318
  0  0.454
  1  0.365
  1  0.271
  1  0.344
  1  0.361
  1  0.277
  0  0.913
  1  1.004
  1  0.320
  1  0.384
  1  0.365
  1  0.296
  1  0.328
  0  0.436
  1  0.695
  0  0.671
  1  0.330
  1  0.366
  1  0.331
  1  0.363
  1  0.388
  1  0.363
  1  0.440
  1  0.319
  0  0.536
  1  0.535
  0  0.481
  1  0.361
  0  0.716
  0  1.554
  1  1.066
  1  0.309
  1  0.376
  1  0.607
  1  0.841
  1  0.368
  0  0.561
  0  0.497
