  1  0.714
  1  0.333
  0  0.771
  1  0.325
  1  0.431
  1  0.843
  1  0.351
  0  0.423
  1  0.325
  1  0.292
  0  0.608
  1  0.288
  1  0.456
  1  0.335
  1  0.345
  1  0.425
  1  0.474
  1  0.365
  1  0.398
  1  0.328
  1  0.297
  0  0.356
  1  0.282
  1  0.412
  0  0.472
  1  0.758
  1  0.405
  1  0.436
  1  0.362
  0  0.820
  1  0.370
  1  0.477
  1  0.383
  1  0.379
  0  1.001
  1  0.400
  1  0.299
  1  0.268
  1  0.509
  1  0.333
  1  0.515
  1  0.398
  1  0.476
  0  0.986
  1  0.381
  1  0.737
  1  0.294
  0  0.474
  0  0.349
  1  0.438
  0  0.368
  1  0.635
  0  0.573
  1  1.125
  1  0.385
  1  0.555
  1  0.553
  0  0.504
  1  0.330
  1  0.791
  1  1.437
  1  0.295
  1  0.424
  1  0.519
  1  0.516
  1  0.317
  1  0.473
  0  0.448
  1  0.337
  0  0.796
  0  0.798
  0  0.762
  1  0.448
  1  0.284
  1  0.427
  1  0.898
  1  0.616
  0  0.390
  1  0.272
  0  0.604
  1  0.307
  0  0.543
  1  0.347
  1  0.321
  1  0.315
  1  0.308
  1  0.650
  1  0.267
  1  0.298
  1  0.296
  1  0.365
  1  0.554
  0  0.873
  1  0.400
  1  0.581
  1  0.301
  1  0.447
  0  0.557
  1  0.340
  1  0.692
  1  0.522
  0  0.463
  0  0.594
  0  0.392
  1  0.395
  1  0.633
  1  0.364
  1  0.378
  1  0.449
  1  0.733
  1  0.953
  1  0.320
  1  0.488
  1  0.347
  1  0.413
  1  0.327
  1  0.777
  1  0.321
  1  0.638
  1  0.440
  0  0.468
  1  0.366
  1  0.802
  1  0.406
  1  0.358
  1  0.479
  1  0.418
  1  0.304
  1  0.308
  0  0.601
  0  0.672
  0  0.604
  1  1.485
  1  0.319
  1  0.334
  1  0.293
  0  0.795
  0  0.387
  1  0.367
  0  0.679
  1  0.331
  1  0.990
  1  0.376
  0  0.385
  1  0.457
  1  0.355
  0  0.734
  1  0.389
  1  0.338
  1  0.324
  1  0.950
  1  0.506
  1  0.312
  1  0.687
  1  0.473
  1  0.640
  0  0.640
  1  0.692
  1  0.413
  1  0.268
  1  0.486
  1  0.432
  1  0.436
  0  0.338
  0  0.491
  0  1.424
  1  0.776
  0  0.410
  1  0.512
  0  0.926
  1  0.362
  0  0.373
  1  0.533
  1  0.381
  1  0.384
  0  0.550
  1  0.373
  1  0.349
  1  0.359
  1  0.305
  1  0.825
  1  0.822
  1  0.912
  1  0.396
  1  0.506
