  0  0.626
  1  0.510
  1  0.503
  1  0.531
  1  1.570
  1  0.355
  1  0.374
  1  0.830
  1  0.545
  1  0.353
  1  0.544
  1  0.561
  1  0.365
  0  0.489
  0  0.706
  1  0.449
  0  0.340
  1  0.524
  0  0.822
  1  0.381
  0  0.497
  0  0.434
  1  0.494
  1  0.353
  0  0.865
  1  0.428
  0  0.588
  0  0.807
  1  0.374
  1  0.421
  0  0.364
  1  0.506
  0  0.852
  1  0.527
  1  0.412
  1  0.609
  1  0.607
  0  0.359
  1  0.489
  1  0.419
  1  0.391
  1  0.540
  1  0.449
  1  0.396
  1  0.668
  1  0.670
  1  0.486
  1  0.425
  1  0.760
  1  0.340
  1  0.407
  1  0.723
  0  0.620
  1  0.313
  0  0.738
  0  0.950
  1  0.755
  1  0.498
  1  0.536
  1  0.424
  1  0.593
  1  0.407
  1  0.711
  1  0.614
  0  0.440
  0  0.479
  0  0.699
  1  0.642
  1  0.504
  1  0.624
  1  0.619
  0  0.418
  1  0.681
  1  0.300
  1  0.410
  1  0.576
  1  0.522
  1  0.455
  1  1.058
  0  0.415
  1  0.440
  0  0.334
  1  0.557
  1  0.552
  0  0.409
  0  0.587
  1  0.482
  0  0.599
  1  0.429
  1  0.497
  1  0.798
  1  0.895
  1  0.513
  1  0.374
  0  0.478
  0  0.795
  0  0.367
  1  0.390
  1  0.608
  0  0.304
  1  0.527
  0  0.646
  1  0.565
  1  0.429
  1  0.481
  1  0.357
  1  0.383
  1  0.762
  1  0.459
  1  0.673
  1  0.457
  1  0.670
  1  0.386
  0  0.904
  1  1.169
  0  0.402
  1  0.329
  1  0.490
  0  0.489
  1  0.335
  1  0.463
  1  0.696
  0  0.395
  0  0.754
  0  0.529
  1  0.525
  1  0.530
  1  0.357
  0  0.380
  1  0.389
  1  0.432
  1  0.555
  1  0.523
  1  0.604
  1  0.926
  0  0.490
  1  0.849
  1  0.324
  1  0.368
  0  0.321
  0  0.995
  1  0.370
  1  0.502
  1  0.443
  1  0.658
  1  0.527
  1  0.706
  1  0.713
  1  0.777
  1  0.387
  1  0.587
  1  0.553
  1  0.374
  1  0.354
  1  0.320
  1  0.536
  1  0.651
  1  0.522
  1  0.482
  1  0.598
  1  0.829
  1  1.015
  1  0.353
  0  0.349
  1  0.894
  1  0.468
  0  0.417
  1  0.377
  1  0.317
  1  0.652
  1  0.537
  0  0.421
  1  0.356
  1  1.129
  1  0.495
  1  0.453
  0  0.401
  0  0.472
  1  0.388
  1  0.516
  1  0.309
  1  0.465
  1  0.437
  1  0.506
  1  0.860
  1  0.609
  0  0.439
  1  0.544
  1  0.434
  1  0.524
  0  0.378
  0  0.571
  0  0.346
  0  0.392
  1  0.547
  1  0.408
  0  0.378
  1  0.506
  1  0.416
  0  0.556
  1  0.707
  0  0.627
  0  0.442
  1  0.393
  1  0.287
  1  0.467
  1  0.550
  0  0.423
  1  0.612
  1  0.471
  1  0.385
  1  0.585
  1  0.788
  0  0.541
  1  0.689
  1  0.516
  1  0.382
  0  0.309
  0  0.285
  1  0.491
  1  0.508
  0  0.385
  1  0.376
  1  0.669
  0  0.461
  1  0.688
  0  0.392
  1  0.349
  0  0.380
  1  0.456
  0  0.582
  1  0.363
  0  0.986
  1  0.632
  0  0.393
  1  0.503
  0  0.369
  0  0.529
  1  0.360
  1  0.423
  0  0.775
  1  0.837
  1  0.394
  0  0.734
  1  0.388
  1  0.608
  1  0.671
  0  0.398
  0  0.472
  1  0.873
  1  0.588
  1  0.330
  1  0.856
  0  0.856
  1  0.338
  1  0.361
  1  0.721
  1  0.361
  0  0.428
  1  0.461
  1  0.476
  1  0.517
  1  0.277
  1  0.468
  1  0.300
  1  0.579
  1  0.413
  1  0.875
  1  0.328
  0  0.320
  1  1.109
  1  0.493
  1  1.157
  0  0.511
  1  0.781
  1  0.473
  1  0.315
  1  0.380
  1  0.542
  1  0.383
  0  0.375
  0  0.554
  1  0.790
  1  0.584
  1  0.369
  1  0.505
  0  0.609
  1  0.423
  1  0.406
  1  0.327
  1  0.378
  1  0.597
  1  0.568
  1  0.453
  1  0.377
  1  0.428
  1  0.446
  1  0.376
  0  0.414
  1  0.409
  1  0.434
  0  0.526
  1  0.362
  0  0.465
  1  0.758
  1  0.452
  0  0.376
  1  0.343
  1  0.383
  0  0.495
  1  0.482
  1  0.319
  0  0.387
  1  0.388
  1  0.619
  1  0.435
  0  0.419
  0  0.416
  0  0.421
  1  0.414
  1  0.423
  0  0.441
  1  0.473
  1  0.603
  1  0.428
  1  0.450
  1  0.409
  1  0.454
  1  0.550
  0  0.603
  0  0.501
  1  0.460
  1  0.513
  0  0.610
  1  0.543
  1  0.452
  1  0.597
  1  0.478
  1  0.473
  1  0.396
  0  0.630
  0  0.720
  1  0.550
  1  0.437
  1  0.408
  1  0.354
  1  0.718
  1  0.476
  1  0.581
  1  0.691
  1  0.408
  1  0.497
  0  0.659
  1  0.404
  1  0.515
  1  1.012
  1  0.503
  1  0.593
  1  0.477
  1  0.540
  1  0.414
  1  0.471
  1  0.342
  1  0.497
  1  0.705
  1  0.409
  1  0.684
  1  0.325
  0  0.439
  1  0.436
  0  0.385
  1  0.384
  0  0.469
  0  0.399
  0  0.394
  1  0.341
  1  0.651
  1  0.594
  0  0.506
  0  0.411
  1  0.337
  1  1.048
  1  0.640
  1  0.543
  1  0.432
  1  0.551
  1  0.455
  1  0.433
  1  0.361
  0  0.833
  1  0.321
  1  0.636
  1  0.520
  1  0.380
  1  0.358
  1  0.417
  0  0.700
  1  0.284
  0  0.642
  0  0.446
  1  0.397
  1  1.057
  1  0.392
  1  0.695
  1  0.675
