  0  0.512
  0  0.514
  0  0.597
  1  0.293
  1  0.306
  1  0.480
  1  0.272
  0  1.338
  0  0.491
  1  0.323
  1  0.344
  1  0.314
  1  0.375
  1  0.343
  1  0.317
  1  0.341
  1  0.375
  1  0.375
  1  0.789
  0  0.722
  1  0.495
  0  0.419
  1  0.296
  0  0.877
  1  0.319
  1  0.726
  1  0.360
  1  0.615
  1  0.799
  1  0.369
  0  0.537
  1  0.686
  1  0.271
  1  0.338
  1  0.314
  1  0.407
  1  0.442
  1  0.404
  1  0.292
  1  0.325
  0  0.385
  1  0.379
  1  0.338
  1  0.955
  1  0.768
  1  0.436
  1  0.411
  1  0.423
  0  0.550
  1  0.315
  1  0.600
  1  0.448
  1  0.380
  1  0.335
  0  0.592
  0  0.430
  1  0.501
  1  0.321
  0  0.572
  0  0.355
  1  0.396
  1  0.339
  1  0.367
  0  0.517
  1  0.668
  0  0.895
  0  0.505
  1  0.292
  1  0.371
  1  0.697
  1  0.358
  1  0.330
  0  0.426
  1  0.311
  1  0.513
  1  0.344
  0  0.429
  1  0.427
  0  0.571
  0  0.626
  1  0.303
  1  0.352
  1  0.471
  1  0.404
  1  0.291
  1  0.310
  0  0.580
  1  0.440
  1  0.298
  1  0.474
  1  0.335
  1  0.408
  1  0.397
  1  0.453
  1  0.378
  1  0.335
  1  0.305
  1  0.322
  1  0.616
  0  0.604
  0  0.778
  1  0.851
  0  1.360
  1  0.299
  0  0.478
  1  0.453
  1  0.324
  0  0.746
  0  0.487
  1  0.656
  1  0.348
  1  0.384
  1  0.381
  1  0.328
  1  0.277
  1  1.082
  1  0.333
  1  0.560
  0  0.832
  0  0.404
  1  0.624
  1  0.679
  1  0.323
  1  0.362
  1  0.335
  1  0.419
  1  0.498
  1  0.359
  1  0.566
  1  0.421
  1  0.382
  0  0.498
  0  0.426
  1  0.407
  1  0.322
  0  0.441
  1  0.319
  1  0.541
  0  0.658
  1  0.583
  1  0.343
  1  0.322
  1  0.333
  1  0.364
  1  0.328
  0  0.400
  0  0.515
  0  0.734
  1  0.424
  1  0.491
  1  0.808
  1  0.299
  1  0.410
  0  0.589
  1  0.339
  0  0.723
  1  0.825
  1  0.376
  1  0.405
  0  0.336
  0  0.532
  1  0.583
  1  0.512
  1  0.478
  1  0.389
  1  1.052
  1  0.523
  1  0.340
  1  0.446
  1  0.344
  1  0.406
  1  0.366
  0  0.421
  1  0.401
  1  0.481
  1  0.724
  0  0.755
  1  1.109
  0  0.509
  1  0.333
  0  0.692
  1  0.950
  1  0.342
  1  0.340
  0  0.518
  1  0.380
  0  0.656
  1  0.361
  1  0.401
  1  0.654
  1  0.433
  1  0.300
  1  0.459
  1  0.366
  1  0.589
  1  0.356
  1  0.340
  1  0.843
  1  0.340
  0  0.412
  1  1.374
  1  0.352
  1  0.291
  1  0.334
  0  0.662
  1  0.320
  0  0.487
  1  0.365
  0  0.674
  1  0.337
  0  1.125
  1  0.527
  1  0.555
  1  0.492
  1  0.798
  1  0.302
  1  0.328
  0  0.893
  1  0.296
  1  0.463
  0  0.600
  0  0.643
  0  0.717
  0  0.510
  1  0.340
  1  0.768
  1  0.278
