StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
41	 8.151477e-01	 8.677578e-01	 7.268352e-01	 6	 3	 10	 8	 1	 9	 1
42	 1.149417e-01	 1.087325e-01	 9.330622e-02	 60	 60	 60	 0	 10	 10	 0
43	 8.715836e-01	 8.691360e-01	 8.492058e-01	 2	 2	 2	 10	 0	 10	 0
44	 6.563588e-01	 6.617149e-01	 6.327115e-01	 16	 16	 16	 6	 4	 10	 0
45	 8.984063e-01	 8.986101e-01	 8.754278e-01	 1	 1	 1	 10	 0	 10	 0
46	 8.485213e-01	 8.499876e-01	 8.228312e-01	 4	 5	 4	 10	 0	 10	 0
47	 3.584873e-01	 3.542326e-01	 3.377720e-01	 40	 41	 40	 4	 6	 10	 0
48	 6.221328e-01	 6.244327e-01	 5.990012e-01	 19	 18	 20	 7	 3	 10	 0
49	 7.548375e-01	 7.503848e-01	 7.352624e-01	 10	 11	 9	 9	 1	 10	 0
50	 4.312430e-01	 4.302536e-01	 4.135491e-01	 37	 37	 37	 4	 6	 10	 0
51	 8.367806e-01	 8.396543e-01	 8.148279e-01	 5	 6	 5	 10	 0	 10	 0
52	 6.173144e-01	 6.169779e-01	 5.967893e-01	 22	 22	 22	 6	 4	 10	 0
53	 7.174391e-01	 7.170242e-01	 7.001043e-01	 13	 14	 12	 8	 2	 10	 0
54	 5.576288e-01	 5.900272e-01	 4.896516e-01	 26	 24	 30	 4	 5	 9	 1
55	 7.491381e-01	 7.544528e-01	 7.255647e-01	 11	 10	 11	 8	 2	 10	 0
56	 5.059584e-01	 5.070704e-01	 4.856603e-01	 31	 31	 31	 5	 5	 10	 0
57	 7.175998e-01	 7.220273e-01	 6.943514e-01	 12	 13	 13	 9	 1	 10	 0
58	 7.868130e-01	 7.866403e-01	 7.698128e-01	 8	 9	 7	 8	 2	 10	 0
59	 6.210956e-01	 6.224752e-01	 5.972150e-01	 20	 19	 21	 6	 4	 10	 0
60	 6.204536e-01	 6.181788e-01	 6.000449e-01	 21	 21	 19	 6	 4	 10	 0
