StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
1	 4.745724e-01	 5.133767e-01	 3.683696e-01	 32	 28	 35	 4	 4	 8	 2
2	 2.594756e-01	 2.647564e-01	 2.141343e-01	 49	 48	 49	 1	 9	 10	 0
3	 2.103093e-01	 1.841166e-01	 1.558356e-01	 53	 57	 56	 1	 8	 9	 1
4	 7.602390e-01	 7.602565e-01	 7.236973e-01	 11	 11	 9	 9	 1	 10	 0
5	 1.927842e-01	 1.909637e-01	 1.438905e-01	 57	 56	 57	 0	 10	 10	 0
6	 2.038265e-01	 2.039359e-01	 1.622808e-01	 54	 53	 53	 0	 10	 10	 0
7	 2.149924e-01	 2.161853e-01	 1.725590e-01	 52	 52	 52	 1	 9	 10	 0
8	 1.005634e-01	 1.013498e-01	 5.879252e-02	 60	 60	 60	 0	 10	 10	 0
9	 3.955692e-01	 3.907334e-01	 3.256444e-01	 38	 38	 38	 3	 6	 9	 1
10	 2.776228e-01	 2.739374e-01	 2.360579e-01	 46	 46	 46	 2	 8	 10	 0
11	 8.505670e-01	 8.515240e-01	 8.093632e-01	 2	 2	 2	 9	 1	 10	 0
12	 5.209238e-01	 5.223156e-01	 4.762125e-01	 27	 27	 27	 5	 5	 10	 0
13	 2.606131e-01	 2.606345e-01	 2.272841e-01	 48	 49	 47	 2	 8	 10	 0
14	 2.650964e-01	 2.660621e-01	 2.153901e-01	 47	 47	 48	 1	 9	 10	 0
15	 6.670292e-01	 6.827874e-01	 5.727163e-01	 18	 17	 22	 7	 2	 9	 1
16	 3.617020e-01	 3.614812e-01	 3.279982e-01	 40	 40	 37	 4	 6	 10	 0
17	 5.875070e-01	 6.029576e-01	 4.891563e-01	 25	 23	 26	 6	 3	 9	 1
18	 5.081661e-01	 5.125849e-01	 4.532979e-01	 30	 29	 29	 5	 5	 10	 0
19	 2.481920e-01	 2.482737e-01	 2.127665e-01	 50	 50	 50	 1	 9	 10	 0
20	 2.191088e-01	 2.183990e-01	 1.859502e-01	 51	 51	 51	 0	 10	 10	 0
21	 3.458825e-01	 3.500472e-01	 2.800209e-01	 41	 41	 43	 3	 6	 9	 1
22	 6.746914e-01	 6.733666e-01	 6.353269e-01	 17	 18	 17	 8	 2	 10	 0
23	 5.932842e-01	 5.908704e-01	 5.551758e-01	 23	 25	 23	 6	 4	 10	 0
24	 1.659574e-01	 1.690143e-01	 1.103176e-01	 58	 58	 58	 1	 9	 10	 0
25	 3.441633e-01	 3.445086e-01	 2.747132e-01	 42	 42	 44	 2	 7	 9	 1
26	 7.540915e-01	 7.585831e-01	 7.085180e-01	 12	 12	 12	 8	 2	 10	 0
27	 5.923078e-01	 5.937216e-01	 5.499346e-01	 24	 24	 24	 6	 4	 10	 0
28	 7.480945e-01	 7.465487e-01	 7.103541e-01	 13	 13	 11	 9	 1	 10	 0
29	 5.123310e-01	 5.099363e-01	 4.715906e-01	 29	 30	 28	 6	 4	 10	 0
30	 3.813462e-01	 3.711941e-01	 2.998888e-01	 39	 39	 40	 3	 6	 9	 1
31	 3.222999e-01	 3.081826e-01	 2.527073e-01	 44	 45	 45	 2	 7	 9	 1
32	 9.096770e-01	 9.113723e-01	 8.657187e-01	 1	 1	 1	 10	 0	 10	 0
33	 6.632255e-01	 6.616287e-01	 6.220300e-01	 19	 19	 18	 7	 3	 10	 0
34	 6.973335e-01	 6.967566e-01	 6.639398e-01	 16	 16	 16	 9	 1	 10	 0
35	 3.408314e-01	 3.384256e-01	 2.914084e-01	 43	 43	 41	 3	 7	 10	 0
36	 6.125148e-01	 6.085191e-01	 5.744599e-01	 22	 22	 21	 7	 3	 10	 0
37	 1.098415e-01	 1.088844e-01	 6.769073e-02	 59	 59	 59	 0	 10	 10	 0
38	 6.567361e-01	 6.557663e-01	 6.180086e-01	 20	 20	 19	 8	 2	 10	 0
39	 1.968502e-01	 1.975805e-01	 1.609955e-01	 55	 54	 54	 0	 10	 10	 0
40	 8.349794e-01	 8.381807e-01	 7.950421e-01	 4	 4	 4	 10	 0	 10	 0
41	 4.888196e-01	 4.887984e-01	 4.456620e-01	 31	 32	 30	 5	 5	 10	 0
42	 4.483468e-01	 4.519230e-01	 3.974912e-01	 34	 34	 33	 4	 6	 10	 0
43	 8.397327e-01	 8.385594e-01	 8.030031e-01	 3	 3	 3	 10	 0	 10	 0
44	 6.301932e-01	 6.282865e-01	 5.931324e-01	 21	 21	 20	 7	 3	 10	 0
45	 8.224716e-01	 8.271614e-01	 7.195206e-01	 6	 5	 10	 9	 0	 9	 1
46	 7.829638e-01	 7.800621e-01	 7.415327e-01	 9	 9	 8	 9	 1	 10	 0
47	 1.937991e-01	 1.929324e-01	 1.604732e-01	 56	 55	 55	 1	 9	 10	 0
48	 7.704289e-01	 7.652621e-01	 6.643140e-01	 10	 10	 15	 8	 1	 9	 1
49	 4.450982e-01	 4.480449e-01	 3.158714e-01	 35	 35	 39	 3	 4	 7	 3
50	 4.161036e-01	 4.165208e-01	 3.747792e-01	 36	 36	 34	 4	 6	 10	 0
51	 8.258330e-01	 8.249963e-01	 7.808113e-01	 5	 6	 5	 9	 1	 10	 0
52	 7.972041e-01	 7.960764e-01	 7.544881e-01	 7	 7	 6	 9	 1	 10	 0
53	 7.863146e-01	 7.886771e-01	 7.426276e-01	 8	 8	 7	 8	 2	 10	 0
54	 3.214267e-01	 3.185737e-01	 2.869437e-01	 45	 44	 42	 3	 7	 10	 0
