StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
1	 7.129842e-02	 7.129842e-02	 7.129842e-02	 59	 59	 59	 0	 10	 10	 0
2	 5.326704e-01	 5.326704e-01	 5.326704e-01	 25	 25	 25	 5	 5	 10	 0
3	 2.946517e-01	 2.946517e-01	 2.946517e-01	 45	 45	 45	 3	 7	 10	 0
4	 5.228930e-01	 5.228930e-01	 5.228930e-01	 27	 27	 27	 5	 5	 10	 0
5	 8.619595e-01	 8.619595e-01	 8.619595e-01	 4	 4	 4	 9	 1	 10	 0
6	 5.705036e-02	 5.705036e-02	 5.705036e-02	 60	 60	 60	 1	 9	 10	 0
7	 4.616191e-01	 4.616191e-01	 4.616191e-01	 34	 34	 34	 5	 5	 10	 0
8	 5.210640e-01	 5.210640e-01	 5.210640e-01	 28	 28	 28	 7	 3	 10	 0
9	 4.883359e-01	 4.883359e-01	 4.883359e-01	 31	 31	 31	 5	 5	 10	 0
10	 6.700320e-01	 6.700320e-01	 6.700320e-01	 18	 18	 18	 7	 3	 10	 0
11	 5.141383e-01	 5.141383e-01	 5.141383e-01	 29	 29	 29	 4	 6	 10	 0
12	 4.265639e-01	 4.265639e-01	 4.265639e-01	 35	 35	 35	 5	 5	 10	 0
13	 3.978324e-01	 3.978324e-01	 3.978324e-01	 38	 38	 38	 4	 6	 10	 0
14	 5.272454e-01	 5.272454e-01	 5.272454e-01	 26	 26	 26	 5	 5	 10	 0
15	 2.880714e-01	 2.880714e-01	 2.880714e-01	 47	 47	 47	 2	 8	 10	 0
16	 6.483524e-01	 6.483524e-01	 6.483524e-01	 20	 20	 20	 7	 3	 10	 0
17	 2.248089e-01	 2.248089e-01	 2.248089e-01	 51	 51	 51	 1	 9	 10	 0
18	 1.503173e-01	 1.503173e-01	 1.503173e-01	 56	 56	 56	 1	 9	 10	 0
19	 2.553758e-01	 2.553758e-01	 2.553758e-01	 50	 50	 50	 1	 9	 10	 0
20	 2.106618e-01	 2.106618e-01	 2.106618e-01	 52	 52	 52	 2	 8	 10	 0
21	 1.941774e-01	 1.941774e-01	 1.941774e-01	 53	 53	 53	 0	 10	 10	 0
22	 1.687205e-01	 1.687205e-01	 1.687205e-01	 55	 55	 55	 1	 9	 10	 0
23	 3.106168e-01	 3.106168e-01	 3.106168e-01	 44	 44	 44	 3	 7	 10	 0
24	 4.882356e-01	 4.882356e-01	 4.882356e-01	 32	 32	 32	 6	 4	 10	 0
25	 4.668727e-01	 4.668727e-01	 4.668727e-01	 33	 33	 33	 4	 6	 10	 0
26	 1.926412e-01	 1.926412e-01	 1.926412e-01	 54	 54	 54	 2	 8	 10	 0
27	 4.198785e-01	 4.198785e-01	 4.198785e-01	 36	 36	 36	 3	 7	 10	 0
28	 4.180147e-01	 4.180147e-01	 4.180147e-01	 37	 37	 37	 3	 7	 10	 0
29	 1.453747e-01	 1.453747e-01	 1.453747e-01	 57	 57	 57	 0	 10	 10	 0
30	 3.260788e-01	 3.260788e-01	 3.260788e-01	 42	 42	 42	 3	 7	 10	 0
31	 2.928879e-01	 2.928879e-01	 2.928879e-01	 46	 46	 46	 1	 9	 10	 0
32	 7.611093e-01	 7.611093e-01	 7.611093e-01	 11	 11	 11	 8	 2	 10	 0
33	 7.505124e-01	 7.505124e-01	 7.505124e-01	 13	 13	 13	 8	 2	 10	 0
34	 6.636029e-01	 6.636029e-01	 6.636029e-01	 19	 19	 19	 6	 4	 10	 0
35	 7.100417e-01	 7.100417e-01	 7.100417e-01	 15	 15	 15	 8	 2	 10	 0
36	 6.290676e-01	 6.290676e-01	 6.290676e-01	 23	 23	 23	 7	 3	 10	 0
37	 1.071855e-01	 1.071855e-01	 1.071855e-01	 58	 58	 58	 1	 9	 10	 0
38	 3.969004e-01	 3.969004e-01	 3.969004e-01	 39	 39	 39	 4	 6	 10	 0
39	 9.231416e-01	 9.231416e-01	 9.231416e-01	 1	 1	 1	 9	 1	 10	 0
40	 6.830904e-01	 6.830904e-01	 6.830904e-01	 17	 17	 17	 7	 3	 10	 0
41	 8.485462e-01	 8.485462e-01	 8.485462e-01	 6	 6	 6	 9	 1	 10	 0
42	 3.259457e-01	 3.259457e-01	 3.259457e-01	 43	 43	 43	 3	 7	 10	 0
43	 8.297664e-01	 8.297664e-01	 8.297664e-01	 7	 7	 7	 9	 1	 10	 0
44	 7.779905e-01	 7.779905e-01	 7.779905e-01	 10	 10	 10	 9	 1	 10	 0
45	 7.817218e-01	 7.817218e-01	 7.817218e-01	 9	 9	 9	 9	 1	 10	 0
