StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
1	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
2	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
3	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
4	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
5	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
6	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
7	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
8	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
9	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
10	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
11	 5.000000e-01	 5.000000e-01	 3.333333e-01	 3.050000e+01	 3.050000e+01	 5.450000e+01	 0	 0	 0	 1
12	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
13	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
14	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
15	 5.000000e-01	 5.000000e-01	 3.333333e-01	 3.050000e+01	 3.050000e+01	 5.450000e+01	 0	 0	 0	 1
16	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
17	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
18	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
19	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
20	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
21	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
22	 5.000000e-01	 5.000000e-01	 3.333333e-01	 3.050000e+01	 3.050000e+01	 5.450000e+01	 0	 0	 0	 1
23	 5.000000e-01	 5.000000e-01	 3.181818e-01	 3.050000e+01	 3.050000e+01	 5.850000e+01	 0	 0	 0	 1
24	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
25	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
26	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
27	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
28	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
29	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
30	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
31	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
32	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
33	 5.000000e-01	 5.000000e-01	 5.000000e-01	 3.050000e+01	 3.050000e+01	 26	 0	 0	 0	 0
