StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
19	 4.300917e-01	 4.595633e-01	 3.556183e-01	 34	 31	 36	 4	 5	 9	 1
20	 9.217120e-01	 9.218234e-01	 8.915858e-01	 1	 1	 1	 10	 0	 10	 0
21	 4.416095e-01	 4.351454e-01	 4.055724e-01	 31	 34	 32	 5	 5	 10	 0
22	 5.858986e-01	 5.883843e-01	 5.525257e-01	 24	 23	 22	 6	 4	 10	 0
23	 1.393085e-01	 8.886960e-02	 7.819394e-02	 59	 59	 59	 0	 8	 8	 2
24	 6.035954e-01	 6.040504e-01	 5.755668e-01	 20	 21	 18	 6	 4	 10	 0
25	 6.815694e-01	 6.850189e-01	 6.310877e-01	 15	 15	 15	 7	 3	 10	 0
26	 2.764244e-01	 2.761300e-01	 2.402216e-01	 53	 53	 52	 3	 7	 10	 0
27	 2.976065e-01	 3.014365e-01	 2.581497e-01	 51	 50	 50	 2	 8	 10	 0
28	 3.835930e-01	 3.819968e-01	 3.556248e-01	 38	 37	 35	 4	 6	 10	 0
29	 4.610426e-01	 4.609313e-01	 4.305167e-01	 30	 30	 30	 4	 6	 10	 0
30	 2.612004e-01	 2.556342e-01	 1.982176e-01	 55	 55	 55	 2	 7	 9	 1
31	 6.446685e-01	 6.441702e-01	 6.182816e-01	 18	 18	 17	 7	 3	 10	 0
32	 8.183868e-01	 8.189857e-01	 7.832934e-01	 5	 5	 4	 10	 0	 10	 0
33	 4.396026e-01	 4.438001e-01	 3.838090e-01	 33	 32	 33	 5	 5	 10	 0
34	 8.353551e-01	 8.350918e-01	 8.000140e-01	 3	 3	 3	 10	 0	 10	 0
35	 1.653200e-01	 1.656130e-01	 1.218539e-01	 57	 57	 57	 0	 10	 10	 0
36	 6.598387e-01	 6.597162e-01	 6.279497e-01	 17	 17	 16	 8	 2	 10	 0
37	 3.449180e-01	 3.454952e-01	 2.755415e-01	 45	 46	 48	 3	 6	 9	 1
38	 7.774472e-01	 7.811976e-01	 7.400046e-01	 8	 8	 7	 8	 2	 10	 0
39	 7.751114e-01	 7.749144e-01	 7.431905e-01	 9	 9	 6	 8	 2	 10	 0
40	 7.238993e-01	 7.225252e-01	 6.955689e-01	 12	 12	 10	 7	 3	 10	 0
41	 6.033958e-01	 6.042499e-01	 5.705291e-01	 21	 20	 20	 6	 4	 10	 0
42	 3.648484e-01	 3.672843e-01	 2.859340e-01	 43	 43	 45	 3	 6	 9	 1
43	 8.176185e-01	 8.211551e-01	 7.006379e-01	 6	 4	 9	 9	 0	 9	 1
44	 5.576468e-01	 5.575587e-01	 5.141635e-01	 27	 27	 27	 5	 5	 10	 0
45	 3.275349e-01	 3.297381e-01	 2.831159e-01	 48	 48	 46	 3	 7	 10	 0
46	 6.973134e-01	 6.990008e-01	 6.626461e-01	 14	 14	 13	 7	 3	 10	 0
47	 3.523620e-01	 3.534059e-01	 3.201032e-01	 44	 45	 42	 2	 8	 10	 0
48	 6.718482e-01	 6.623930e-01	 5.711700e-01	 16	 16	 19	 7	 2	 9	 1
49	 3.362803e-01	 3.635975e-01	 2.276213e-01	 47	 44	 54	 3	 4	 7	 3
50	 3.393653e-01	 3.383513e-01	 2.993065e-01	 46	 47	 44	 3	 7	 10	 0
51	 6.123763e-01	 6.288907e-01	 5.181725e-01	 19	 19	 26	 6	 3	 9	 1
52	 5.948213e-01	 5.949686e-01	 5.522800e-01	 22	 22	 23	 6	 4	 10	 0
53	 7.260882e-01	 7.284535e-01	 6.805993e-01	 11	 11	 11	 8	 2	 10	 0
54	 3.946557e-01	 3.752412e-01	 3.244877e-01	 35	 39	 39	 3	 6	 9	 1
55	 3.935923e-01	 3.950799e-01	 3.598112e-01	 36	 35	 34	 3	 7	 10	 0
56	 8.194655e-01	 8.169613e-01	 7.814675e-01	 4	 6	 5	 9	 1	 10	 0
57	 7.148833e-01	 7.091194e-01	 6.792176e-01	 13	 13	 12	 8	 2	 10	 0
58	 7.674225e-01	 7.659698e-01	 7.328714e-01	 10	 10	 8	 9	 1	 10	 0
59	 8.526858e-01	 8.508516e-01	 8.184261e-01	 2	 2	 2	 9	 1	 10	 0
60	 7.997144e-01	 8.144614e-01	 6.406659e-01	 7	 7	 14	 7	 1	 8	 2
