StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
44	 6.007913e-01	 6.008429e-01	 5.979715e-01	 25	 25	 25	 6	 4	 10	 0
45	 6.618511e-01	 6.617115e-01	 6.594749e-01	 19	 19	 19	 7	 3	 10	 0
46	 6.272106e-01	 6.277363e-01	 6.229326e-01	 23	 23	 23	 7	 3	 10	 0
47	 1.508613e-01	 1.513219e-01	 1.464768e-01	 56	 56	 56	 0	 10	 10	 0
48	 1.958570e-01	 1.958244e-01	 1.937490e-01	 53	 53	 53	 0	 10	 10	 0
49	 5.610604e-01	 5.615634e-01	 5.565920e-01	 28	 28	 29	 6	 4	 10	 0
50	 2.723695e-01	 2.779382e-01	 2.467656e-01	 49	 48	 50	 2	 7	 9	 1
51	 7.911667e-01	 7.906390e-01	 7.873779e-01	 6	 6	 6	 9	 1	 10	 0
52	 5.559416e-01	 5.559883e-01	 5.535238e-01	 30	 30	 30	 6	 4	 10	 0
53	 4.756606e-01	 4.755338e-01	 4.734037e-01	 32	 32	 32	 4	 6	 10	 0
54	 7.379994e-01	 7.385065e-01	 7.339232e-01	 13	 13	 13	 8	 2	 10	 0
55	 4.627161e-01	 4.628946e-01	 4.599840e-01	 34	 34	 34	 4	 6	 10	 0
56	 8.370430e-01	 8.364731e-01	 8.331163e-01	 3	 3	 3	 9	 1	 10	 0
57	 8.647404e-01	 8.643423e-01	 8.603341e-01	 2	 2	 2	 10	 0	 10	 0
58	 6.197504e-01	 6.196666e-01	 6.171930e-01	 24	 24	 24	 7	 3	 10	 0
59	 6.686638e-01	 6.691842e-01	 6.643864e-01	 17	 17	 17	 8	 2	 10	 0
60	 3.910860e-01	 3.910217e-01	 3.883865e-01	 40	 40	 40	 4	 6	 10	 0
