subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
p_117	 1	 5.162109e-01	 2346.jpg	 2058.jpg	 16	 8	 u	 0	 8.005830e+02
p_117	 2	 4.014854e+00	 2347.jpg	 7470.jpg	 17	 41	 i	 0	 9.979104e+02
p_117	 3	 7.513498e+00	 5829.jpg	 7250.jpg	 35	 36	 u	 0	 8.752612e+02
p_117	 4	 1.101214e+01	 8210.jpg	 8340.jpg	 49	 52	 u	 0	 1.216611e+03
p_117	 5	 1.451078e+01	 8208.jpg	 5260.jpg	 48	 32	 i	 0	 1.205911e+03
p_117	 6	 1.800943e+01	 5480.jpg	 8031.jpg	 33	 46	 i	 0	 1.003253e+03
p_117	 7	 2.150807e+01	 2057.jpg	 8371.jpg	 7	 54	 i	 0	 1.056580e+03
p_117	 8	 2.500678e+01	 8510.jpg	 2030.jpg	 60	 6	 i	 0	 1.021862e+03
p_117	 9	 2.851871e+01	 1720.jpg	 2345.jpg	 4	 15	 u	 0	 1.197890e+03
p_117	 10	 3.201735e+01	 7291.jpg	 8470.jpg	 39	 57	 i	 0	 1.011242e+03
p_117	 11	 3.551600e+01	 4640.jpg	 2352.1.jpg	 29	 18	 u	 0	 1.496578e+03
p_117	 12	 3.901464e+01	 8380.jpg	 7430.jpg	 55	 40	 u	 0	 1.637888e+03
p_117	 13	 4.251328e+01	 8220.jpg	 5626.jpg	 50	 34	 i	 0	 1.507243e+03
p_117	 14	 4.601193e+01	 8280.jpg	 2091.jpg	 51	 9	 i	 0	 1.432561e+03
p_117	 15	 4.951057e+01	 4610.jpg	 2362.jpg	 26	 19	 u	 0	 1.365909e+03
p_117	 16	 5.300921e+01	 8502.jpg	 2303.jpg	 59	 14	 i	 0	 1.491228e+03
p_117	 17	 5.650786e+01	 1590.jpg	 8496.jpg	 2	 58	 i	 0	 1.600556e+03
p_117	 18	 6.001985e+01	 8033.jpg	 1540.jpg	 47	 1	 i	 0	 1.800551e+03
p_117	 19	 6.351850e+01	 2209.jpg	 7282.jpg	 13	 38	 u	 0	 1.853883e+03
p_117	 20	 6.701714e+01	 7260.jpg	 1721.jpg	 37	 5	 i	 0	 1.459227e+03
p_117	 21	 7.051578e+01	 4599.jpg	 7499.jpg	 22	 43	 u	 0	 1.016554e+03
p_117	 22	 7.401443e+01	 1660.jpg	 4603.jpg	 3	 24	 u	 0	 1.085869e+03
p_117	 23	 7.751307e+01	 7480.jpg	 2155.jpg	 42	 10	 i	 0	 1.819206e+03
p_117	 24	 8.101171e+01	 4619.jpg	 8350.jpg	 27	 53	 u	 0	 1.240555e+03
p_117	 25	 8.451036e+01	 4606.jpg	 2158.jpg	 25	 11	 u	 0	 1.397887e+03
p_117	 26	 8.800900e+01	 5199.jpg	 7660.jpg	 31	 44	 u	 0	 1.771208e+03
p_117	 27	 9.150764e+01	 4601.jpg	 4626.jpg	 23	 28	 u	 0	 1.424552e+03
p_117	 28	 9.501964e+01	 8420.jpg	 2373.jpg	 56	 20	 i	 0	 1.576535e+03
p_117	 29	 9.851828e+01	 4641.jpg	 2550.jpg	 30	 21	 i	 0	 1.429872e+03
p_117	 30	 1.020169e+02	 8001.jpg	 2165.jpg	 45	 12	 u	 0	 1.579186e+03
p_117	 31	 1.055156e+02	 2347.jpg	 8380.jpg	 17	 55	 u	 0	 1.632527e+03
p_117	 32	 1.090142e+02	 7470.jpg	 2362.jpg	 41	 19	 i	 0	 1.501854e+03
p_117	 33	 1.125129e+02	 5480.jpg	 7260.jpg	 33	 37	 i	 0	 7.872028e+02
p_117	 34	 1.160115e+02	 2165.jpg	 8420.jpg	 12	 56	 i	 0	 1.744517e+03
p_117	 35	 1.195101e+02	 4626.jpg	 7291.jpg	 28	 39	 i	 0	 1.677863e+03
p_117	 36	 1.230088e+02	 8001.jpg	 2058.jpg	 45	 8	 i	 0	 9.792039e+02
p_117	 37	 1.265074e+02	 2373.jpg	 1540.jpg	 20	 1	 u	 0	 1.112526e+03
p_117	 38	 1.300194e+02	 8350.jpg	 2550.jpg	 53	 21	 i	 0	 8.885027e+02
p_117	 39	 1.335181e+02	 2303.jpg	 2158.jpg	 14	 11	 u	 0	 1.813825e+03
p_117	 40	 1.370167e+02	 4606.jpg	 8502.jpg	 25	 59	 u	 0	 1.163170e+03
p_117	 41	 1.405154e+02	 2345.jpg	 8496.jpg	 15	 58	 u	 0	 1.776518e+03
p_117	 42	 1.440140e+02	 2352.1.jpg	 4601.jpg	 18	 23	 u	 0	 2.229839e+03
p_117	 43	 1.475126e+02	 8031.jpg	 5260.jpg	 46	 32	 i	 0	 1.331170e+03
p_117	 44	 1.510113e+02	 1721.jpg	 8208.jpg	 5	 48	 u	 0	 1.624494e+03
p_117	 45	 1.545099e+02	 1720.jpg	 8470.jpg	 4	 57	 u	 0	 1.117844e+03
p_117	 46	 1.580086e+02	 2091.jpg	 7430.jpg	 9	 40	 u	 0	 1.371166e+03
p_117	 47	 1.615072e+02	 2057.jpg	 8340.jpg	 7	 52	 u	 0	 1.736493e+03
p_117	 48	 1.650192e+02	 8033.jpg	 8210.jpg	 47	 49	 i	 0	 1.656494e+03
p_117	 49	 1.685179e+02	 4603.jpg	 5829.jpg	 24	 35	 i	 0	 1.709811e+03
p_117	 50	 1.720165e+02	 4599.jpg	 1590.jpg	 22	 2	 u	 0	 8.591710e+02
p_117	 51	 1.755151e+02	 8280.jpg	 4641.jpg	 51	 30	 i	 0	 7.524977e+02
p_117	 52	 1.790138e+02	 7480.jpg	 2346.jpg	 42	 16	 i	 0	 8.698243e+02
p_117	 53	 1.825124e+02	 4640.jpg	 8510.jpg	 29	 60	 i	 0	 1.395157e+03
p_117	 54	 1.860111e+02	 4619.jpg	 4610.jpg	 27	 26	 u	 0	 2.112487e+03
p_117	 55	 1.895097e+02	 1660.jpg	 7282.jpg	 3	 38	 u	 0	 1.061829e+03
p_117	 56	 1.930084e+02	 8220.jpg	 2155.jpg	 50	 10	 i	 0	 1.723155e+03
p_117	 57	 1.965070e+02	 2030.jpg	 5199.jpg	 6	 31	 x	 999	 999000
p_117	 58	 2.000190e+02	 8371.jpg	 7250.jpg	 54	 36	 u	 0	 8.004601e+02
p_117	 59	 2.035176e+02	 7499.jpg	 7660.jpg	 43	 44	 u	 0	 1.005808e+03
p_117	 60	 2.070163e+02	 5626.jpg	 2209.jpg	 34	 13	 u	 0	 7.631280e+02
p_117	 61	 2.105149e+02	 4619.jpg	 4641.jpg	 27	 30	 u	 0	 8.724658e+02
p_117	 62	 2.140136e+02	 7430.jpg	 2346.jpg	 40	 16	 i	 0	 7.657953e+02
p_117	 63	 2.175122e+02	 2158.jpg	 1540.jpg	 11	 1	 u	 0	 7.391451e+02
p_117	 64	 2.210109e+02	 1720.jpg	 8280.jpg	 4	 51	 u	 0	 6.804588e+02
p_117	 65	 2.245095e+02	 1590.jpg	 7282.jpg	 2	 38	 i	 0	 6.537944e+02
p_117	 66	 2.280081e+02	 2091.jpg	 2362.jpg	 9	 19	 i	 0	 7.951454e+02
p_117	 67	 2.315068e+02	 5626.jpg	 8031.jpg	 34	 46	 i	 0	 1.216460e+03
p_117	 68	 2.350188e+02	 2352.1.jpg	 8208.jpg	 18	 48	 u	 0	 9.364368e+02
p_117	 69	 2.385174e+02	 2030.jpg	 8420.jpg	 6	 56	 u	 0	 7.577711e+02
p_117	 70	 2.420161e+02	 4599.jpg	 8210.jpg	 22	 49	 u	 0	 7.231068e+02
p_117	 71	 2.455147e+02	 8220.jpg	 7499.jpg	 50	 43	 i	 0	 9.844556e+02
p_117	 72	 2.490134e+02	 5480.jpg	 5829.jpg	 33	 35	 i	 0	 9.577877e+02
p_117	 73	 2.525120e+02	 5260.jpg	 8470.jpg	 32	 57	 u	 0	 8.271036e+02
p_117	 74	 2.560106e+02	 2209.jpg	 4603.jpg	 13	 24	 i	 0	 1.136449e+03
p_117	 75	 2.595093e+02	 7660.jpg	 8502.jpg	 44	 59	 u	 0	 6.857897e+02
p_117	 76	 2.630079e+02	 2550.jpg	 4601.jpg	 21	 23	 u	 0	 8.511090e+02
p_117	 77	 2.665199e+02	 2165.jpg	 7250.jpg	 12	 36	 u	 0	 7.151011e+02
p_117	 78	 2.700186e+02	 4640.jpg	 2373.jpg	 29	 20	 u	 0	 1.264431e+03
p_117	 79	 2.735172e+02	 2347.jpg	 8350.jpg	 17	 53	 u	 0	 1.061753e+03
p_117	 80	 2.770159e+02	 8380.jpg	 8340.jpg	 55	 52	 u	 0	 1.387097e+03
p_117	 81	 2.805145e+02	 2345.jpg	 8033.jpg	 15	 47	 u	 0	 8.964289e+02
p_117	 82	 2.840131e+02	 7260.jpg	 5199.jpg	 37	 31	 i	 0	 7.497554e+02
p_117	 83	 2.875118e+02	 7291.jpg	 2155.jpg	 39	 10	 i	 0	 7.071079e+02
p_117	 84	 2.910104e+02	 8496.jpg	 2057.jpg	 58	 7	 i	 0	 9.604172e+02
p_117	 85	 2.945091e+02	 8371.jpg	 2303.jpg	 54	 14	 i	 0	 8.857531e+02
p_117	 86	 2.980077e+02	 4610.jpg	 8510.jpg	 26	 60	 u	 0	 8.590880e+02
p_117	 87	 3.015197e+02	 2058.jpg	 1721.jpg	 8	 5	 i	 0	 1.043063e+03
p_117	 88	 3.050184e+02	 7470.jpg	 7480.jpg	 41	 42	 u	 0	 1.136412e+03
p_117	 89	 3.085170e+02	 4626.jpg	 4606.jpg	 28	 25	 i	 0	 1.013732e+03
p_117	 90	 3.120156e+02	 8001.jpg	 1660.jpg	 45	 3	 i	 0	 8.510715e+02
p_117	 91	 3.155143e+02	 1590.jpg	 2352.1.jpg	 2	 18	 i	 0	 7.124167e+02
p_117	 92	 3.190129e+02	 4610.jpg	 8033.jpg	 26	 47	 u	 0	 8.697567e+02
p_117	 93	 3.225116e+02	 4606.jpg	 8031.jpg	 25	 46	 u	 0	 9.070633e+02
p_117	 94	 3.260102e+02	 8420.jpg	 7282.jpg	 56	 38	 u	 0	 1.000412e+03
p_117	 95	 3.295089e+02	 5626.jpg	 7499.jpg	 34	 43	 i	 0	 1.237730e+03
p_117	 96	 3.330075e+02	 5480.jpg	 8380.jpg	 33	 55	 u	 0	 9.550720e+02
p_117	 97	 3.365195e+02	 4601.jpg	 8502.jpg	 23	 59	 u	 0	 6.190629e+02
