subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
p_117	 1	 6	 1	 1	 1	 2.254076e-02	 2155.jpg	 u	 3.691827e+00	 21	 1	 
p_117	 1	 31	 2	 1	 1	 4.776426e+00	 8208.jpg	 u	 7.539472e-01	 42	 1	 
p_117	 1	 7	 3	 1	 1	 6.579143e+00	 2158.jpg	 u	 7.112050e-01	 35	 0	 
p_117	 1	 53	 4	 0	 0	 8.341816e+00	 4600.jpg	 i	 7.325344e-01	 0	 0	 
p_117	 1	 48	 5	 0	 0	 1.013121e+01	 2300.jpg	 i	 7.191174e-01	 0	 0	 
p_117	 1	 78	 6	 0	 0	 1.190724e+01	 8500.jpg	 i	 6.950843e-01	 0	 0	 
p_117	 1	 22	 7	 1	 1	 1.365655e+01	 5260.jpg	 u	 6.657681e-01	 8	 0	 
p_117	 1	 18	 8	 1	 1	 1.537916e+01	 4606.jpg	 u	 6.951522e-01	 13	 1	 
p_117	 1	 51	 9	 0	 0	 1.712850e+01	 2655.jpg	 i	 6.817733e-01	 0	 0	 
p_117	 1	 52	 10	 0	 0	 1.887782e+01	 4597.jpg	 i	 6.684587e-01	 0	 0	 
p_117	 1	 68	 11	 0	 0	 2.060042e+01	 7508.jpg	 i	 6.178325e-01	 0	 0	 
p_117	 1	 13	 12	 1	 1	 2.226964e+01	 2362.jpg	 u	 7.326215e-01	 24	 1	 
p_117	 1	 76	 13	 0	 0	 2.405902e+01	 8467.jpg	 i	 1.583204e+00	 0	 0	 
p_117	 1	 50	 14	 0	 0	 2.668966e+01	 2398.jpg	 i	 8.085655e-01	 0	 0	 
p_117	 1	 62	 15	 0	 0	 2.854582e+01	 7200.jpg	 i	 7.283786e-01	 0	 0	 
p_117	 1	 37	 16	 1	 1	 3.032185e+01	 8470.jpg	 u	 6.963623e-01	 53	 1	 
p_117	 1	 74	 17	 0	 0	 3.207118e+01	 8300.jpg	 i	 7.469973e-01	 0	 0	 
p_117	 1	 28	 18	 1	 1	 3.387391e+01	 7499.jpg	 u	 7.922712e-01	 22	 0	 
p_117	 1	 38	 19	 1	 1	 3.571669e+01	 8496.jpg	 u	 8.214599e-01	 40	 0	 
p_117	 1	 34	 20	 1	 1	 3.758620e+01	 8350.jpg	 u	 7.039596e-01	 49	 0	 
p_117	 1	 8	 21	 1	 1	 3.934889e+01	 2209.jpg	 u	 7.412464e-01	 44	 1	 
p_117	 1	 33	 22	 1	 1	 4.115162e+01	 8280.jpg	 u	 7.544925e-01	 47	 1	 
p_117	 1	 30	 23	 1	 1	 4.295435e+01	 8031.jpg	 u	 1.103768e+00	 36	 1	 
p_117	 1	 21	 24	 1	 1	 4.511764e+01	 4640.jpg	 u	 7.404381e-01	 12	 1	 
p_117	 1	 1	 25	 1	 1	 4.690703e+01	 1540.jpg	 u	 7.510657e-01	 23	 0	 
p_117	 1	 32	 26	 1	 1	 4.870976e+01	 8210.jpg	 u	 1.116300e+00	 41	 0	 
p_117	 1	 70	 27	 0	 0	 5.088639e+01	 8130.jpg	 i	 7.076729e-01	 0	 0	 
p_117	 1	 42	 28	 0	 0	 5.264907e+01	 1722.jpg	 i	 7.849667e-01	 0	 0	 
p_117	 1	 73	 29	 0	 0	 5.449189e+01	 8170.jpg	 i	 8.221445e-01	 0	 0	 
