subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
p_124	 1	 5.170223e-01	 2346.jpg	 2058.jpg	 16	 8	 i	 0	 1.113664e+03
p_124	 2	 4.015666e+00	 2347.jpg	 7470.jpg	 17	 41	 u	 0	 1.134982e+03
p_124	 3	 7.514309e+00	 5829.jpg	 7250.jpg	 35	 36	 i	 0	 8.203191e+02
p_124	 4	 1.101295e+01	 8210.jpg	 8340.jpg	 49	 52	 u	 0	 9.536716e+02
p_124	 5	 1.452495e+01	 8208.jpg	 5260.jpg	 48	 32	 u	 0	 1.297642e+03
p_124	 6	 1.802359e+01	 5480.jpg	 8031.jpg	 33	 46	 i	 0	 8.549925e+02
p_124	 7	 2.152224e+01	 2057.jpg	 8371.jpg	 7	 54	 u	 0	 7.803285e+02
p_124	 8	 2.502088e+01	 8510.jpg	 2030.jpg	 60	 6	 i	 0	 7.856631e+02
p_124	 9	 2.851952e+01	 1720.jpg	 2345.jpg	 4	 15	 u	 0	 1.846949e+03
p_124	 10	 3.201817e+01	 7291.jpg	 8470.jpg	 39	 57	 u	 0	 1.228282e+03
p_124	 11	 3.551681e+01	 4640.jpg	 2352.1.jpg	 29	 18	 u	 0	 2.113626e+03
p_124	 12	 3.901545e+01	 8380.jpg	 7430.jpg	 55	 40	 i	 0	 2.262955e+03
p_124	 13	 4.251410e+01	 8220.jpg	 5626.jpg	 50	 34	 i	 0	 1.532308e+03
p_124	 14	 4.601274e+01	 8280.jpg	 2091.jpg	 51	 9	 i	 0	 1.409629e+03
p_124	 15	 4.952474e+01	 4610.jpg	 2362.jpg	 26	 19	 u	 0	 1.529630e+03
p_124	 16	 5.302338e+01	 8502.jpg	 2303.jpg	 59	 14	 u	 0	 1.310934e+03
p_124	 17	 5.652202e+01	 1590.jpg	 8496.jpg	 2	 58	 u	 0	 1.332283e+03
p_124	 18	 6.002067e+01	 8033.jpg	 1540.jpg	 47	 1	 i	 0	 1.033646e+03
p_124	 19	 6.351931e+01	 2209.jpg	 7282.jpg	 13	 38	 i	 0	 9.429682e+02
p_124	 20	 6.701795e+01	 7260.jpg	 1721.jpg	 37	 5	 u	 0	 1.028289e+03
p_124	 21	 7.051660e+01	 4599.jpg	 7499.jpg	 22	 43	 u	 0	 9.376419e+02
p_124	 22	 7.401524e+01	 1660.jpg	 4603.jpg	 3	 24	 i	 0	 1.038942e+03
p_124	 23	 7.751388e+01	 7480.jpg	 2155.jpg	 42	 10	 i	 0	 9.002786e+02
p_124	 24	 8.101253e+01	 4619.jpg	 8350.jpg	 27	 53	 u	 0	 9.534839e+02
p_124	 25	 8.452452e+01	 4606.jpg	 2158.jpg	 25	 11	 u	 0	 1.137607e+03
p_124	 26	 8.802317e+01	 5199.jpg	 7660.jpg	 31	 44	 i	 0	 1.750920e+03
p_124	 27	 9.152181e+01	 4601.jpg	 4626.jpg	 23	 28	 u	 0	 1.244263e+03
p_124	 28	 9.502045e+01	 8420.jpg	 2373.jpg	 56	 20	 i	 0	 2.033594e+03
p_124	 29	 9.851910e+01	 4641.jpg	 2550.jpg	 30	 21	 u	 0	 1.494920e+03
p_124	 30	 1.020177e+02	 8001.jpg	 2165.jpg	 45	 12	 i	 0	 1.084124e+03
p_124	 31	 1.055164e+02	 2347.jpg	 8380.jpg	 17	 55	 i	 0	 1.745437e+03
p_124	 32	 1.090150e+02	 7470.jpg	 2362.jpg	 41	 19	 i	 0	 1.206939e+03
p_124	 33	 1.125137e+02	 5480.jpg	 7260.jpg	 33	 37	 i	 0	 1.452245e+03
p_124	 34	 1.160257e+02	 2165.jpg	 8420.jpg	 12	 56	 u	 0	 7.882379e+02
p_124	 35	 1.195243e+02	 4626.jpg	 7291.jpg	 28	 39	 u	 0	 1.001597e+03
p_124	 36	 1.230230e+02	 8001.jpg	 2058.jpg	 45	 8	 u	 0	 1.118899e+03
p_124	 37	 1.265216e+02	 2373.jpg	 1540.jpg	 20	 1	 i	 0	 1.556237e+03
p_124	 38	 1.300202e+02	 8350.jpg	 2550.jpg	 53	 21	 i	 0	 9.535918e+02
p_124	 39	 1.335189e+02	 2303.jpg	 2158.jpg	 14	 11	 i	 0	 1.454905e+03
p_124	 40	 1.370175e+02	 4606.jpg	 8502.jpg	 25	 59	 i	 0	 1.124224e+03
p_124	 41	 1.405162e+02	 2345.jpg	 8496.jpg	 15	 58	 u	 0	 1.801584e+03
p_124	 42	 1.440148e+02	 2352.1.jpg	 4601.jpg	 18	 23	 i	 0	 1.326896e+03
p_124	 43	 1.475135e+02	 8031.jpg	 5260.jpg	 46	 32	 i	 0	 1.316252e+03
p_124	 44	 1.510255e+02	 1721.jpg	 8208.jpg	 5	 48	 i	 0	 1.804083e+03
p_124	 45	 1.545241e+02	 1720.jpg	 8470.jpg	 4	 57	 u	 0	 1.185570e+03
p_124	 46	 1.580227e+02	 2091.jpg	 7430.jpg	 9	 40	 i	 0	 9.988879e+02
p_124	 47	 1.615214e+02	 2057.jpg	 8340.jpg	 7	 52	 u	 0	 1.324245e+03
p_124	 48	 1.650200e+02	 8033.jpg	 8210.jpg	 47	 49	 i	 0	 1.665554e+03
p_124	 49	 1.685187e+02	 4603.jpg	 5829.jpg	 24	 35	 u	 0	 1.062876e+03
p_124	 50	 1.720173e+02	 4599.jpg	 1590.jpg	 22	 2	 u	 0	 8.282532e+02
p_124	 51	 1.755160e+02	 8280.jpg	 4641.jpg	 51	 30	 i	 0	 8.815666e+02
p_124	 52	 1.790146e+02	 7480.jpg	 2346.jpg	 42	 16	 u	 0	 1.526892e+03
p_124	 53	 1.825132e+02	 4640.jpg	 8510.jpg	 29	 60	 u	 0	 7.482064e+02
p_124	 54	 1.860252e+02	 4619.jpg	 4610.jpg	 27	 26	 u	 0	 1.508208e+03
p_124	 55	 1.895239e+02	 1660.jpg	 7282.jpg	 3	 38	 i	 0	 1.577537e+03
p_124	 56	 1.930225e+02	 8220.jpg	 2155.jpg	 50	 10	 i	 0	 1.086868e+03
p_124	 57	 1.965212e+02	 2030.jpg	 5199.jpg	 6	 31	 u	 0	 7.242200e+02
p_124	 58	 2.000198e+02	 8371.jpg	 7250.jpg	 54	 36	 i	 0	 1.097531e+03
p_124	 59	 2.035185e+02	 7499.jpg	 7660.jpg	 43	 44	 i	 0	 1.486885e+03
p_124	 60	 2.070171e+02	 5626.jpg	 2209.jpg	 34	 13	 i	 0	 1.252192e+03
p_124	 61	 2.105157e+02	 4619.jpg	 4641.jpg	 27	 30	 i	 0	 1.193551e+03
p_124	 62	 2.140144e+02	 7430.jpg	 2346.jpg	 40	 16	 u	 0	 1.310862e+03
p_124	 63	 2.175130e+02	 2158.jpg	 1540.jpg	 11	 1	 i	 0	 1.012195e+03
p_124	 64	 2.210250e+02	 1720.jpg	 8280.jpg	 4	 51	 u	 0	 1.404177e+03
p_124	 65	 2.245237e+02	 1590.jpg	 7282.jpg	 2	 38	 i	 0	 1.313498e+03
